prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,0,2,64,7.744
16,0,2,128,9.707
16,0,2,256,12.3733
16,0,2,512,17.387
16,0,2,768,22.752
16,0,2,1024,28.2033
16,0,2,1152,30.6773
16,0,2,1728,42.2613
16,0,2,2048,50.4213
16,0,2,2592,61.6967
16,0,2,3888,88.8957
16,0,2,4096,95.008
16,0,2,5832,131.499
16,0,2,8192,185.814
16,0,2,8748,195.734
16,0,2,13122,289.355
16,0,2,16384,362.23
16,0,4,16,7.82933
16,0,4,32,7.819
16,0,4,64,7.89333
16,0,4,128,9.888
16,0,4,256,12.534
16,0,4,512,17.7063
16,0,4,768,23.0187
16,0,4,1024,29.1517
16,0,4,1152,31.5617
16,0,4,1728,43.4457
16,0,4,2048,51.755
16,0,4,2592,63.4457
16,0,4,3888,90.7843
16,0,4,4096,97.3547
16,0,4,5832,133.803
16,0,4,8192,188.971
16,0,4,8748,198.432
16,0,4,13122,294.666
16,0,4,16384,367.03
16,0,8,16,12.4057
16,0,8,32,12.224
16,0,8,64,12.4157
16,0,8,128,16.6827
16,0,8,256,22.1653
16,0,8,512,32.7253
16,0,8,768,43.7017
16,0,8,1024,55.2537
16,0,8,1152,60.7037
16,0,8,1728,83.3287
16,0,8,2048,99.8507
16,0,8,2592,121.536
16,0,8,3888,177.568
16,0,8,4096,189.056
16,0,8,5832,260.609
16,0,8,8192,372.609
16,0,8,8748,392.789
16,0,8,13122,589.259
16,0,8,16384,733.571
16,0,16,16,16.405
16,0,16,32,16.5763
16,0,16,64,16.7673
16,0,16,128,24.1283
16,0,16,256,32.2557
16,0,16,512,48.7143
16,0,16,768,65.2477
16,0,16,1024,82.4107
16,0,16,1152,90.283
16,0,16,1728,124.512
16,0,16,2048,148.768
16,0,16,2592,181.43
16,0,16,3888,264.118
16,0,16,4096,280.683
16,0,16,5832,392.363
16,0,16,8192,562.347
16,0,16,8748,590.924
16,0,16,13122,882.476
16,0,16,16384,1100.45
16,0,32,16,28.8853
16,0,32,32,28.992
16,0,32,64,29.4933
16,0,32,128,44.2243
16,0,32,256,61.355
16,0,32,512,94.8697
16,0,32,768,130.774
16,0,32,1024,165.664
16,0,32,1152,182.144
16,0,32,1728,244.886
16,0,32,2048,294.774
16,0,32,2592,362.998
16,0,32,3888,535.116
16,0,32,4096,575.085
16,0,32,5832,834.828
16,0,32,8192,1181.34
16,0,32,8748,1244.94
16,0,32,13122,1850.59
16,0,32,16384,2308.06
16,0,64,16,52.4907
16,0,64,32,52.8323
16,0,64,64,54.1653
16,0,64,128,82.528
16,0,64,256,115.926
16,0,64,512,181.249
16,0,64,768,244.95
16,0,64,1024,310.496
16,0,64,1152,341.868
16,0,64,1728,466.871
16,0,64,2048,553.431
16,0,64,2592,719.085
16,0,64,3888,1346.1
16,0,64,4096,1436.27
16,0,64,5832,2084.37
16,0,64,8192,2908.61
16,0,64,8748,3107.97
16,0,64,13122,4655.45
16,0,64,16384,5889.57
16,0,128,16,96.0853
16,0,128,32,97.28
16,0,128,64,101.419
16,0,128,128,163.307
16,0,128,256,241.334
16,0,128,512,388.183
16,0,128,768,531.213
16,0,128,1024,671.672
16,0,128,1152,738.498
16,0,128,1728,1112.39
16,0,128,2048,1541.35
16,0,128,2592,2347.68
16,0,128,3888,4087.05
16,0,128,4096,4299.36
16,0,128,5832,6105.8
16,0,128,8192,8722.76
16,0,128,8748,9162.37
16,0,128,13122,16418.2
16,0,128,16384,21061.1
16,16,0,0,8.192
16,16,1,16,8.032
16,16,1,32,8.17067
16,16,1,64,8.14933
16,16,1,128,9.74933
16,16,1,256,12.405
16,16,1,512,17.3547
16,16,1,1024,28.2347
16,16,1,2048,50.7417
16,16,1,4096,95.403
16,16,1,8192,185.654
16,16,1,16384,365.485
16,16,2,16,8.01067
16,16,2,32,8.08533
16,16,2,64,8.04267
16,16,2,128,9.824
16,16,2,256,12.3843
16,16,2,512,17.5467
16,16,2,1024,28.1927
16,16,2,2048,50.464
16,16,2,4096,95.2113
16,16,2,8192,185.708
16,16,2,16384,363.81
16,16,4,16,8.118
16,16,4,32,8.05367
16,16,4,64,8.19167
16,16,4,128,9.96233
16,16,4,256,12.651
16,16,4,512,18.0053
16,16,4,1024,29.344
16,16,4,2048,51.8943
16,16,4,4096,97.2693
16,16,4,8192,188.161
16,16,4,16384,366.167
16,16,8,16,12.278
16,16,8,32,12.4583
16,16,8,64,12.864
16,16,8,128,16.7367
16,16,8,256,22.08
16,16,8,512,32.811
16,16,8,1024,55.5093
16,16,8,2048,99.6373
16,16,8,4096,189.387
16,16,8,8192,373.089
16,16,8,16384,737.124
16,16,16,16,16.747
16,16,16,32,16.8103
16,16,16,64,17.131
16,16,16,128,23.9573
16,16,16,256,32.4163
16,16,16,512,49.0987
16,16,16,1024,82.6027
16,16,16,2048,148.641
16,16,16,4096,281.526
16,16,16,8192,563.096
16,16,16,16384,1105.71
16,16,32,16,28.9707
16,16,32,32,29.0563
16,16,32,64,29.8347
16,16,32,128,44.373
16,16,32,256,61.1953
16,16,32,512,95.4037
16,16,32,1024,166.049
16,16,32,2048,294.604
16,16,32,4096,574.254
16,16,32,8192,1178.63
16,16,32,16384,2308.76
16,16,64,16,52.5013
16,16,64,32,52.896
16,16,64,64,54.2723
16,16,64,128,82.422
16,16,64,256,116.693
16,16,64,512,182.219
16,16,64,1024,310.561
16,16,64,2048,553.815
16,16,64,4096,1437.52
16,16,64,8192,2908.31
16,16,64,16384,5869.72
16,16,128,16,95.9367
16,16,128,32,97.3227
16,16,128,64,101.643
16,16,128,128,163.584
16,16,128,256,241.014
16,16,128,512,389.739
16,16,128,1024,672.759
16,16,128,2048,1550.43
16,16,128,4096,4299.16
16,16,128,8192,8611.83
16,16,128,16384,21387.6
16,32,0,0,8.27733
16,32,1,16,8.17033
16,32,1,32,8.171
16,32,1,64,8.24567
16,32,1,128,9.80267
16,32,1,256,12.3517
16,32,1,512,17.3653
16,32,1,1024,28.1497
16,32,1,2048,50.7197
16,32,1,4096,94.6133
16,32,1,8192,185.088
16,32,1,16384,365.259
16,32,2,16,8.064
16,32,2,32,8.032
16,32,2,64,8.256
16,32,2,128,9.792
16,32,2,256,12.406
16,32,2,512,17.5253
16,32,2,1024,28.4167
16,32,2,2048,50.4533
16,32,2,4096,94.7943
16,32,2,8192,185.206
16,32,2,16384,363.936
16,32,4,16,8.04267
16,32,4,32,8.09567
16,32,4,64,8.22367
16,32,4,128,10.0483
16,32,4,256,12.7253
16,32,4,512,17.92
16,32,4,1024,29.217
16,32,4,2048,51.9257
16,32,4,4096,97.248
16,32,4,8192,188.182
16,32,4,16384,368.588
16,32,8,16,12.3523
16,32,8,32,12.5973
16,32,8,64,12.7887
16,32,8,128,16.6827
16,32,8,256,21.9413
16,32,8,512,32.8533
16,32,8,1024,55.3067
16,32,8,2048,99.6903
16,32,8,4096,189.782
16,32,8,8192,373.142
16,32,8,16384,736.663
16,32,16,16,16.7897
16,32,16,32,16.853
16,32,16,64,17.28
16,32,16,128,23.8397
16,32,16,256,32.2137
16,32,16,512,48.7687
16,32,16,1024,82.784
16,32,16,2048,148.214
16,32,16,4096,280.95
16,32,16,8192,562.434
16,32,16,16384,1102.79
16,32,32,16,29.0243
16,32,32,32,29.0667
16,32,32,64,29.92
16,32,32,128,44.2243
16,32,32,256,61.2907
16,32,32,512,95.36
16,32,32,1024,165.803
16,32,32,2048,294.795
16,32,32,4096,576.673
16,32,32,8192,1179.14
16,32,32,16384,2316.62
16,32,64,16,52.608
16,32,64,32,52.8747
16,32,64,64,54.229
16,32,64,128,82.5393
16,32,64,256,116.801
16,32,64,512,181.643
16,32,64,1024,309.686
16,32,64,2048,554.829
16,32,64,4096,1434.82
16,32,64,8192,2909.42
16,32,64,16384,5865.16
16,32,128,16,96.118
16,32,128,32,97.377
16,32,128,64,101.419
16,32,128,128,163.958
16,32,128,256,241.036
16,32,128,512,388.983
16,32,128,1024,671.81
16,32,128,2048,1536.53
16,32,128,4096,4300.23
16,32,128,8192,8636.83
16,32,128,16384,21300.9
16,64,0,0,8.395
16,64,1,16,8.128
16,64,1,32,8.288
16,64,1,64,8.16033
16,64,1,128,9.84533
16,64,1,256,12.427
16,64,1,512,17.376
16,64,1,1024,28.074
16,64,1,2048,50.5067
16,64,1,4096,94.88
16,64,1,8192,185.12
16,64,1,16384,365.803
16,64,2,16,8.01067
16,64,2,32,8.032
16,64,2,64,8.23467
16,64,2,128,9.76
16,64,2,256,12.4267
16,64,2,512,17.4293
16,64,2,1024,28.2243
16,64,2,2048,50.6883
16,64,2,4096,95.0837
16,64,2,8192,185.088
16,64,2,16384,363.51
16,64,4,16,8.13867
16,64,4,32,8.11733
16,64,4,64,8.37367
16,64,4,128,9.99467
16,64,4,256,12.747
16,64,4,512,17.952
16,64,4,1024,28.9703
16,64,4,2048,52.0317
16,64,4,4096,97.5577
16,64,4,8192,188.065
16,64,4,16384,368.672
16,64,8,16,12.5333
16,64,8,32,12.491
16,64,8,64,12.9383
16,64,8,128,16.64
16,64,8,256,22.208
16,64,8,512,32.8643
16,64,8,1024,55.4453
16,64,8,2048,99.456
16,64,8,4096,189.312
16,64,8,8192,373.077
16,64,8,16384,736.919
16,64,16,16,16.758
16,64,16,32,16.7467
16,64,16,64,17.4833
16,64,16,128,23.8823
16,64,16,256,32.3627
16,64,16,512,48.768
16,64,16,1024,82.7517
16,64,16,2048,148.672
16,64,16,4096,280.501
16,64,16,8192,563.435
16,64,16,16384,1105.27
16,64,32,16,28.9493
16,64,32,32,29.2477
16,64,32,64,29.995
16,64,32,128,44.245
16,64,32,256,61.355
16,64,32,512,95.456
16,64,32,1024,165.771
16,64,32,2048,294.753
16,64,32,4096,575.906
16,64,32,8192,1179.87
16,64,32,16384,2314.1
16,64,64,16,52.651
16,64,64,32,52.8427
16,64,64,64,54.2297
16,64,64,128,82.699
16,64,64,256,116.672
16,64,64,512,182.112
16,64,64,1024,310.72
16,64,64,2048,553.997
16,64,64,4096,1439.38
16,64,64,8192,2908.89
16,64,64,16384,5851.38
16,64,128,16,96.3207
16,64,128,32,97.131
16,64,128,64,101.835
16,64,128,128,164.033
16,64,128,256,239.638
16,64,128,512,389.185
16,64,128,1024,673.207
16,64,128,2048,1539.67
16,64,128,4096,4299.44
16,64,128,8192,8643.99
16,64,128,16384,21538.5
16,128,0,0,10.4007
16,128,1,16,9.781
16,128,1,32,9.87767
16,128,1,64,9.85633
16,128,1,128,10.2503
16,128,1,256,12.1813
16,128,1,512,17.1517
16,128,1,1024,27.9783
16,128,1,2048,50.2727
16,128,1,4096,94.6347
16,128,1,8192,184.757
16,128,1,16384,364.309
16,128,2,16,9.696
16,128,2,32,9.68533
16,128,2,64,9.771
16,128,2,128,10.1873
16,128,2,256,12.1813
16,128,2,512,17.3123
16,128,2,1024,28.149
16,128,2,2048,50.134
16,128,2,4096,94.8163
16,128,2,8192,184.725
16,128,2,16384,361.761
16,128,4,16,9.696
16,128,4,32,9.80267
16,128,4,64,9.78133
16,128,4,128,10.3247
16,128,4,256,12.3943
16,128,4,512,17.771
16,128,4,1024,29.088
16,128,4,2048,51.8507
16,128,4,4096,97.568
16,128,4,8192,186.859
16,128,4,16384,366.944
16,128,8,16,14.6883
16,128,8,32,14.6457
16,128,8,64,14.976
16,128,8,128,17.2587
16,128,8,256,22.24
16,128,8,512,32.5653
16,128,8,1024,55.168
16,128,8,2048,99.445
16,128,8,4096,188.384
16,128,8,8192,372.385
16,128,8,16384,734.38
16,128,16,16,19.1253
16,128,16,32,19.232
16,128,16,64,19.7017
16,128,16,128,24.3313
16,128,16,256,31.9897
16,128,16,512,48.6087
16,128,16,1024,82.3687
16,128,16,2048,148.342
16,128,16,4096,280.299
16,128,16,8192,560.428
16,128,16,16384,1101.22
16,128,32,16,31.2427
16,128,32,32,31.328
16,128,32,64,32.2243
16,128,32,128,44.6297
16,128,32,256,60.928
16,128,32,512,94.5283
16,128,32,1024,165.013
16,128,32,2048,293.888
16,128,32,4096,573.27
16,128,32,8192,1177.38
16,128,32,16384,2308.42
16,128,64,16,52.544
16,128,64,32,52.992
16,128,64,64,54.2293
16,128,64,128,83.328
16,128,64,256,117.323
16,128,64,512,183.296
16,128,64,1024,309.75
16,128,64,2048,553.986
16,128,64,4096,1443.21
16,128,64,8192,2917.75
16,128,64,16384,5866.49
16,128,128,16,96.5337
16,128,128,32,97.4933
16,128,128,64,101.664
16,128,128,128,165.056
16,128,128,256,241.995
16,128,128,512,389.815
16,128,128,1024,672.898
16,128,128,2048,1542.94
16,128,128,4096,4297.74
16,128,128,8192,8656.3
16,128,128,16384,21527.7
16,256,0,0,13.0667
16,256,1,16,12.4803
16,256,1,32,12.4373
16,256,1,64,12.5867
16,256,1,128,12.3837
16,256,1,256,12.811
16,256,1,512,17.2693
16,256,1,1024,28.1597
16,256,1,2048,50.464
16,256,1,4096,94.773
16,256,1,8192,185.024
16,256,1,16384,364.929
16,256,2,16,12.4693
16,256,2,32,12.3947
16,256,2,64,12.4267
16,256,2,128,12.309
16,256,2,256,12.629
16,256,2,512,17.387
16,256,2,1024,28.3097
16,256,2,2048,50.272
16,256,2,4096,94.923
16,256,2,8192,184.395
16,256,2,16384,363.639
16,256,4,16,12.416
16,256,4,32,12.522
16,256,4,64,12.5223
16,256,4,128,12.576
16,256,4,256,12.992
16,256,4,512,18.027
16,256,4,1024,29.2693
16,256,4,2048,52.0327
16,256,4,4096,97.3227
16,256,4,8192,189.461
16,256,4,16384,367.926
16,256,8,16,17.3763
16,256,8,32,17.5147
16,256,8,64,17.664
16,256,8,128,19.8183
16,256,8,256,22.9013
16,256,8,512,32.8753
16,256,8,1024,55.2527
16,256,8,2048,99.9467
16,256,8,4096,189.312
16,256,8,8192,372.79
16,256,8,16384,736.727
16,256,16,16,21.888
16,256,16,32,21.9627
16,256,16,64,22.3893
16,256,16,128,27.2537
16,256,16,256,33.1943
16,256,16,512,49.045
16,256,16,1024,82.912
16,256,16,2048,148.395
16,256,16,4096,280.855
16,256,16,8192,561.901
16,256,16,16384,1105.5
16,256,32,16,34.2403
16,256,32,32,34.2397
16,256,32,64,35.3387
16,256,32,128,47.2857
16,256,32,256,61.899
16,256,32,512,94.4857
16,256,32,1024,165.974
16,256,32,2048,294.859
16,256,32,4096,574.669
16,256,32,8192,1182.57
16,256,32,16384,2311.11
16,256,64,16,55.456
16,256,64,32,56.2773
16,256,64,64,57.2587
16,256,64,128,84.3633
16,256,64,256,118.806
16,256,64,512,183.265
16,256,64,1024,311.425
16,256,64,2048,556.236
16,256,64,4096,1448.2
16,256,64,8192,2909.24
16,256,64,16384,5851.8
16,256,128,16,99.531
16,256,128,32,100.619
16,256,128,64,104.544
16,256,128,128,165.664
16,256,128,256,244.192
16,256,128,512,390.839
16,256,128,1024,672.728
16,256,128,2048,1548.41
16,256,128,4096,4304.56
16,256,128,8192,8610.21
16,256,128,16384,21462.1
16,512,0,0,17.8237
16,512,1,16,17.5893
16,512,1,32,17.5573
16,512,1,64,17.6213
16,512,1,128,17.4077
16,512,1,256,17.525
16,512,1,512,17.6323
16,512,1,768,22.4107
16,512,1,1024,28.2023
16,512,1,1152,30.73
16,512,1,1728,42.3573
16,512,1,2048,50.4427
16,512,1,2592,61.8347
16,512,1,3888,89.3547
16,512,1,4096,94.9763
16,512,1,5832,131.542
16,512,1,8192,184.715
16,512,1,8748,196.747
16,512,1,13122,290.997
16,512,1,16384,364.277
16,512,2,16,17.5463
16,512,2,32,17.5787
16,512,2,64,17.4723
16,512,2,128,17.3547
16,512,2,256,17.4187
16,512,2,512,17.685
16,512,2,768,22.8373
16,512,2,1024,28.2347
16,512,2,1152,31.125
16,512,2,1728,42.656
16,512,2,2048,50.5597
16,512,2,2592,62.112
16,512,2,3888,89.3657
16,512,2,4096,95.2427
16,512,2,5832,131.253
16,512,2,8192,184.789
16,512,2,8748,196.149
16,512,2,13122,291.094
16,512,2,16384,363.957
16,512,4,16,17.5687
16,512,4,32,17.6213
16,512,4,64,17.6853
16,512,4,128,17.7603
16,512,4,256,17.984
16,512,4,512,18.2507
16,512,4,768,23.4243
16,512,4,1024,29.141
16,512,4,1152,32.0643
16,512,4,1728,43.9253
16,512,4,2048,52.1597
16,512,4,2592,64.032
16,512,4,3888,91.2963
16,512,4,4096,97.8133
16,512,4,5832,135.21
16,512,4,8192,189.376
16,512,4,8748,200.203
16,512,4,13122,295.691
16,512,4,16384,367.553
16,512,8,16,22.7413
16,512,8,32,22.7303
16,512,8,64,23.019
16,512,8,128,25.2373
16,512,8,256,28.2027
16,512,8,512,33.4083
16,512,8,768,44.064
16,512,8,1024,55.8723
16,512,8,1152,61.237
16,512,8,1728,83.5843
16,512,8,2048,99.893
16,512,8,2592,122.752
16,512,8,3888,178.325
16,512,8,4096,189.515
16,512,8,5832,261.953
16,512,8,8192,371.82
16,512,8,8748,392.267
16,512,8,13122,590.475
16,512,8,16384,736.087
16,512,16,16,27.264
16,512,16,32,27.3177
16,512,16,64,27.8403
16,512,16,128,32.576
16,512,16,256,38.0907
16,512,16,512,49.4827
16,512,16,768,65.76
16,512,16,1024,82.784
16,512,16,1152,90.9127
16,512,16,1728,125.493
16,512,16,2048,149.078
16,512,16,2592,183.073
16,512,16,3888,265.782
16,512,16,4096,283.104
16,512,16,5832,392.822
16,512,16,8192,563.158
16,512,16,8748,597.057
16,512,16,13122,883.702
16,512,16,16384,1105.39
16,512,32,16,39.52
16,512,32,32,39.861
16,512,32,64,40.608
16,512,32,128,52.6297
16,512,32,256,66.8373
16,512,32,512,95.2213
16,512,32,768,130.037
16,512,32,1024,166.155
16,512,32,1152,182.859
16,512,32,1728,246.763
16,512,32,2048,295.595
16,512,32,2592,364.62
16,512,32,3888,536.076
16,512,32,4096,575.66
16,512,32,5832,840.344
16,512,32,8192,1181.61
16,512,32,8748,1253.62
16,512,32,13122,1854.57
16,512,32,16384,2314.91
16,512,64,16,62.624
16,512,64,32,62.9973
16,512,64,64,64.3093
16,512,64,128,88.395
16,512,64,256,120.288
16,512,64,512,184.033
16,512,64,768,247.179
16,512,64,1024,313.238
16,512,64,1152,344.63
16,512,64,1728,469.719
16,512,64,2048,555.959
16,512,64,2592,722.743
16,512,64,3888,1346.37
16,512,64,4096,1447.11
16,512,64,5832,2084.75
16,512,64,8192,2914.06
16,512,64,8748,3100.52
16,512,64,13122,4653.33
16,512,64,16384,5829.53
16,512,128,16,105.067
16,512,128,32,105.963
16,512,128,64,110.241
16,512,128,128,167.808
16,512,128,256,244.331
16,512,128,512,391.073
16,512,128,768,532.556
16,512,128,1024,675
16,512,128,1152,740.206
16,512,128,1728,1127.18
16,512,128,2048,1541.1
16,512,128,2592,2327.02
16,512,128,3888,4086.13
16,512,128,4096,4304.09
16,512,128,5832,6107.26
16,512,128,8192,8699.29
16,512,128,8748,9172.72
16,512,128,13122,16751.4
16,512,128,16384,21647.7
16,768,0,0,22.9223
16,768,1,512,22.6343
16,768,1,768,22.784
16,768,1,1152,30.8267
16,768,1,1728,42.3463
16,768,1,2592,61.9943
16,768,1,3888,89.088
16,768,1,5832,131.317
16,768,1,8748,196.619
16,768,1,13122,291.178
16,768,1,16384,364.949
16,768,2,512,22.6667
16,768,2,768,22.8587
16,768,2,1152,30.9227
16,768,2,1728,42.645
16,768,2,2592,62.3683
16,768,2,3888,89.7493
16,768,2,5832,131.851
16,768,2,8748,196.982
16,768,2,13122,290.411
16,768,2,16384,363.414
16,768,4,512,23.1677
16,768,4,768,23.7333
16,768,4,1152,31.9043
16,768,4,1728,44.139
16,768,4,2592,64.16
16,768,4,3888,92.182
16,768,4,5832,136.224
16,768,4,8748,200.491
16,768,4,13122,296.15
16,768,4,16384,368.502
16,768,8,512,38.6773
16,768,8,768,44.6823
16,768,8,1152,61.238
16,768,8,1728,84.2023
16,768,8,2592,122.08
16,768,8,3888,178.688
16,768,8,5832,261.536
16,768,8,8748,392.417
16,768,8,13122,590.252
16,768,8,16384,734.914
16,768,16,512,54.6877
16,768,16,768,66.1337
16,768,16,1152,90.752
16,768,16,1728,126.166
16,768,16,2592,182.923
16,768,16,3888,265.419
16,768,16,5832,392.045
16,768,16,8748,595.82
16,768,16,13122,885.475
16,768,16,16384,1104.43
16,768,32,512,99.7763
16,768,32,768,130.677
16,768,32,1152,183.179
16,768,32,1728,246.636
16,768,32,2592,364.853
16,768,32,3888,538.529
16,768,32,5832,839.16
16,768,32,8748,1248.82
16,768,32,13122,1851.43
16,768,32,16384,2310.5
16,768,64,512,185.324
16,768,64,768,248.352
16,768,64,1152,345.59
16,768,64,1728,471.991
16,768,64,2592,718.722
16,768,64,3888,1349.71
16,768,64,5832,2090.79
16,768,64,8748,3104.97
16,768,64,13122,4671.26
16,768,64,16384,5864.67
16,768,128,512,392.193
16,768,128,768,534.882
16,768,128,1152,740.866
16,768,128,1728,1126.35
16,768,128,2592,2365.74
16,768,128,3888,4090.61
16,768,128,5832,6103.3
16,768,128,8748,9210.2
16,768,128,13122,15293
16,768,128,16384,21420
16,1024,0,0,28.8857
16,1024,1,16,28.2027
16,1024,1,32,28.2987
16,1024,1,64,28.256
16,1024,1,128,28.1917
16,1024,1,256,28.2877
16,1024,1,512,28.1493
16,1024,1,1024,28.5863
16,1024,1,2048,50.4
16,1024,1,4096,94.517
16,1024,1,8192,184.8
16,1024,1,16384,364.234
16,1024,2,16,28.064
16,1024,2,32,28.085
16,1024,2,64,28.1707
16,1024,2,128,28.0747
16,1024,2,256,28.235
16,1024,2,512,28.2667
16,1024,2,1024,28.5227
16,1024,2,2048,50.197
16,1024,2,4096,95.158
16,1024,2,8192,184.458
16,1024,2,16384,362.977
16,1024,4,16,28.1383
16,1024,4,32,28.288
16,1024,4,64,28.2353
16,1024,4,128,28.3517
16,1024,4,256,28.544
16,1024,4,512,29.0023
16,1024,4,1024,29.632
16,1024,4,2048,52.1813
16,1024,4,4096,98.336
16,1024,4,8192,189.589
16,1024,4,16384,368.161
16,1024,8,16,33.1523
16,1024,8,32,33.099
16,1024,8,64,33.0563
16,1024,8,128,35.7017
16,1024,8,256,38.496
16,1024,8,512,44.192
16,1024,8,1024,56.2667
16,1024,8,2048,100.608
16,1024,8,4096,189.867
16,1024,8,8192,369.473
16,1024,8,16384,735.917
16,1024,16,16,37.6213
16,1024,16,32,37.856
16,1024,16,64,38.208
16,1024,16,128,43.0293
16,1024,16,256,49.1943
16,1024,16,512,59.9577
16,1024,16,1024,83.1467
16,1024,16,2048,149.782
16,1024,16,4096,282.059
16,1024,16,8192,561.643
16,1024,16,16384,1099.48
16,1024,32,16,49.7497
16,1024,32,32,50.1973
16,1024,32,64,50.8053
16,1024,32,128,63.1357
16,1024,32,256,77.0447
