prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
0,0,32,1728,52.4053
0,0,32,2048,58.8907
0,0,32,2592,71.0097
0,0,32,3888,108.021
0,0,32,4096,112.533
0,0,32,5832,153.248
0,0,32,8192,203.008
0,0,32,8748,217.281
0,0,32,13122,316.193
0,0,32,16384,383.563
0,0,64,16,12.682
0,0,64,32,13.0347
0,0,64,64,14.1117
0,0,64,128,19.286
0,0,64,256,25.269
0,0,64,512,36.5437
0,0,64,768,48.566
0,0,64,1024,58.5607
0,0,64,1152,65.0237
0,0,64,1728,98.454
0,0,64,2048,117.558
0,0,64,2592,147.798
0,0,64,3888,209.269
0,0,64,4096,218.656
0,0,64,5832,296.321
0,0,64,8192,394.827
0,0,64,8748,418.295
0,0,64,13122,606.498
0,0,64,16384,746.413
0,0,128,16,17.6863
0,0,128,32,17.952
0,0,128,64,19.744
0,0,128,128,26.0483
0,0,128,256,37.0127
0,0,128,512,65.2907
0,0,128,768,96.385
0,0,128,1024,127.116
0,0,128,1152,142.624
0,0,128,1728,203.563
0,0,128,2048,233.068
0,0,128,2592,280.822
0,0,128,3888,392.802
0,0,128,4096,413.175
0,0,128,5832,562.583
0,0,128,8192,768.184
0,0,128,8748,812.302
0,0,128,13122,1183.63
0,0,128,16384,1466.02
0,0,256,16,23.2743
0,0,256,32,24.3947
0,0,256,64,26.997
0,0,256,128,39.637
0,0,256,256,67.8943
0,0,256,512,128.736
0,0,256,768,183.831
0,0,256,1024,230.476
0,0,256,1152,255.692
0,0,256,1728,352.598
0,0,256,2048,408.952
0,0,256,2592,504.301
0,0,256,3888,728.568
0,0,256,4096,767.555
0,0,256,5832,1065.65
0,0,256,8192,1472.1
0,0,256,8748,1562.88
0,0,256,13122,2313.68
0,0,256,16384,2883.49
16,0,0,0,7.49867
16,0,1,16,8.032
16,0,1,32,8
16,0,1,64,7.936
16,0,1,128,9.664
16,0,1,256,12.2553
16,0,1,512,17.7917
16,0,1,768,23.445
16,0,1,1024,28.224
16,0,1,1152,31.84
16,0,1,1728,44.075
16,0,1,2048,50.3357
16,0,1,2592,64.2133
16,0,1,3888,92.2663
16,0,1,4096,94.9123
16,0,1,5832,135.52
16,0,1,8192,183.371
16,0,1,8748,201.675
16,0,1,13122,297.802
16,0,1,16384,373.846
16,0,2,16,7.93533
16,0,2,32,7.97867
16,0,2,64,7.914
16,0,2,128,9.69567
16,0,2,256,12.2453
16,0,2,512,18.027
16,0,2,768,23.2647
16,0,2,1024,28.1603
16,0,2,1152,31.6907
16,0,2,1728,44.032
16,0,2,2048,50.454
16,0,2,2592,63.6053
16,0,2,3888,92.64
16,0,2,4096,94.9763
16,0,2,5832,135.669
16,0,2,8192,183.466
16,0,2,8748,201.131
16,0,2,13122,298.528
16,0,2,16384,370.549
16,0,4,16,7.81867
16,0,4,32,7.86133
16,0,4,64,7.81833
16,0,4,128,9.71733
16,0,4,256,12.256
16,0,4,512,18.1013
16,0,4,768,23.6693
16,0,4,1024,28.0753
16,0,4,1152,31.8717
16,0,4,1728,43.9683
16,0,4,2048,50.2503
16,0,4,2592,64.3413
16,0,4,3888,91.9787
16,0,4,4096,94.9973
16,0,4,5832,134.88
16,0,4,8192,184.128
16,0,4,8748,201.045
16,0,4,13122,297.014
16,0,4,16384,371.478
16,0,8,16,7.82933
16,0,8,32,7.797
16,0,8,64,7.904
16,0,8,128,9.73833
16,0,8,256,12.3737
16,0,8,512,18.368
16,0,8,768,23.947
16,0,8,1024,28.789
16,0,8,1152,32.3413
16,0,8,1728,44.9713
16,0,8,2048,51.3817
16,0,8,2592,65.792
16,0,8,3888,94.0597
16,0,8,4096,96.235
16,0,8,5832,137.579
16,0,8,8192,185.27
16,0,8,8748,203.573
16,0,8,13122,302.55
16,0,8,16384,377.782
16,0,16,16,12.3733
16,0,16,32,12.4267
16,0,16,64,12.4587
16,0,16,128,16.5337
16,0,16,256,21.9313
16,0,16,512,33.984
16,0,16,768,45.5893
16,0,16,1024,54.9013
16,0,16,1152,62.7737
16,0,16,1728,86.3253
16,0,16,2048,98.9547
16,0,16,2592,126.101
16,0,16,3888,182.165
16,0,16,4096,185.174
16,0,16,5832,267.126
16,0,16,8192,360.982
16,0,16,8748,401.216
16,0,16,13122,604.972
16,0,16,16384,757.665
16,0,32,16,16.8
16,0,32,32,16.811
16,0,32,64,17.1943
16,0,32,128,23.8827
16,0,32,256,31.9043
16,0,32,512,50.6993
16,0,32,768,67.8507
16,0,32,1024,82.102
16,0,32,1152,93.6213
16,0,32,1728,128.725
16,0,32,2048,146.71
16,0,32,2592,187.499
16,0,32,3888,271.712
16,0,32,4096,275.905
16,0,32,5832,411.723
16,0,32,8192,564.034
16,0,32,8748,623.49
16,0,32,13122,893.314
16,0,32,16384,1113.09
16,0,64,16,29.0133
16,0,64,32,29.3443
16,0,64,64,29.9637
16,0,64,128,44.4587
16,0,64,256,60.7997
16,0,64,512,93.1417
16,0,64,768,124.694
16,0,64,1024,157.857
16,0,64,1152,178.688
16,0,64,1728,249.91
16,0,64,2048,291.745
16,0,64,2592,401.366
16,0,64,3888,614.594
16,0,64,4096,642.349
16,0,64,5832,949.592
16,0,64,8192,1301.41
16,0,64,8748,1409.61
16,0,64,13122,2086.75
16,0,64,16384,2627.54
16,0,128,16,51.2437
16,0,128,32,51.457
16,0,128,64,53.675
16,0,128,128,84.565
16,0,128,256,118.593
16,0,128,512,194.859
16,0,128,768,272.064
16,0,128,1024,341.601
16,0,128,1152,392.748
16,0,128,1728,563.415
16,0,128,2048,677.773
16,0,128,2592,1109.04
16,0,128,3888,1956.38
16,0,128,4096,2059.72
16,0,128,5832,2913
16,0,128,8192,4123.53
16,0,128,8748,4374.39
16,0,128,13122,7164.46
16,0,128,16384,9580.91
16,16,0,0,7.381
16,16,1,16,8.17067
16,16,1,32,8.13867
16,16,1,64,8.32
16,16,1,128,9.89867
16,16,1,256,12.3197
16,16,1,512,17.3223
16,16,1,1024,28.299
16,16,1,2048,50.261
16,16,1,4096,95.0937
16,16,1,8192,183.499
16,16,1,16384,361.046
16,16,2,16,8.27733
16,16,2,32,8.192
16,16,2,64,8.22433
16,16,2,128,9.834
16,16,2,256,12.405
16,16,2,512,17.44
16,16,2,1024,28.1917
16,16,2,2048,50.5173
16,16,2,4096,94.8267
16,16,2,8192,183.381
16,16,2,16384,360.363
16,16,4,16,8.05333
16,16,4,32,8.171
16,16,4,64,8.23467
16,16,4,128,9.717
16,16,4,256,12.3843
16,16,4,512,17.536
16,16,4,1024,28.16
16,16,4,2048,50.3893
16,16,4,4096,95.232
16,16,4,8192,184.587
16,16,4,16384,362.572
16,16,8,16,8.08533
16,16,8,32,8.09633
16,16,8,64,8.28833
16,16,8,128,9.90933
16,16,8,256,12.534
16,16,8,512,17.653
16,16,8,1024,28.8537
16,16,8,2048,51.5523
16,16,8,4096,96.0863
16,16,8,8192,185.793
16,16,8,16384,365.035
16,16,16,16,12.5973
16,16,16,32,12.651
16,16,16,64,12.875
16,16,16,128,16.5977
16,16,16,256,21.8773
16,16,16,512,32.6077
16,16,16,1024,55.0933
16,16,16,2048,98.699
16,16,16,4096,185.622
16,16,16,8192,361.1
16,16,16,16384,728.962
16,16,32,16,16.8747
16,16,32,32,17.056
16,16,32,64,17.5683
16,16,32,128,24.0633
16,16,32,256,32.0647
16,16,32,512,48.4693
16,16,32,1024,81.8773
16,16,32,2048,146.934
16,16,32,4096,276.459
16,16,32,8192,563.778
16,16,32,16384,1113.28
16,16,64,16,29.1733
16,16,64,32,29.4507
16,16,64,64,30.2077
16,16,64,128,44.4913
16,16,64,256,60.693
16,16,64,512,93.0777
16,16,64,1024,157.771
16,16,64,2048,291.648
16,16,64,4096,642.605
16,16,64,8192,1299.84
16,16,64,16384,2586.57
16,16,128,16,51.1687
16,16,128,32,51.6807
16,16,128,64,53.675
16,16,128,128,84.587
16,16,128,256,118.017
16,16,128,512,188.854
16,16,128,1024,342.21
16,16,128,2048,678.573
16,16,128,4096,2057.75
16,16,128,8192,4124.75
16,16,128,16384,9710.15
16,32,0,0,7.41333
16,32,1,16,8.22367
16,32,1,32,8.24533
16,32,1,64,8.31967
16,32,1,128,9.76033
16,32,1,256,12.277
16,32,1,512,17.3547
16,32,1,1024,28.2667
16,32,1,2048,50.325
16,32,1,4096,94.6883
16,32,1,8192,183.478
16,32,1,16384,361.333
16,32,2,16,8.20267
16,32,2,32,8.18133
16,32,2,64,8.395
16,32,2,128,9.792
16,32,2,256,12.33
16,32,2,512,17.461
16,32,2,1024,28.2237
16,32,2,2048,50.4963
16,32,2,4096,94.9337
16,32,2,8192,183.478
16,32,2,16384,361.174
16,32,4,16,8.064
16,32,4,32,7.97933
16,32,4,64,8.075
16,32,4,128,9.84533
16,32,4,256,12.2987
16,32,4,512,17.5463
16,32,4,1024,28.117
16,32,4,2048,50.6247
16,32,4,4096,95.2747
16,32,4,8192,184.341
16,32,4,16384,363.041
16,32,8,16,8.011
16,32,8,32,8.08533
16,32,8,64,8.16033
16,32,8,128,9.82367
16,32,8,256,12.4377
16,32,8,512,17.728
16,32,8,1024,28.6193
16,32,8,2048,51.6057
16,32,8,4096,96.1923
16,32,8,8192,185.644
16,32,8,16384,364.757
16,32,16,16,12.512
16,32,16,32,12.8107
16,32,16,64,12.8213
16,32,16,128,16.6293
16,32,16,256,21.973
16,32,16,512,32.4903
16,32,16,1024,54.9227
16,32,16,2048,99.0083
16,32,16,4096,185.77
16,32,16,8192,360.716
16,32,16,16384,728.119
16,32,32,16,16.928
16,32,32,32,17.0777
16,32,32,64,17.344
16,32,32,128,24.0107
16,32,32,256,32.0107
16,32,32,512,48.5443
16,32,32,1024,81.899
16,32,32,2048,146.698
16,32,32,4096,276.641
16,32,32,8192,563.65
16,32,32,16384,1112.72
16,32,64,16,29.1417
16,32,64,32,29.44
16,32,64,64,30.304
16,32,64,128,44.4587
16,32,64,256,60.8213
16,32,64,512,93.1423
16,32,64,1024,157.43
16,32,64,2048,291.435
16,32,64,4096,641.262
16,32,64,8192,1295.76
16,32,64,16384,2570.58
16,32,128,16,51.0293
16,32,128,32,51.979
16,32,128,64,53.7063
16,32,128,128,84.352
16,32,128,256,118.315
16,32,128,512,188.438
16,32,128,1024,342.017
16,32,128,2048,677.997
16,32,128,4096,2059.8
16,32,128,8192,4124.13
16,32,128,16384,9758.35
16,64,0,0,7.55233
16,64,1,16,8.266
16,64,1,32,8.11767
16,64,1,64,8.27733
16,64,1,128,9.856
16,64,1,256,12.3093
16,64,1,512,17.4187
16,64,1,1024,28.288
16,64,1,2048,50.2723
16,64,1,4096,94.7627
16,64,1,8192,183.328
16,64,1,16384,361.28
16,64,2,16,8.21333
16,64,2,32,8.224
16,64,2,64,8.30933
16,64,2,128,9.81333
16,64,2,256,12.3317
16,64,2,512,17.5043
16,64,2,1024,28.2243
16,64,2,2048,50.4533
16,64,2,4096,94.944
16,64,2,8192,183.339
16,64,2,16384,361.142
16,64,4,16,8
16,64,4,32,8.04267
16,64,4,64,8.16033
16,64,4,128,9.81333
16,64,4,256,12.32
16,64,4,512,17.557
16,64,4,1024,28.512
16,64,4,2048,50.5917
16,64,4,4096,95.317
16,64,4,8192,183.755
16,64,4,16384,362.401
16,64,8,16,8.096
16,64,8,32,8.149
16,64,8,64,8.235
16,64,8,128,9.888
16,64,8,256,12.4587
16,64,8,512,17.803
16,64,8,1024,28.896
16,64,8,2048,51.7123
16,64,8,4096,95.99
16,64,8,8192,185.185
16,64,8,16384,365.185
16,64,16,16,12.661
16,64,16,32,12.8317
16,64,16,64,12.864
16,64,16,128,16.5653
16,64,16,256,21.91
16,64,16,512,32.48
16,64,16,1024,55.0297
16,64,16,2048,99.104
16,64,16,4096,185.259
16,64,16,8192,360.705
16,64,16,16384,728.482
16,64,32,16,16.9923
16,64,32,32,17.1307
16,64,32,64,17.5357
16,64,32,128,23.9577
16,64,32,256,32.2663
16,64,32,512,48.5443
16,64,32,1024,81.995
16,64,32,2048,146.783
16,64,32,4096,276.896
16,64,32,8192,564.065
16,64,32,16384,1112.65
16,64,64,16,29.0237
16,64,64,32,29.3763
16,64,64,64,30.144
16,64,64,128,44.427
16,64,64,256,60.95
16,64,64,512,93.28
16,64,64,1024,157.472
16,64,64,2048,291.808
16,64,64,4096,643.074
16,64,64,8192,1297.21
16,64,64,16384,2577.36
16,64,128,16,50.9437
16,64,128,32,51.7123
16,64,128,64,53.9523
16,64,128,128,84.8537
16,64,128,256,118.081
16,64,128,512,188.555
16,64,128,1024,341.409
16,64,128,2048,680.493
16,64,128,4096,2057.39
16,64,128,8192,4138.49
16,64,128,16384,9966.72
16,128,0,0,9.92
16,128,1,16,9.84567
16,128,1,32,9.92
16,128,1,64,9.85633
16,128,1,128,10.4643
16,128,1,256,12.2877
16,128,1,512,17.2267
16,128,1,1024,28.16
16,128,1,2048,50.3463
16,128,1,4096,94.6993
16,128,1,8192,182.998
16,128,1,16384,360.917
16,128,2,16,9.89833
16,128,2,32,9.80267
16,128,2,64,9.86667
16,128,2,128,10.4853
16,128,2,256,12.2777
16,128,2,512,17.28
16,128,2,1024,28.234
16,128,2,2048,50.55
16,128,2,4096,94.9017
16,128,2,8192,183.425
16,128,2,16384,360.736
16,128,4,16,9.74933
16,128,4,32,9.824
16,128,4,64,9.81333
16,128,4,128,10.315
16,128,4,256,12.2347
16,128,4,512,17.344
16,128,4,1024,28.2243
16,128,4,2048,50.3787
16,128,4,4096,94.774
16,128,4,8192,184.353
16,128,4,16384,362.849
16,128,8,16,9.73867
16,128,8,32,9.82433
16,128,8,64,9.792
16,128,8,128,10.4847
16,128,8,256,12.352
16,128,8,512,17.4077
16,128,8,1024,28.6827
16,128,8,2048,51.4987
16,128,8,4096,96.768
16,128,8,8192,185.558
16,128,8,16384,364.63
16,128,16,16,15.1467
16,128,16,32,15.307
16,128,16,64,15.3063
16,128,16,128,17.781
16,128,16,256,21.952
16,128,16,512,32.5867
16,128,16,1024,54.9657
16,128,16,2048,98.784
16,128,16,4096,185.643
16,128,16,8192,360.48
16,128,16,16384,728.835
16,128,32,16,19.4767
16,128,32,32,19.5843
16,128,32,64,19.8827
16,128,32,128,24.9063
16,128,32,256,32.0213
16,128,32,512,48.555
16,128,32,1024,82.1873
16,128,32,2048,146.721
16,128,32,4096,276.448
16,128,32,8192,564.888
16,128,32,16384,1113.47
16,128,64,16,31.4563
16,128,64,32,31.808
16,128,64,64,32.096
16,128,64,128,45.1843
16,128,64,256,60.7897
16,128,64,512,93.0667
16,128,64,1024,157.814
16,128,64,2048,291.457
16,128,64,4096,642.349
16,128,64,8192,1300.62
16,128,64,16384,2570.49
16,128,128,16,52.9823
16,128,128,32,53.536
16,128,128,64,54.858
16,128,128,128,85.216
16,128,128,256,118.57
16,128,128,512,188.939
16,128,128,1024,342.07
16,128,128,2048,678.007
16,128,128,4096,2059.37
16,128,128,8192,4107.09
16,128,128,16384,9818.23
16,256,0,0,12.352
16,256,1,16,12.4583
16,256,1,32,12.384
16,256,1,64,12.4693
16,256,1,128,12.2987
16,256,1,256,12.9593
16,256,1,512,17.1733
16,256,1,1024,28.1277
16,256,1,2048,50.2827
16,256,1,4096,94.9547
16,256,1,8192,183.553
16,256,1,16384,360.332
16,256,2,16,12.4053
16,256,2,32,12.363
16,256,2,64,12.4593
16,256,2,128,12.3303
16,256,2,256,12.9063
16,256,2,512,17.2583
16,256,2,1024,28.1707
16,256,2,2048,50.4967
16,256,2,4096,95.0617
16,256,2,8192,183.563
16,256,2,16384,360.971
16,256,4,16,12.3307
16,256,4,32,12.3733
16,256,4,64,12.3627
16,256,4,128,12.2347
16,256,4,256,12.7573
16,256,4,512,17.4187
16,256,4,1024,28.224
16,256,4,2048,50.368
16,256,4,4096,95.0723
16,256,4,8192,184.182
16,256,4,16384,363.499
16,256,8,16,12.374
16,256,8,32,12.352
16,256,8,64,12.5013
16,256,8,128,12.331
16,256,8,256,12.896
16,256,8,512,17.4613
16,256,8,1024,28.7467
16,256,8,2048,51.7127
16,256,8,4096,96.128
16,256,8,8192,184.928
16,256,8,16384,364.94
16,256,16,16,17.813
16,256,16,32,17.814
16,256,16,64,18.1333
16,256,16,128,20.448
16,256,16,256,22.9657
16,256,16,512,32.5653
16,256,16,1024,55.3387
16,256,16,2048,98.9013
16,256,16,4096,186.016
16,256,16,8192,360.822
16,256,16,16384,728.631
16,256,32,16,22.037
16,256,32,32,22.2297
16,256,32,64,22.4853
16,256,32,128,27.2643
16,256,32,256,32.7257
16,256,32,512,48.7467
16,256,32,1024,82.39
16,256,32,2048,147.115
16,256,32,4096,276.449
16,256,32,8192,566.892
16,256,32,16384,1112.61
16,256,64,16,34.1227
16,256,64,32,34.4427
16,256,64,64,35.104
16,256,64,128,47.296
16,256,64,256,61.493
16,256,64,512,93.1203
16,256,64,1024,157.825
16,256,64,2048,292.343
16,256,64,4096,640.29
16,256,64,8192,1301.34
16,256,64,16384,2577.46
16,256,128,16,55.0297
16,256,128,32,55.371
16,256,128,64,57.2057
16,256,128,128,86.0163
16,256,128,256,118.997
16,256,128,512,189.046
16,256,128,1024,341.932
16,256,128,2048,679.671
16,256,128,4096,2060.15
16,256,128,8192,4118.66
16,256,128,16384,9725.88
16,512,0,0,17.5253
16,512,1,16,17.398
16,512,1,32,17.4507
16,512,1,64,17.4607
16,512,1,128,17.3333
16,512,1,256,17.312
16,512,1,512,17.6637
16,512,1,768,22.368
16,512,1,1024,28.1283
16,512,1,1152,30.6453
16,512,1,1728,42.1343
16,512,1,2048,50.2617
16,512,1,2592,61.6967
16,512,1,3888,88.918
16,512,1,4096,94.774
16,512,1,5832,130.901
16,512,1,8192,183.072
16,512,1,8748,194.848
16,512,1,13122,289.291
16,512,1,16384,361.004
16,512,2,16,17.4827
16,512,2,32,17.4083
16,512,2,64,17.462
16,512,2,128,17.334
16,512,2,256,17.3117
16,512,2,512,17.739
16,512,2,768,22.4213
16,512,2,1024,28.192
16,512,2,1152,30.8693
16,512,2,1728,42.336
16,512,2,2048,50.4217
16,512,2,2592,61.953
16,512,2,3888,89.2267
16,512,2,4096,94.89
16,512,2,5832,131.083
16,512,2,8192,183.381
16,512,2,8748,194.869
16,512,2,13122,288.79
16,512,2,16384,360.918
16,512,4,16,17.3333
16,512,4,32,17.4507
16,512,4,64,17.4187
16,512,4,128,17.238
16,512,4,256,17.312
16,512,4,512,17.5467
16,512,4,768,22.6027
16,512,4,1024,28.1917
16,512,4,1152,30.7837
16,512,4,1728,42.2407
16,512,4,2048,50.3147
16,512,4,2592,62.1337
16,512,4,3888,89.2803
16,512,4,4096,94.934
16,512,4,5832,131.36
16,512,4,8192,184.363
16,512,4,8748,195.777
16,512,4,13122,289.536
16,512,4,16384,362.369
16,512,8,16,17.3977
16,512,8,32,17.4297
16,512,8,64,17.5573
16,512,8,128,17.3547
16,512,8,256,17.4187
16,512,8,512,17.6643
16,512,8,768,22.9013
16,512,8,1024,28.7783
16,512,8,1152,31.4773
16,512,8,1728,43.3173
16,512,8,2048,51.574
16,512,8,2592,63.061
16,512,8,3888,90.6023
16,512,8,4096,96.075
16,512,8,5832,132.587
16,512,8,8192,185.793
16,512,8,8748,196.534
16,512,8,13122,291.915
16,512,8,16384,365.259
16,512,16,16,22.8797
16,512,16,32,23.0187
16,512,16,64,23.243
16,512,16,128,25.4717
16,512,16,256,28.0427
16,512,16,512,33.3653
16,512,16,768,43.456
16,512,16,1024,55.019
16,512,16,1152,60.4803
16,512,16,1728,83.019
16,512,16,2048,99.0513
16,512,16,2592,120.715
16,512,16,3888,174.657
16,512,16,4096,185.707
16,512,16,5832,256.449
16,512,16,8192,360.598
16,512,16,8748,384.545
16,512,16,13122,580.365
16,512,16,16384,728.866
16,512,32,16,27.2107
16,512,32,32,27.4027
16,512,32,64,27.7763
16,512,32,128,32.2563
16,512,32,256,37.8453
16,512,32,512,49.1093
16,512,32,768,65.0247
16,512,32,1024,82.3253
16,512,32,1152,89.9947
16,512,32,1728,123.392
16,512,32,2048,147.029
16,512,32,2592,179.766
16,512,32,3888,260.502
16,512,32,4096,276.524
16,512,32,5832,395.947
16,512,32,8192,566.295
16,512,32,8748,600.524
16,512,32,13122,893.058
16,512,32,16384,1114.53
16,512,64,16,39.4137
16,512,64,32,39.6373
16,512,64,64,40.2983
16,512,64,128,52.459
16,512,64,256,65.7607
16,512,64,512,93.526
16,512,64,768,124.928
16,512,64,1024,157.675
16,512,64,1152,173.728
16,512,64,1728,240.352
16,512,64,2048,291.905
16,512,64,2592,390.816
16,512,64,3888,595.692
16,512,64,4096,640.109
16,512,64,5832,928.248
16,512,64,8192,1299.84
16,512,64,8748,1378.95
16,512,64,13122,2056.7
16,512,64,16384,2584.66
16,512,128,16,60.4377
16,512,128,32,60.8213
16,512,128,64,62.667
16,512,128,128,88.2887
16,512,128,256,120.715
16,512,128,512,188.395
16,512,128,768,263.148
16,512,128,1024,342.103
16,512,128,1152,380.161
16,512,128,1728,550.679
16,512,128,2048,678.957
16,512,128,2592,1081.55
16,512,128,3888,1955.5
16,512,128,4096,2063.51
16,512,128,5832,2909.77
16,512,128,8192,4132.01
16,512,128,8748,4365.52
16,512,128,13122,6998.25
16,512,128,16384,9611.11
16,768,0,0,22.6343
16,768,1,512,22.4317
16,768,1,768,22.8153
16,768,1,1152,30.613
16,768,1,1728,42.282
16,768,1,2592,61.749
16,768,1,3888,89.024
16,768,1,5832,130.87
16,768,1,8748,194.912
16,768,1,13122,289.397
16,768,1,16384,361.835
16,768,2,512,22.5277
16,768,2,768,22.826
16,768,2,1152,30.8153
16,768,2,1728,42.3677
16,768,2,2592,61.92
16,768,2,3888,89.2697
16,768,2,5832,131.264
16,768,2,8748,194.966
16,768,2,13122,288.928
16,768,2,16384,360.757
16,768,4,512,22.4107
16,768,4,768,22.71
16,768,4,1152,30.7307
16,768,4,1728,42.3043
16,768,4,2592,62.134
16,768,4,3888,89.3977
16,768,4,5832,131.104
16,768,4,8748,195.382
16,768,4,13122,290.048
16,768,4,16384,362.272
16,768,8,512,22.752
16,768,8,768,22.923
16,768,8,1152,31.456
16,768,8,1728,43.3063
16,768,8,2592,65.706
16,768,8,3888,94.229
16,768,8,5832,137.856
16,768,8,8748,205.526
16,768,8,13122,302.966
16,768,8,16384,380.481
16,768,16,512,39.9257
16,768,16,768,45.931
16,768,16,1152,62.7733
16,768,16,1728,86.3147
16,768,16,2592,125.44
16,768,16,3888,181.963
16,768,16,5832,267.425
16,768,16,8748,400.545
16,768,16,13122,602.647
16,768,16,16384,759.489
16,768,32,512,56.267
16,768,32,768,68.256
16,768,32,1152,93.8563
16,768,32,1728,128.704
16,768,32,2592,187.542
16,768,32,3888,272.417
16,768,32,5832,411.863
16,768,32,8748,624.247
16,768,32,13122,927.234
16,768,32,16384,1158.74
16,768,64,512,97.5253
16,768,64,768,130.603
16,768,64,1152,181.526
16,768,64,1728,249.824
16,768,64,2592,401.857
16,768,64,3888,611.948
16,768,64,5832,949.688
16,768,64,8748,1412.11
16,768,64,13122,2094.72
16,768,64,16384,2607.83
16,768,128,512,189.984
16,768,128,768,271.35
16,768,128,1152,389.964
16,768,128,1728,564.205
16,768,128,2592,1105.46
16,768,128,3888,1958.93
16,768,128,5832,2909.77
16,768,128,8748,4379.68
16,768,128,13122,6822.37
16,768,128,16384,9996.05
16,1024,0,0,27.7867
16,1024,1,16,28.3307
16,1024,1,32,28.427
16,1024,1,64,28.3203
16,1024,1,128,28.331
16,1024,1,256,28.2353
16,1024,1,512,28.192
16,1024,1,1024,28.79
16,1024,1,2048,50.219
16,1024,1,4096,94.8263
16,1024,1,8192,183.009
16,1024,1,16384,361.344
16,1024,2,16,28.3093
16,1024,2,32,28.3943
16,1024,2,64,28.3843
16,1024,2,128,28.2457
16,1024,2,256,28.3627
16,1024,2,512,28.192
16,1024,2,1024,28.8007
16,1024,2,2048,50.347
16,1024,2,4096,94.8483
16,1024,2,8192,183.435
16,1024,2,16384,361.206
16,1024,4,16,28.309
16,1024,4,32,28.1813
16,1024,4,64,28.182
16,1024,4,128,28.2353
16,1024,4,256,28.224
16,1024,4,512,28.1383
16,1024,4,1024,28.6723
16,1024,4,2048,50.475
16,1024,4,4096,94.9867
16,1024,4,8192,183.989
16,1024,4,16384,362.604
16,1024,8,16,28.3413
16,1024,8,32,28.213
16,1024,8,64,28.181
16,1024,8,128,28.1597
16,1024,8,256,28.4157
16,1024,8,512,28.5657
16,1024,8,1024,29.0347
16,1024,8,2048,51.6483
16,1024,8,4096,96.2347
16,1024,8,8192,185.739
16,1024,8,16384,365.27
16,1024,16,16,33.2693
16,1024,16,32,33.3013
16,1024,16,64,34.0267
16,1024,16,128,35.648
16,1024,16,256,38.1973
16,1024,16,512,43.712
16,1024,16,1024,55.7447
16,1024,16,2048,98.8593
16,1024,16,4096,185.313
16,1024,16,8192,361.996
16,1024,16,16384,727.566
16,1024,32,16,37.5783
16,1024,32,32,37.6747
16,1024,32,64,38.2933
16,1024,32,128,42.8483
16,1024,32,256,48.48
