instance id,request id,model,input,output,arrival,end_time,latency,queuing_delay,TTFT,TPOT,ITL
0,0,Qwen/Qwen3-30B-A3B-Instruct-2507,1472,133,4059740,1082836204,1078776464,0,51162321,7784955,"[7780422, 7779379, 7779523, 7779667, 7779811, 7779955, 7780099, 7780243, 7780387, 7780531, 7780675, 7780819, 7780963, 7781107, 7781203, 7781347, 7781491, 7781635, 7781731, 7781875, 7781971, 7782115, 7782259, 7782355, 7782451, 7782595, 7782691, 7782835, 7782931, 7783027, 7783171, 7783267, 7783363, 7783459, 7783555, 7783651, 7783795, 7783891, 7783987, 7784083, 7784179, 7784275, 7784323, 7784419, 7784515, 7784611, 7784707, 7784755, 7784851, 7784947, 7784995, 7785091, 7785187, 7785235, 7785331, 7785379, 7785475, 7785523, 7785571, 7785667, 7785715, 7785763, 7785859, 7785907, 7785955, 7786003, 7786051, 7786147, 7786195, 7786243, 7786291, 7786339, 7786387, 7786435, 7786435, 7786483, 7786531, 7786579, 7786627, 7786627, 7786675, 7786723, 7786723, 7786771, 7786819, 7786819, 7786867, 7786867, 7786915, 7786915, 7786915, 7786963, 7786963, 7786963, 7787011, 7787011, 7787011, 7787011, 7787011, 7787011, 7787011, 7787011, 7787011, 7787011, 7787011, 7787011, 7787011, 7787011, 7787011, 7787011, 7786963, 7786963, 7786963, 7786915, 7786915, 7786915, 7786867, 7786867, 7786819, 7786819, 7786771, 7786771, 7786723, 7786675, 7786675, 7786627, 7786579, 7786531, 7786483, 7786483, 7786435, 7786387]"
0,2,Qwen/Qwen3-30B-A3B-Instruct-2507,1734,77,2352429689,2957303361,604873672,651233,15341124,7757007,"[7767571, 7767283, 7767043, 7766803, 7766563, 7766323, 7766083, 7765795, 7765555, 7765315, 7765027, 7764787, 7764547, 7764259, 7764019, 7763731, 7763491, 7763203, 7762915, 7762675, 7762387, 7762099, 7761859, 7761571, 7761283, 7760995, 7760707, 7760419, 7760131, 7759843, 7759555, 7759267, 7758979, 7758691, 7758403, 7758115, 7757827, 7757539, 7757203, 7756915, 7756627, 7756291, 7756003, 7755715, 7755379, 7755091, 7754755, 7754467, 7754131, 7753843, 7753507, 7753171, 7752883, 7752547, 7752211, 7751875, 7751587, 7751251, 7750915, 7750579, 7750243, 7749907, 7749571, 7749235, 7748899, 7748563, 7748227, 7747891, 7747507, 7747171, 7746835, 7746499, 7746115, 7745779, 7745443, 7745059]"
0,4,Qwen/Qwen3-30B-A3B-Instruct-2507,4922,822,4614152048,11915303805,7301151757,52653368,91577630,8781454,"[8545075, 8545795, 8546467, 8547187, 8547907, 8548579, 8549299, 8549971, 8550691, 8551363, 8552083, 8552803, 8553475, 8554195, 8554867, 8555587, 8556259, 8556979, 8557651, 8558371, 8559043, 8559715, 8560435, 8561107, 8561827, 8562499, 8563219, 8563891, 8564563, 8565283, 8565955, 8566627, 8567347, 8568019, 8568691, 8569411, 8570083, 8570755, 8571475, 8572147, 8572819, 8573491, 8574211, 8574883, 8575555, 8576227, 8576899, 8577619, 8578291, 8578963, 8579635, 8580307, 8580979, 8581699, 8582371, 8583043, 8583715, 8584387, 8585059, 8585731, 8586403, 8587075, 8587747, 8588419, 8589091, 8589763, 8590435, 8591107, 8591779, 8592451, 8593123, 8593795, 8594467, 8595139, 8595811, 8596483, 8597155, 8597827, 8598499, 8599171, 8599843, 8600467, 8601139, 8601811, 8602483, 8603155, 8603827, 8604451, 8605123, 8605795, 8606467, 8607139, 8607763, 8608435, 8609107, 8609779, 8610403, 8611075, 8611747, 8612371, 8613043, 8613715, 8614339, 8615011, 8615683, 8616307, 8616979, 8617651, 8618275, 8618947, 8619571, 8620243, 8620915, 8621539, 8622211, 8622835, 8623507, 8624131, 8624803, 8625427, 8626099, 8626723, 8627395, 8628019, 8628691, 8629315, 8629987, 8630611, 8631235, 8631907, 8632531, 8633203, 8633827, 8634451, 8635123, 8635747, 8636371, 8637043, 8637667, 8638291, 8638963, 8639587, 8640211, 8640835, 8641507, 8642131, 8642755, 8643379, 8644051, 8644675, 8645299, 8645923, 8646547, 8647219, 8647843, 8648467, 8649091, 8649715, 8650339, 8650963, 8651635, 8652259, 8652883, 8653507, 8654131, 8654755, 8655379, 8656003, 8656627, 8657251, 8657875, 8658499, 8659123, 8659747, 8660371, 8660995, 8661619, 8662243, 8662867, 8663491, 8664115, 8664739, 8665315, 8665939, 8666563, 8667187, 8667811, 8668435, 8669059, 8669635, 8670259, 8670883, 8671507, 8672131, 8672707, 8673331, 8673955, 8674579, 8675155, 8675779, 8676403, 8677027, 8677603, 8678227, 8678851, 8679427, 8680051, 8680675, 8681251, 8681875, 8682499, 8683075, 8683699, 8684275, 8684899, 8685523, 8686099, 8686723, 8687299, 8687923, 8688499, 8689123, 8689699, 8690323, 8690899, 8691523, 8692099, 8692723, 8693299, 8693923, 8694499, 8695123, 8695699, 8696275, 8696899, 8697475, 8698099, 8698675, 8699251, 8699875, 8700451, 8701027, 8701651, 8702227, 8702803, 8703427, 8704003, 8704579, 8705155, 8705779, 8706355, 8706931, 8707507, 8708083, 8708707, 8709283, 8709859, 8710435, 8711011, 8711635, 8712211, 8712787, 8713363, 8713939, 8714515, 8715091, 8715667, 8716243, 8716867, 8717443, 8718019, 8718595, 8719171, 8719747, 8720323, 8720899, 8721475, 8722051, 8722627, 8723203, 8723779, 8724355, 8724883, 8725459, 8726035, 8726611, 8727187, 8727763, 8728339, 8728915, 8729491, 8730019, 8730595, 8731171, 8731747, 8732323, 8732899, 8733427, 8734003, 8734579, 8735155, 8735683, 8736259, 8736835, 8737411, 8737939, 8738515, 8739091, 8739619, 8740195, 8740771, 8741299, 8741875, 8742451, 8742979, 8743555, 8744083, 8744659, 8745235, 8745763, 8746339, 8746867, 8747443, 8747971, 8748547, 8749123, 8749651, 8750227, 8750755, 8751331, 8751859, 8752387, 8752963, 8753491, 8754067, 8754595, 8755171, 8755699, 8756227, 8756803, 8757331, 8757907, 8758435, 8758963, 8759539, 8760067, 8760595, 8761171, 8761699, 8762227, 8762755, 8763331, 8763859, 8764387, 8764915, 8765491, 8766019, 8766547, 8767075, 8767651, 8768179, 8768707, 8769235, 8769763, 8770291, 8770819, 8771395, 8771923, 8772451, 8772979, 8773507, 8774035, 8774563, 8775091, 8775619, 8776147, 8776675, 8777203, 8777731, 8778259, 8778787, 8779315, 8779843, 8780371, 8780899, 8781427, 8781955, 8782483, 8783011, 8783539, 8784067, 8784595, 8785075, 8785603, 8786131, 8786659, 8787187, 8787715, 8788243, 8788723, 8789251, 8789779, 8790307, 8790835, 8791315, 8791843, 8792371, 8792851, 8793379, 8793907, 8794435, 8794915, 8795443, 8795971, 8796451, 8796979, 8797507, 8797987, 8798515, 8799043, 8799523, 8800051, 8800531, 8801059, 8801539, 8802067, 8802595, 8803075, 8803603, 8804083, 8804611, 8805091, 8805619, 8806099, 8806627, 8807107, 8807635, 8808115, 8808595, 8809123, 8809603, 8810131, 8810611, 8811091, 8811619, 8812099, 8812627, 8813107, 8813587, 8814115, 8814595, 8815075, 8815555, 8816083, 8816563, 8817043, 8817571, 8818051, 8818531, 8819011, 8819539, 8820019, 8820499, 8820979, 8821459, 8821939, 8822467, 8822947, 8823427, 8823907, 8824387, 8824867, 8825347, 8825875, 8826355, 8826835, 8827315, 8827795, 8828275, 8828755, 8829235, 8829715, 8830195, 8830675, 8831155, 8831635, 8832115, 8832595, 8833075, 8833555, 8834035, 8834515, 8834995, 8835427, 8835907, 8836387, 8836867, 8837347, 8837827, 8838307, 8838787, 8839219, 8839699, 8840179, 8840659, 8841139, 8841571, 8842051, 8842531, 8843011, 8843443, 8843923, 8844403, 8844883, 8845315, 8845795, 8846275, 8846707, 8847187, 8847667, 8848099, 8848579, 8849059, 8849491, 8849971, 8850403, 8850883, 8851363, 8851795, 8852275, 8852707, 8853187, 8853619, 8854099, 8854531, 8855011, 8855443, 8855923, 8856355, 8856835, 8857267, 8857747, 8858179, 8858611, 8859091, 8859523, 8860003, 8860435, 8860867, 8861347, 8861779, 8862259, 8862691, 8863123, 8863555, 8864035, 8864467, 8864899, 8865379, 8865811, 8866243, 8866675, 8867155, 8867587, 8868019, 8868451, 8868931, 8869363, 8869795, 8870227, 8870659, 8871091, 8871571, 8872003, 8872435, 8872867, 8873299, 8873731, 8874163, 8874595, 8875027, 8875459, 8875939, 8876371, 8876803, 8877235, 8877667, 8878099, 8878531, 8878963, 8879395, 8879827, 8880211, 8880643, 8881075, 8881507, 8881939, 8882371, 8882803, 8883235, 8883667, 8884099, 8884483, 8884915, 8885347, 8885779, 8886211, 8886643, 8887027, 8887459, 8887891, 8888323, 8888755, 8889139, 8889571, 8890003, 8890387, 8890819, 8891251, 8891683, 8892067, 8892499, 8892931, 8893315, 8893747, 8894179, 8894563, 8894995, 8895379, 8895811, 8896243, 8896627, 8897059, 8897443, 8897875, 8898259, 8898691, 8899075, 8899507, 8899891, 8900323, 8900707, 8901139, 8901523, 8901955, 8902339, 8902771, 8903155, 8903539, 8903971, 8904355, 8904787, 8905171, 8905555, 8905987, 8906371, 8906755, 8907187, 8907571, 8907955, 8908387, 8908771, 8909155, 8909587, 8909971, 8910355, 8910739, 8911171, 8911555, 8911939, 8912323, 8912707, 8913139, 8913523, 8913907, 8914291, 8914675, 8915059, 8915443, 8915875, 8916259, 8916643, 8917027, 8917411, 8917795, 8918179, 8918563, 8918947, 8919331, 8919715, 8920099, 8920483, 8920867, 8921251, 8921635, 8922019, 8922403, 8922787, 8923171, 8923555, 8923939, 8924323, 8924707, 8925043, 8925427, 8925811, 8926195, 8926579, 8926963, 8927347, 8927683, 8928067, 8928451, 8928835, 8929219, 8929555, 8929939, 8930323, 8930707, 8931043, 8931427, 8931811, 8932147, 8932531, 8932915, 8933299, 8933635, 8934019, 8934403, 8934739, 8935123, 8935459, 8935843, 8936227, 8936563, 8936947, 8937283, 8937667, 8938003, 8938387, 8938771, 8939107, 8939491, 8939827, 8940211, 8940547, 8940883, 8941267, 8941603, 8941987, 8942323, 8942707, 8943043, 8943427, 8943763, 8944099, 8944483, 8944819, 8945155, 8945539, 8945875, 8946211, 8946595, 8946931, 8947267, 8947651, 8947987, 8948323, 8948659, 8949043, 8949379, 8949715, 8950051, 8950435, 8950771, 8951107, 8951443, 8951779, 8952163, 8952499, 8952835, 8953171, 8953507, 8953843, 8954179, 8954515, 8954851, 8955235, 8955571, 8955907, 8956243, 8956579, 8956915, 8957251, 8957587, 8957923, 8958259, 8958595, 8958931, 8959267, 8959603, 8959939, 8960275, 8960611, 8960899, 8961235, 8961571, 8961907, 8962243, 8962579, 8962915, 8963251, 8963539, 8963875, 8964211, 8964547, 8964883, 8965171, 8965507, 8965843, 8966179]"
0,6,Qwen/Qwen3-30B-A3B-Instruct-2507,6126,390,13210814359,16774250354,3563435995,998041,33808124,9073593,"[9056659, 9056803, 9056947, 9057091, 9057235, 9057379, 9057523, 9057667, 9057811, 9057955, 9058099, 9058243, 9058387, 9058531, 9058675, 9058819, 9058963, 9059107, 9059251, 9059395, 9059491, 9059635, 9059779, 9059923, 9060067, 9060211, 9060307, 9060451, 9060595, 9060739, 9060883, 9060979, 9061123, 9061267, 9061411, 9061507, 9061651, 9061795, 9061939, 9062035, 9062179, 9062323, 9062419, 9062563, 9062707, 9062803, 9062947, 9063043, 9063187, 9063331, 9063427, 9063571, 9063667, 9063811, 9063907, 9064051, 9064195, 9064291, 9064435, 9064531, 9064675, 9064771, 9064915, 9065011, 9065107, 9065251, 9065347, 9065491, 9065587, 9065731, 9065827, 9065923, 9066067, 9066163, 9066259, 9066403, 9066499, 9066595, 9066739, 9066835, 9066931, 9067075, 9067171, 9067267, 9067363, 9067507, 9067603, 9067699, 9067795, 9067939, 9068035, 9068131, 9068227, 9068323, 9068467, 9068563, 9068659, 9068755, 9068851, 9068947, 9069043, 9069139, 9069283, 9069379, 9069475, 9069571, 9069667, 9069763, 9069859, 9069955, 9070051, 9070147, 9070243, 9070339, 9070435, 9070531, 9070627, 9070723, 9070819, 9070915, 9070963, 9071059, 9071155, 9071251, 9071347, 9071443, 9071539, 9071635, 9071683, 9071779, 9071875, 9071971, 9072067, 9072115, 9072211, 9072307, 9072403, 9072499, 9072547, 9072643, 9072739, 9072787, 9072883, 9072979, 9073075, 9073123, 9073219, 9073315, 9073363, 9073459, 9073507, 9073603, 9073699, 9073747, 9073843, 9073891, 9073987, 9074083, 9074131, 9074227, 9074275, 9074371, 9074419, 9074515, 9074563, 9074659, 9074707, 9074803, 9074851, 9074899, 9074995, 9075043, 9075139, 9075187, 9075283, 9075331, 9075379, 9075475, 9075523, 9075571, 9075667, 9075715, 9075763, 9075859, 9075907, 9075955, 9076051, 9076099, 9076147, 9076195, 9076291, 9076339, 9076387, 9076435, 9076483, 9076579, 9076627, 9076675, 9076723, 9076771, 9076819, 9076915, 9076963, 9077011, 9077059, 9077107, 9077155, 9077203, 9077251, 9077299, 9077347, 9077395, 9077443, 9077491, 9077539, 9077587, 9077635, 9077683, 9077731, 9077779, 9077827, 9077875, 9077923, 9077971, 9078019, 9078067, 9078115, 9078163, 9078211, 9078211, 9078259, 9078307, 9078355, 9078403, 9078451, 9078451, 9078499, 9078547, 9078595, 9078643, 9078643, 9078691, 9078739, 9078787, 9078787, 9078835, 9078883, 9078883, 9078931, 9078979, 9078979, 9079027, 9079075, 9079075, 9079123, 9079171, 9079171, 9079219, 9079219, 9079267, 9079315, 9079315, 9079363, 9079363, 9079411, 9079411, 9079459, 9079459, 9079507, 9079507, 9079555, 9079555, 9079603, 9079603, 9079651, 9079651, 9079651, 9079699, 9079699, 9079747, 9079747, 9079747, 9079795, 9079795, 9079795, 9079843, 9079843, 9079843, 9079891, 9079891, 9079891, 9079891, 9079939, 9079939, 9079939, 9079939, 9079987, 9079987, 9079987, 9079987, 9079987, 9080035, 9080035, 9080035, 9080035, 9080035, 9080035, 9080035, 9080083, 9080083, 9080083, 9080083, 9080083, 9080083, 9080083, 9080083, 9080083, 9080083, 9080083, 9080083, 9080083, 9080083, 9080083, 9080083, 9080083, 9080083, 9080083, 9080083, 9080083, 9080083, 9080035, 9080035, 9080035, 9080035, 9080035, 9080035, 9080035, 9079987, 9079987, 9079987, 9079987, 9079987, 9079939, 9079939, 9079939, 9079939, 9079891, 9079891, 9079891, 9079891, 9079843, 9079843, 9079843, 9079795, 9079795, 9079795, 9079747, 9079747, 9079747, 9079699, 9079699, 9079651, 9079651, 9079651, 9079603, 9079603, 9079555, 9079555, 9079507, 9079507, 9079459, 9079459, 9079411, 9079411, 9079363, 9079363, 9079315, 9079315, 9079267, 9079267, 9079219, 9079171, 9079171, 9079123, 9079075, 9079075, 9079027, 9079027, 9078979]"
0,8,Qwen/Qwen3-30B-A3B-Instruct-2507,7003,381,18169676267,21610130780,3440454513,118746,40131517,8948218,"[9008131, 9007843, 9007603, 9007363, 9007075, 9006835, 9006547, 9006307, 9006067, 9005779, 9005539, 9005251, 9005011, 9004723, 9004483, 9004195, 9003955, 9003667, 9003427, 9003139, 9002899, 9002611, 9002323, 9002083, 9001795, 9001555, 9001267, 9000979, 9000739, 9000451, 9000163, 8999923, 8999635, 8999347, 8999107, 8998819, 8998531, 8998291, 8998003, 8997715, 8997427, 8997187, 8996899, 8996611, 8996323, 8996035, 8995795, 8995507, 8995219, 8994931, 8994643, 8994403, 8994115, 8993827, 8993539, 8993251, 8992963, 8992675, 8992387, 8992099, 8991811, 8991523, 8991235, 8990947, 8990707, 8990419, 8990131, 8989843, 8989507, 8989219, 8988931, 8988643, 8988355, 8988067, 8987779, 8987491, 8987203, 8986915, 8986627, 8986339, 8986051, 8985715, 8985427, 8985139, 8984851, 8984563, 8984275, 8983939, 8983651, 8983363, 8983075, 8982739, 8982451, 8982163, 8981875, 8981539, 8981251, 8980963, 8980627, 8980339, 8980051, 8979715, 8979427, 8979139, 8978803, 8978515, 8978227, 8977891, 8977603, 8977267, 8976979, 8976691, 8976355, 8976067, 8975731, 8975443, 8975107, 8974819, 8974483, 8974195, 8973859, 8973571, 8973235, 8972947, 8972611, 8972323, 8971987, 8971651, 8971363, 8971027, 8970739, 8970403, 8970067, 8969779, 8969443, 8969107, 8968819, 8968483, 8968147, 8967859, 8967523, 8967187, 8966851, 8966563, 8966227, 8965891, 8965555, 8965267, 8964931, 8964595, 8964259, 8963923, 8963635, 8963299, 8962963, 8962627, 8962291, 8961955, 8961619, 8961331, 8960995, 8960659, 8960323, 8959987, 8959651, 8959315, 8958979, 8958643, 8958307, 8957971, 8957635, 8957299, 8956963, 8956627, 8956291, 8955955, 8955619, 8955283, 8954947, 8954611, 8954275, 8953891, 8953555, 8953219, 8952883, 8952547, 8952211, 8951875, 8951491, 8951155, 8950819, 8950483, 8950147, 8949763, 8949427, 8949091, 8948755, 8948371, 8948035, 8947699, 8947363, 8946979, 8946643, 8946307, 8945923, 8945587, 8945251, 8944867, 8944531, 8944195, 8943811, 8943475, 8943091, 8942755, 8942419, 8942035, 8941699, 8941315, 8940979, 8940595, 8940259, 8939875, 8939539, 8939155, 8938819, 8938435, 8938099, 8937715, 8937379, 8936995, 8936659, 8936275, 8935891, 8935555, 8935171, 8934835, 8934451, 8934067, 8933731, 8933347, 8932963, 8932627, 8932243, 8931859, 8931475, 8931139, 8930755, 8930371, 8930035, 8929651, 8929267, 8928883, 8928499, 8928163, 8927779, 8927395, 8927011, 8926627, 8926243, 8925907, 8925523, 8925139, 8924755, 8924371, 8923987, 8923603, 8923219, 8922835, 8922499, 8922115, 8921731, 8921347, 8920963, 8920579, 8920195, 8919811, 8919427, 8919043, 8918659, 8918275, 8917843, 8917459, 8917075, 8916691, 8916307, 8915923, 8915539, 8915155, 8914771, 8914387, 8913955, 8913571, 8913187, 8912803, 8912419, 8911987, 8911603, 8911219, 8910835, 8910451, 8910019, 8909635, 8909251, 8908819, 8908435, 8908051, 8907667, 8907235, 8906851, 8906467, 8906035, 8905651, 8905267, 8904835, 8904451, 8904019, 8903635, 8903251, 8902819, 8902435, 8902003, 8901619, 8901187, 8900803, 8900371, 8899987, 8899555, 8899171, 8898739, 8898355, 8897923, 8897539, 8897107, 8896723, 8896291, 8895907, 8895475, 8895043, 8894659, 8894227, 8893795, 8893411, 8892979, 8892547, 8892163, 8891731, 8891299, 8890915, 8890483, 8890051, 8889667, 8889235, 8888803, 8888371, 8887987, 8887555, 8887123, 8886691, 8886259, 8885875, 8885443, 8885011, 8884579, 8884147, 8883715, 8883283, 8882899, 8882467, 8882035, 8881603, 8881171, 8880739, 8880307, 8879875, 8879443, 8879011, 8878579, 8878147, 8877715, 8877283]"
0,10,Qwen/Qwen3-30B-A3B-Instruct-2507,7841,62,22754716072,23322025831,567309759,425605,42071432,8610464,"[8630083, 8629411, 8628787, 8628163, 8627491, 8626867, 8626195, 8625571, 8624899, 8624275, 8623603, 8622979, 8622307, 8621683, 8621011, 8620339, 8619715, 8619043, 8618419, 8617747, 8617075, 8616451, 8615779, 8615155, 8614483, 8613811, 8613187, 8612515, 8611843, 8611171, 8610547, 8609875, 8609203, 8608579, 8607907, 8607235, 8606563, 8605891, 8605267, 8604595, 8603923, 8603251, 8602579, 8601955, 8601283, 8600611, 8599939, 8599267, 8598595, 8597923, 8597251, 8596627, 8595955, 8595283, 8594611, 8593939, 8593267, 8592595, 8591923, 8591251, 8590579]"
0,12,Qwen/Qwen3-30B-A3B-Instruct-2507,8004,60,23981733374,24503967624,522234250,756598,20866793,8497753,"[8518867, 8518147, 8517427, 8516707, 8515987, 8515267, 8514547, 8513827, 8513107, 8512387, 8511667, 8510947, 8510227, 8509507, 8508787, 8508019, 8507299, 8506579, 8505859, 8505139, 8504419, 8503651, 8502931, 8502211, 8501491, 8500771, 8500003, 8499283, 8498563, 8497843, 8497075, 8496355, 8495635, 8494867, 8494147, 8493427, 8492659, 8491939, 8491219, 8490451, 8489731, 8489011, 8488243, 8487523, 8486755, 8486035, 8485315, 8484547, 8483827, 8483059, 8482339, 8481571, 8480851, 8480083, 8479363, 8478595, 8477875, 8477107, 8476387]"
