session_count,system,label,seed_count,seeds,joint_slo_pass_fraction_mean,joint_slo_pass_fraction_ci95_lower,joint_slo_pass_fraction_ci95_upper,slo_loose_mean,slo_loose_ci95_lower,slo_loose_ci95_upper,slo_medium_mean,slo_medium_ci95_lower,slo_medium_ci95_upper,slo_tight_mean,slo_tight_ci95_lower,slo_tight_ci95_upper,goodput_loose_mean,goodput_loose_ci95_lower,goodput_loose_ci95_upper,goodput_medium_mean,goodput_medium_ci95_lower,goodput_medium_ci95_upper,goodput_tight_mean,goodput_tight_ci95_lower,goodput_tight_ci95_upper,first_ttft_p50_s_mean,first_ttft_p50_s_ci95_lower,first_ttft_p50_s_ci95_upper,first_ttft_p95_s_mean,first_ttft_p95_s_ci95_lower,first_ttft_p95_s_ci95_upper,resume_ttft_p50_s_mean,resume_ttft_p50_s_ci95_lower,resume_ttft_p50_s_ci95_upper,resume_ttft_p95_s_mean,resume_ttft_p95_s_ci95_lower,resume_ttft_p95_s_ci95_upper,tpot_p50_ms_mean,tpot_p50_ms_ci95_lower,tpot_p50_ms_ci95_upper,tpot_p95_ms_mean,tpot_p95_ms_ci95_lower,tpot_p95_ms_ci95_upper,output_tokens_per_s_mean,output_tokens_per_s_ci95_lower,output_tokens_per_s_ci95_upper,measurement_window_s_mean,measurement_window_s_ci95_lower,measurement_window_s_ci95_upper,wall_s_mean,wall_s_ci95_lower,wall_s_ci95_upper,peak_rss_mb_mean,peak_rss_mb_ci95_lower,peak_rss_mb_ci95_upper,cpu_prepare_hits_mean,ssd_prepare_hits_mean,d_prepare_hits_mean,d_drops_mean,d_to_cpu_started_mean,d_to_ssd_started_mean,capacity_evictions_mean,migrations_committed_mean,promotion_load_deferrals_mean,recompute_resumes_mean,lower_tier_hits_mean,stable_d_hits_mean,scored_calls_mean,hbf_write_bytes_mean,full_horizon_s_mean,hbf_write_tb_per_day_optimistic,hbf_write_tb_per_day_conservative,hbf_reserved_bytes_peak_mean,hbf_fill_fraction
256,hbf_tp8_context,HBM+HBF (tp8_context),3,101;102;103,0.9788510029046643,0.9754821199197373,0.9822198858895913,0.9788510029046643,0.9754821199197373,0.9822198858895913,0.9433317589455267,0.9362620655954413,0.950401452295612,0.8853961736225769,0.8771727126793114,0.8936196345658425,16.688560102524413,7.076537372743456,26.30058283230537,16.137361586868675,6.848385135905145,25.426338037832203,15.248843054568757,6.434550127280387,24.06313598185713,40.920194426833326,33.645749495798924,48.19463935786773,100.17363187999992,78.58478020860584,121.762483551394,0.21720145516666667,0.20033466929173507,0.23406824104159826,3.7066369595833404,2.321568819654177,5.091705099512504,10.426457240474084,8.901738327269221,11.951176153678947,86.41981625452483,80.98931695639787,91.8503155526518,16.88103497400871,7.160236297894675,26.601833650122742,489887.5305148643,69220.57681815879,910554.4842115699,5965.235010306041,5743.363129056237,6187.106891555844,1375.59765625,1374.019013742546,1377.176298757454,0.0,375.0,1261.3333333333333,0.0,0.0,1834.6666666666667,0.0,197.66666666666666,65739.33333333333,0.0,375.0,9.333333333333334,10831.666666666666,7596391923712.0,489887.5305148643,1.339752945985226,1.339752945985226,826643447808.0,0.08121067372119069
256,oracle_infinite_hbm,Infinite-HBM Oracle,3,101;102;103,0.9640735629619205,0.956649427661464,0.971497698262377,0.9640735629619205,0.956649427661464,0.971497698262377,0.875699219919995,0.8652696962654365,0.8861287435745535,0.8140629728239839,0.808736867642598,0.8193890780053698,16.541021567785194,6.995934535845484,26.086108599724902,15.039271722027577,6.373730951132471,23.704812492922684,13.81754633721871,5.877911058329253,21.757181616108166,28.169438909999997,27.154894413375544,29.18398340662445,79.06957494973331,71.3474213370195,86.79172856244712,0.4569634696666666,0.4231569274547459,0.4907700118785873,20.700223250983335,17.187706979056543,24.212739522910127,8.421461214966898,7.912609438194986,8.93031299173881,34.71718980425735,33.886870529600586,35.54750907891412,16.98877621583521,7.163858955089829,26.81369347658059,488487.03630738467,66586.87232136767,910387.2002934017,573.2762924830118,566.5905688790095,579.9620160870141,8214.932291666666,5577.7470026890405,10852.117580644292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10831.666666666666,0.0,488487.03630738467,0.0,0.0,0.0,0.0
384,baseline_cpu_ssd,2xHBM+SSD tiering,3,101;102;103,0.9554867841878121,0.9496966077994502,0.961276960576174,0.9554867841878121,0.9496966077994502,0.961276960576174,0.7304982238027501,0.7107212594816573,0.7502751881238429,0.6319247832114013,0.6147043175494835,0.6491452488733191,6.923526061396243,5.589270511617302,8.257781611175183,5.454676097900461,4.381049380391367,6.528302815409555,4.702993794334424,3.7662426873709487,5.6397449012979,12.404582579333331,11.445040596564459,13.364124562102203,38.29502622874995,32.848216981138556,43.74183547636134,0.8328236926666667,0.7097838861983471,0.9558634991349862,28.15734926546666,26.457287151660474,29.857411379272847,11.640896622737948,11.313195317993674,11.968597927482222,23.541382974986373,23.496555682727877,23.58621026724487,7.321344113649745,5.985240943679493,8.657447283619996,1088880.2619319456,922262.9343411961,1255497.589522695,992.2249972025553,986.8803594048937,997.5696350002169,4573.260416666667,4562.858659410962,4583.662173922372,32507.0,62.0,52202.0,0.0,33677.0,0.0,0.0,0.0,0.0,0.0,32569.0,51774.0,13594.0,0.0,1088882.3618099059,0.0,0.0,0.0,0.0
384,hbf_tp8_context,HBM+HBF (tp8_context),3,101;102;103,0.9701195195547387,0.9601465809402775,0.9800924581692,0.9701195195547387,0.9601465809402775,0.9800924581692,0.8678038143787803,0.8546891419056006,0.88091848685196,0.8070964008180762,0.7986131214705119,0.8155796801656405,7.1792454984899665,5.835243611889977,8.523247385089956,6.5187470593636165,5.313540864022099,7.723953254705134,6.0787432636577465,4.919451336735982,7.238035190579511,43.53957364433334,29.4894713817415,57.58967590692518,114.12670126739988,100.84919962602496,127.4042029087748,0.2535173645,0.2367167595258495,0.27031796947415054,12.378315491449982,10.964850336657369,13.791780646242595,18.04741513469168,17.24046015182269,18.85437011756067,101.95335037572961,98.82269845319446,105.08400229826476,7.317506763496194,5.9810611875487805,8.653952339443608,1089482.687591108,922601.7277584113,1256363.6474238047,10624.524293899536,10428.225041240154,10820.823546558919,1488.3645833333333,1470.7985487002065,1505.93061796646,0.0,1010.0,1183.6666666666667,0.0,0.0,2508.6666666666665,0.0,311.6666666666667,103639.33333333333,0.0,1010.0,13.666666666666666,13594.0,10239823118336.0,1089484.7874690683,0.8120542182874203,0.8120557834474497,1147091058688.0,0.11269192049199332
384,oracle_infinite_hbm,Infinite-HBM Oracle,3,101;102;103,0.9433154349654108,0.9397930907163029,0.9468377792145187,0.9433154349654108,0.9397930907163029,0.9468377792145187,0.8396909838359417,0.822563128461496,0.8568188392103873,0.7733389181386622,0.7625156909401675,0.7841621453371569,6.995055321310535,5.706978970494073,8.283131672126997,6.263266990977921,5.045444716904092,7.481089265051749,5.664407407976564,4.5978978784311995,6.730916937521929,29.468540573333332,21.966971079886214,36.97011006678045,97.11990002814997,79.14564131665672,115.09415873964322,0.5139089035000001,0.45908560709039986,0.5687321999096003,30.266060316799926,28.22356282700539,32.308557806594465,11.633526545683054,11.272922352968726,11.994130738397383,47.02872732911529,45.6718080326212,48.38564662560938,7.320019523034322,5.984212613195899,8.655826432872745,1089063.6277575893,922567.9496076679,1255559.3059075107,706.9905547300974,669.8236517930751,744.1574576671197,4875.516927083333,4470.49564088002,5280.538213286646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13594.0,0.0,1089065.7276355496,0.0,0.0,0.0,0.0
512,baseline_cpu_ssd,2xHBM+SSD tiering,3,101;102;103,0.9123485778226605,0.8952437952918566,0.9294533603534645,0.9123485778226605,0.8952437952918566,0.9294533603534645,0.6584021867824899,0.63438532308104,0.6824190504839397,0.5659051173147281,0.5444915601404684,0.5873186744889879,10.485148828344842,9.39174947487099,11.578548181818695,7.940784660383602,6.872007119647809,9.009562201119394,6.72207200339885,5.853211176925859,7.590932829871841,11.327870058833334,7.292970968159155,15.362769149507512,40.7086584065,27.464091074822477,53.95322573817752,1.190090489,1.0485831347549204,1.3315978432450795,39.31855584913333,36.514125588394265,42.1229861098724,11.728262881324374,11.226067028655963,12.230458733992785,23.41104235121541,23.381385682713944,23.440699019716877,11.685269298452118,10.549562515648626,12.82097608125561,1097128.4877044407,1021808.0882550111,1172448.8871538702,2046.5890138149261,2003.515630285894,2089.662397343958,5702.834635416667,5670.216787803544,5735.45248302979,53346.0,6323.0,64585.0,0.0,61733.0,0.0,0.0,0.0,0.0,0.0,59669.0,63696.0,22070.333333333332,0.0,1097129.249328513,0.0,0.0,0.0,0.0
512,oracle_infinite_hbm,Infinite-HBM Oracle,3,101;102;103,0.9519352749544123,0.9463752685834643,0.9574952813253603,0.9519352749544123,0.9463752685834643,0.9574952813253603,0.8384474831359938,0.8311153746039724,0.8457795916680152,0.7693965116224479,0.7615398795916284,0.7772531436532675,11.240861971642822,10.113241791616101,12.368482151669543,9.95845610817046,8.88621526498105,11.030696951359868,8.875585824860131,7.974614859664737,9.776556790055526,33.12433856483333,26.009628553977077,40.23904857568958,95.16977951258333,72.29732841180012,118.04223061336654,0.523371878,0.4932919959942248,0.5534517600057751,26.38029581039999,23.84390643076424,28.91668519003574,11.10493462257602,10.441365076411035,11.768504168741003,59.90087398292578,58.43058486429653,61.371163101555034,11.683049007898127,10.547043300860981,12.819054714935273,1097338.1138726566,1022031.9726059643,1172644.255139349,853.0482421716055,810.4346840760456,895.6618002671653,5938.795572916667,5415.517544084099,6462.0736017492345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22070.333333333332,0.0,1097338.875496729,0.0,0.0,0.0,0.0
768,baseline_cpu_ssd,2xHBM+SSD tiering,3,101;102;103,0.7874958461801381,0.7634957887199408,0.8114959036403354,0.7874958461801381,0.7634957887199408,0.8114959036403354,0.6182696539616198,0.5785734753428967,0.6579658325803429,0.5328026752855982,0.500141915473706,0.5654634350974904,9.42778512051807,8.324329966421724,10.531240274614417,7.67771551399188,6.6015172507657685,8.753913777217992,6.4623697378692695,5.646612859308085,7.278126616430454,10.525558819166667,8.596211281104866,12.454906357228468,45.522892940633255,38.00628222835144,53.03950365291507,1.5725796953333333,1.2565570070974177,1.888602383569249,73.89252621373329,72.28240017284749,75.5026522546191,13.76812362212275,11.776999981239541,15.75924726300596,23.121379958428424,22.977137638209616,23.265622278647232,12.06585729283634,10.772999280522527,13.358715305150152,1737463.2899433326,1737362.823940696,1737563.7559459691,6373.509429852168,6298.503341695176,6448.515518009161,9992.0390625,9987.15706382782,9996.92106117218,60200.0,41121.0,113965.0,0.0,105425.0,0.0,0.0,0.0,0.0,0.0,101321.0,112121.0,36017.666666666664,0.0,1737463.8943074367,0.0,0.0,0.0,0.0
768,oracle_infinite_hbm,Infinite-HBM Oracle,3,101;102;103,0.9223790078103891,0.9076560840319374,0.9371019315888407,0.9223790078103891,0.9076560840319374,0.9371019315888407,0.8198124981961462,0.8047096000037356,0.8349153963885568,0.7201682133231843,0.7077682650973354,0.7325681615490331,11.350191653890088,10.07160369580964,12.628779611970534,10.123512227912189,8.928283293000675,11.318741162823702,8.733500788849163,7.7968546651986435,9.670146912499682,49.1911157355,42.23573257532586,56.146498895674135,137.71644825289997,130.94962320205482,144.4832733037451,0.5669191111666666,0.5231096649447261,0.6107285573886071,41.75165210016658,36.506286627603394,46.99701757272977,14.562653121225617,12.314095606727324,16.81121063572391,92.63356899151644,89.49269550330384,95.77444247972905,12.077844953851452,10.784047279136727,13.371642628566176,1735735.8199547678,1735575.4719416564,1735896.1679678792,1456.74538564682,1450.6369791642965,1462.8537921293437,9359.994791666666,9332.876136450286,9387.113446883046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36017.666666666664,0.0,1735736.4243188717,0.0,0.0,0.0,0.0
1024,baseline_cpu_ssd,2xHBM+SSD tiering,3,101;102;103,0.7086707392378796,0.674645382352589,0.7426960961231702,0.7086707392378796,0.674645382352589,0.7426960961231702,0.5508801460385642,0.5092004897162817,0.5925598023608466,0.46674362056484187,0.43247437566505,0.5010128654646337,12.771042214470748,11.626848066300472,13.915236362641025,10.213057206932724,9.575927422781511,10.850186991083937,8.422456586134537,7.7780494962788715,9.066863675990202,14.045394625166667,12.123033428580403,15.967755821752931,67.09461920814998,61.65106594422804,72.53817247207192,2.9370171736666664,1.5048923550864344,4.369141992246899,115.0579835719666,108.01223847248633,122.10372867144687,14.856920298757267,13.0161203115391,16.697720285975432,23.169997263461415,23.06920268365289,23.27079184326994,18.141479080309548,15.621005826447906,20.66195233417119,1484560.292163288,1181355.703639912,1787764.880686664,14855.5433456103,14580.764009552238,15130.322681668362,11857.65234375,11844.997889560274,11870.306797939726,67232.0,77157.0,123196.0,0.0,149716.0,0.0,0.0,0.0,0.0,0.0,144389.0,120977.0,46433.333333333336,0.0,1484564.306384545,0.0,0.0,0.0,0.0
1024,oracle_infinite_hbm,Infinite-HBM Oracle,3,101;102;103,0.9042161375168641,0.8975505313884515,0.9108817436452767,0.9042161375168641,0.8975505313884515,0.9108817436452767,0.7807146523537267,0.761276374300171,0.8001529304072824,0.6449020809556987,0.6246739310576603,0.665130230853737,16.71100489389174,14.546798299796887,18.875211487986594,14.493458547209018,12.853725473870071,16.133191620547965,11.741238477760987,10.238468910206462,13.244008045315512,78.90404428933334,68.73441510186952,89.07367347679717,218.56210672916666,151.90965544107948,285.2145580172538,0.6437605285,0.6371002936000139,0.6504207633999861,61.82029852109997,47.02562064996858,76.61497639223137,18.102415921584406,14.072382727185746,22.132449115983064,126.17588334612809,121.35967012525016,130.99209656700603,18.133301554923772,15.616614317071935,20.64998879277561,1485193.4785393085,1182034.2082808374,1788352.7487977797,1787.0274189313252,1779.1677514105131,1794.8870864521373,10751.821614583334,10747.969157933898,10755.67407123277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46433.333333333336,0.0,1485197.4927605654,0.0,0.0,0.0,0.0
