family,system,rate,n_seeds,seeds,counter_capacity_evictions_mean,counter_cpu_prepare_hits_mean,counter_d_drops_mean,counter_d_prepare_hits_mean,counter_d_to_cpu_started_mean,counter_d_to_ssd_started_mean,counter_gpu_hbm_idle_release_events_mean,counter_lower_tier_hits_mean,counter_migrations_committed_mean,counter_promotion_load_deferrals_mean,counter_recompute_resumes_mean,counter_ssd_prepare_hits_mean,counter_stable_d_hits_mean,first_ttft_p50_s_ci95,first_ttft_p50_s_mean,first_ttft_p95_s_ci95,first_ttft_p95_s_mean,first_ttft_p99_s_ci95,first_ttft_p99_s_mean,goodput_loose_ci95,goodput_loose_mean,goodput_medium_ci95,goodput_medium_mean,goodput_tight_ci95,goodput_tight_mean,horizon_s_ci95,horizon_s_mean,measurement_window_s_ci95,measurement_window_s_mean,offered_arrivals_ci95,offered_arrivals_mean,output_tokens_ci95,output_tokens_mean,output_tokens_per_s_ci95,output_tokens_per_s_mean,peak_hbf_reserved_bytes_peak_mean,peak_peak_used_bytes_mean,peak_rss_mb_ci95,peak_rss_mb_mean,phase_admission_wait_mean_s_mean,phase_admission_wait_p95_s_mean,phase_admission_wait_share_of_mean_mean,phase_capacity_deferrals_mean,phase_prefill_queue_and_compute_mean_s_mean,phase_prefill_queue_and_compute_p95_s_mean,phase_prefill_queue_and_compute_share_of_mean_mean,phase_restore_transfer_mean_s_mean,phase_restore_transfer_p95_s_mean,phase_restore_transfer_share_of_mean_mean,phase_resume_ttft_total_mean_s_mean,phase_resume_ttft_total_p95_s_mean,phase_resume_ttft_total_share_of_mean_mean,preloaded_cpu_mean,preloaded_d_mean,preloaded_hbf_mean,preloaded_skipped_mean,preloaded_ssd_mean,resident_sessions_ci95,resident_sessions_mean,resume_ttft_p50_s_ci95,resume_ttft_p50_s_mean,resume_ttft_p95_s_ci95,resume_ttft_p95_s_mean,resume_ttft_p99_s_ci95,resume_ttft_p99_s_mean,scored_calls_ci95,scored_calls_mean,slo_pass_loose_ci95,slo_pass_loose_mean,slo_pass_medium_ci95,slo_pass_medium_mean,slo_pass_tight_ci95,slo_pass_tight_mean,target_concurrency_ci95,target_concurrency_mean,tpot_mean_ms_ci95,tpot_mean_ms_mean,tpot_p50_ms_ci95,tpot_p50_ms_mean,tpot_p95_ms_ci95,tpot_p95_ms_mean,tpot_p99_ms_ci95,tpot_p99_ms_mean,turn_latency_mean_s_ci95,turn_latency_mean_s_mean,turn_latency_p50_s_ci95,turn_latency_p50_s_mean,turn_latency_p99_s_ci95,turn_latency_p99_s_mean,wall_s_ci95,wall_s_mean,write_complete_for_endurance_projection_mean,write_total_physical_write_bytes_mean,write_wasted_physical_write_bytes_mean
claude,baseline_cpu_ssd,0.0005,3,101;102;103,0.0,0.0,0.0,12899.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,12899.0,0.08136724018079422,0.28949176666666665,25.301001196065684,11.07434377486666,2.8646396404985928,22.017765860353332,4.357597700383707,13.015545527008044,4.553888360866356,12.800085623365726,3.786089632541826,12.250208021552387,0.0,220330.244889286,0.0,220330.244889286,20.233761640167433,104.33333333333333,959872.8137398117,2868497.3333333335,4.356518616961276,13.01908112876073,0.0,184695128064.0,273.04389444311835,2438.8294270833335,5.625732549857517e-06,0.0,9.752385980057404e-06,0.3333333333333333,0.5125867018635564,1.3695594524833326,0.9829444388635572,0.009098422297279732,0.02599943668333333,0.01704580875046275,0.521690749893386,1.395171995566665,,0.0,11.0,0.0,0.0,0.0,0.0,11.0,0.2229061929593105,0.3125091505,1.1383184799509978,1.395171995566665,1.6159261627497132,2.956322933523341,3059.196961358814,4423.0,0.0006743765483640499,0.9996068517786657,0.007975993569530859,0.9943149720027885,0.029749519578928317,0.972559862745629,0.0,11.0,1.3874831274470376,4.480310135931007,0.9229188973725213,4.259249128753157,4.3662331503823895,7.104518748173585,5.534422793752104,8.185091264646653,0.3235585009155746,3.7671550807137475,0.7202030629231609,1.528203057,12.850424360954092,35.44264465735666,93.74307066204247,202.79241712888083,,,
claude,baseline_cpu_ssd,0.001,3,101;102;103,0.0,0.0,0.0,13400.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,13400.0,0.0831503626761941,0.2898729871666667,24.822280178915086,10.912869944716634,2.8936831411128425,21.981547227316668,7.022225637023639,25.20469712952749,7.605591031304085,24.867242530033824,6.459658054716705,23.816309355822014,0.0,115411.08065629301,0.0,115411.08065629301,17.39036745826072,109.0,809951.8444161094,2909820.6666666665,7.017972969408682,25.21266285801825,0.0,219583873024.0,392.05380275178953,2432.8776041666665,4.063553878148818e-07,0.0,6.715933622846179e-07,0.0,0.511567847620813,1.3953014280666667,0.9831174269523153,0.008979592449218489,0.026501074766666664,0.016881901454322366,0.5205478464254193,1.420692523633333,,0.0,21.0,0.0,0.0,0.0,0.0,21.0,0.20235465938714955,0.30453677483333336,0.9750281297616246,1.420692523633333,1.233691071514254,3.0176879441466657,2559.3028758678493,4599.333333333333,0.0007755350246393882,0.9995206250673712,0.006423253092187715,0.9944161069939511,0.02880220505102648,0.9726197934931956,0.0,21.0,1.1862330740875442,4.562458139149914,0.8605153959143922,4.304935644640293,3.3485338763465298,7.443427115408949,3.9578138805711203,8.816603449090339,0.2799376985589478,3.687101918304213,0.5416216231003635,1.5360123953333336,11.901387751095463,33.62705703504654,79.55544073894053,208.64511760075888,,,
claude,baseline_cpu_ssd,0.002,3,101;102;103,0.0,27.0,0.0,13453.0,87.0,0.0,0.0,27.0,0.0,0.0,62.0,0.0,13451.0,0.0952334474655246,0.2926810905,25.293177574731565,12.830250804149989,3.6686726631006303,22.40552659665333,13.677215991507296,48.38039786343159,14.40811383277085,47.49576299053994,13.358540391588894,45.22442706817725,0.0,57705.540328145995,0.0,57705.540328145995,17.39036745826072,109.0,799569.7379093969,2797107.3333333335,13.856030692418717,48.472075946736055,0.0,670843797504.0,247.26934563299585,2253.0611979166665,2.7360870748488076e-05,0.0,4.7542795511400914e-05,31.333333333333332,0.5907663999886239,1.3281900260833328,0.9861517972876418,0.008326345588100024,0.02363956004999999,0.013800659916846767,0.5991201064474724,1.3453761770499995,,0.0,42.0,0.0,0.0,0.0,0.0,42.0,0.16549712072401132,0.2929348665,1.0548946991373218,1.3453761770499995,3.67338083280059,4.621028136293346,2383.4559161745465,4634.333333333333,0.003523834556262232,0.9984638477028832,0.009611012840989972,0.9896124267517982,0.025492128901881662,0.9686140135161311,0.0,42.0,1.0073026370045446,4.594075108040265,0.8849969090144209,4.331908829928363,3.9014149895042833,7.542924272885386,4.79768173881371,9.753835993621754,1.3468145695121563,3.648005933485832,0.24017761049489098,1.4593692766666668,27.46794867374991,35.98891274982681,71.99013662231135,186.8621350924174,,,
claude,baseline_cpu_ssd,0.004,3,101;102;103,0.0,168.0,0.0,15089.0,218.0,0.0,0.0,168.0,0.0,0.0,123.0,0.0,15087.0,0.0864537563264052,0.309563124,21.860368224691534,13.875192967516652,2.403983795967909,23.473829083833333,43.12740368922008,110.771766979693,43.74153985769391,108.39607366000321,40.11046888536217,102.9992954957391,0.0,28852.770164072997,0.0,28852.770164072997,17.39036745826072,109.0,1286556.499500163,3221383.0,44.59039780874011,111.64900221647395,0.0,1361818157056.0,1233.279830644383,2120.2486979166665,0.0010630201527167655,0.0,0.0010413631226596318,523.6666666666666,0.8965381311211641,1.6517425616333332,0.9895722890950789,0.008318346821497154,0.023637037833333333,0.009386347782261446,0.9059194980953781,1.6743338191833328,,29.0,55.0,0.0,0.0,0.0,0.0,84.0,0.1761772960507728,0.3040548733333333,1.0118222902747713,1.6743338191833328,32.41548519836335,16.091813147413355,2376.230644339499,5250.333333333333,0.009403317786782162,0.9934878659328997,0.01693428872340213,0.9802359823238258,0.027696502158912503,0.9556856997631349,0.0,84.0,1.6768530238832904,5.374761963100737,1.0875590183632358,4.708123707100537,6.683448884220192,10.405756693112984,14.161158980509521,17.833681936303698,1.982081595529821,4.367182681943038,0.43262804104892233,1.6679387571666666,25.623971373607844,45.10621005228351,82.0011359970798,195.26673515637717,,,
claude,baseline_cpu_ssd,0.008,3,101;102;103,0.0,2762.0,0.0,15063.0,2951.0,0.0,0.0,2827.0,0.0,0.0,250.0,65.0,14927.0,0.0896470406671084,0.3140071561666667,18.829782985083266,17.4916743040333,16.560626571490168,25.78533867485,108.17185894771664,240.2417963306948,109.58033363182757,229.43580907561648,104.25172385880973,212.9334999168852,0.0,14426.385082036,0.0,14426.385082036,17.39036745826072,109.0,1548343.2439876006,3590319.0,107.32718107709644,248.87170137103377,0.0,3080631353344.0,258.21255189213514,2210.1705729166665,0.9088716168980996,1.431227693683324,0.2562618654151471,937144.0,2.3675954926285545,13.447007590633303,0.7390276556900949,0.013830344813018378,0.043667967166666655,0.00471047889475787,3.2902974543396724,18.408709138466634,,107.0,61.0,0.0,0.0,0.0,0.0,168.0,0.22471622752327633,0.36901803549999995,27.845451321302786,18.408709138466634,77.70191996124565,59.50977219643662,1982.213897789624,6172.0,0.047431874704760915,0.9685500692133773,0.06358861223047953,0.9180939801319538,0.08117664037480825,0.872429373543774,0.0,168.0,1.2609933097209929,8.546419782773837,1.4209776624436294,5.9544938367717135,1.1267458059522046,22.74035809387892,0.7831447933046597,24.671264209990365,3.392731077094024,8.071728302286923,0.7288914390121644,2.430715487,53.21985620702939,84.37663589653987,107.43830963342234,188.38368598620096,,,
claude,baseline_cpu_ssd,0.016,3,101;102;103,0.0,12088.0,0.0,10580.0,13319.0,0.0,0.0,12846.0,0.0,0.0,488.0,758.0,9946.0,0.3063180355761332,0.526478946,8.11881072112964,23.670944798883323,75.01498156703026,50.783979546519994,264.6327786968544,592.2891624692637,234.59123218554635,451.6044988203145,201.2899685489881,384.70426399953845,0.0,7191.788408849,0.0,7191.788408849,16.164115754074242,108.66666666666667,2030962.3568856504,4743718.0,282.4001821837099,659.60199748969,0.0,6488860655616.0,44.30673079735655,1048.6315104166667,9.110335404755405,32.98297604144995,0.6972841551274653,11148064.0,3.7423222963301903,20.525513210016666,0.29985714821383497,0.03503912290768655,0.11317063028333331,0.002858696658699723,12.88769682399328,53.3667040619,,178.66666666666666,59.0,0.0,0.0,99.33333333333333,0.0,337.0,1.3018998658842114,1.1102787356666666,42.64726062014825,53.3667040619,187.93062868230712,195.8853038650096,1246.9010366382106,8098.333333333333,0.045452145622070804,0.9180057293247089,0.12815189369563207,0.6999301137933877,0.17036310724373835,0.6048747262146973,0.0,337.0,2.885995397921362,14.435733600795439,7.00888698237476,14.63896668119895,0.8032126305394811,23.956856734934856,1.5330492181305695,27.40628685344439,8.890374961951661,21.040364707558236,4.068578119131945,6.834635076666667,133.47517929633298,223.25468738476937,80.64859833483605,286.78974056243896,,,
claude,baseline_cpu_ssd,0.032,3,101;102;103,0.0,14385.0,0.0,412.0,25016.0,0.0,0.0,25091.0,0.0,0.0,990.0,10706.0,178.0,6.532989813380919,5.703470121166667,40.9266712971865,67.4783482883166,1234.1375291209613,391.1040884276119,266.8525373465058,525.3635283102764,80.8085273277624,118.97142750761053,42.37387659990615,67.69971143769928,0.0,3595.894204424,0.0,3595.894204424,16.164115754074242,108.66666666666667,414980.7357734914,4860012.0,115.40404477499473,1351.5447684808876,0.0,12404687634432.0,19.72128108867862,807.5104166666666,53.79873090731951,161.8475868767999,0.8994051379901836,79203588.0,5.911164241994153,31.751530885783335,0.09897255992732588,0.09690474077614526,0.3116605055499999,0.0016223020824904157,59.80679989008981,173.3606586950166,,165.0,60.333333333333336,0.0,0.0,448.6666666666667,0.0,674.0,18.342419843116325,32.372041955,88.79031908781087,173.3606586950166,150.83037019425717,561.6546580862899,1559.6282711399533,8934.0,0.21404138228226635,0.47544276887113274,0.07751975012334472,0.13662501751285994,0.04270716477648721,0.08857664094298272,0.0,674.0,0.5047690212759263,19.343855049288617,0.3028473913768776,22.126397229108886,0.10461524844153422,24.334643327567676,2.933272544207657,30.29243973055556,16.965965517731476,69.76016953821247,16.848767170910882,40.64221560916666,103.25337847406244,596.9596926286778,147.10298182555064,2055.3545371691384,,,
claude,hbf_tp4x2,0.0005,3,101;102;103,0.0,0.0,0.0,1300.3333333333333,0.0,2167.6666666666665,0.0,844.3333333333334,24.333333333333332,886549.3333333334,0.0,844.3333333333334,13.0,0.07833840130137128,0.2882541398333333,23.107636118228495,10.066526075983328,2.9601034449469115,21.928951476173328,4.310552949129582,13.001395555594755,4.515718467534373,12.781540734069877,3.846195691447184,12.232133638095254,0.0,220330.244889286,0.0,220330.244889286,20.233761640167433,104.33333333333333,949522.0889331336,2865355.6666666665,4.30954038747726,13.004822229950692,161932640256.0,188612083712.0,1205.3627099464518,1555.2213541666667,1.827640711780802e-05,0.0,5.1690804734946196e-05,0.0,0.535624419907975,0.8434361695999998,1.372416827642401,0.06963739019775111,0.3246919023666666,0.18662935369366287,0.378248806442643,0.9707761731499994,,0.0,5.0,6.0,0.0,0.0,0.0,11.0,0.22118608117133454,0.34918992866666665,0.9622380531587188,1.4244208180666664,1.3926608324856213,3.004256030939995,3049.0536297101726,4419.666666666667,0.0006745825679326363,0.9996066618085768,0.005997778679037545,0.9941292290986077,0.02727741493748442,0.973252060270592,0.0,11.0,1.650729919424969,5.222060965256465,2.0461952449490335,4.9184131756596186,4.599350190654675,8.7227926,5.564056902851936,10.004558859846059,0.4097819634074982,4.416870422385883,0.864707830030322,1.7220936035,15.233472026280458,41.88448992966331,741.2106637924205,1085.3954189618428,1.0,608765247488.0,1144619008.0
claude,hbf_tp4x2,0.001,3,101;102;103,0.0,0.0,0.0,1090.6666666666667,0.0,1837.0,0.0,719.0,33.333333333333336,524427.6666666666,0.0,719.0,18.0,0.07291761518167834,0.2839590246666666,15.837133749753228,8.032188764599995,3.1588497703295286,21.83380188439666,7.021356108522304,25.206121025156907,7.548249644456085,24.871860804093554,6.671296123439742,23.868603583542722,0.0,115411.08065629301,0.0,115411.08065629301,17.39036745826072,109.0,809951.8444161094,2909820.6666666665,7.017972969408682,25.21266285801825,198050578432.0,138782834688.0,838.9543271582202,1545.7825520833333,4.2504308158469437e-05,0.0,0.00014095708932938586,0.0,0.9697851794796223,0.8361249061999997,3.1990975985733727,0.05196253634265632,0.23070041648333328,0.16794734088787241,0.31014122547681505,0.783097929866666,,0.0,10.0,11.0,0.0,0.0,0.0,21.0,0.19193622626064472,0.3254468526666667,0.9053180157766829,1.4023339088166666,1.2398019863200713,2.958710042670001,2559.3028758678493,4599.333333333333,0.0006972144124152821,0.999620211838081,0.004445587795158878,0.994511430802234,0.026327839068281712,0.974202039479742,0.0,21.0,1.7723896936234285,5.381661516670856,1.8403709854738406,5.1983952514677325,3.8119171716292066,8.984669399999998,3.876107136811183,10.365326357729854,0.3215261445432688,4.330574674429038,0.6497283779988682,1.7192305896666669,13.237874162755784,40.34179166824661,412.80665640227386,1038.863863627116,1.0,668160983040.0,551878656.0
claude,hbf_tp4x2,0.002,3,101;102;103,0.0,0.0,0.0,1264.3333333333333,0.0,1911.3333333333333,0.0,620.6666666666666,43.666666666666664,271984.3333333333,0.0,620.6666666666666,28.666666666666668,0.015193214754493603,0.2712057495,13.261295859264607,6.510006314349986,3.4301858476007454,21.68605654147667,13.740361306347141,48.1176212464822,14.503169166304037,47.50946473671839,14.18969762700597,45.657308668880034,0.0,57705.540328145995,0.0,57705.540328145995,17.39036745826072,109.0,792424.1916455032,2777355.3333333335,13.732202959011133,48.1297864562005,246243426304.0,189967106048.0,49.43213988128803,1099.1028645833333,4.351775784761156e-05,0.0,0.00013722581400476552,0.0,2.830503664838233,1.222508153616666,8.128215206785725,0.04482324607461138,0.19540444998333328,0.13355921964240192,0.3425958150586723,0.8512441933999991,,0.0,21.0,21.0,0.0,0.0,0.0,42.0,0.15924046253132773,0.3069564811666667,1.0305965849255303,1.2789538249166654,0.2886956719319954,2.6711812459966686,2271.837754868096,4603.333333333333,0.00048722422641479357,0.9994728240147833,0.004843413528033189,0.9950477017437284,0.02987153492991727,0.9762186900298778,0.0,42.0,1.2177836869203942,5.5725087154250135,0.7924010274988796,5.345883000000001,3.639883267039279,9.154451776843938,3.579536538652042,11.593624725491424,1.3117812027594957,4.187943945995409,0.28571202505592525,1.6600590953333334,22.667645901318696,39.694183817830044,142.35025972175646,891.6548125743866,1.0,694035841024.0,1229881344.0
