pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
16,n<=4,sr<=70%,kvB<=4k,kp<=2k,0.9527,2
16,n<=4,sr<=70%,kvB<=4k,kp<=4k,-1.5152,1
16,n<=4,sr<=70%,kvB<=4k,kp<=512,0.9676,2
16,n<=4,sr<=70%,kvB<=4k,kp<=8k,-0.934,1
16,n<=4,sr<=70%,kvB<=4k,kp=0,0.9692,2
16,n<=4,sr>70%,kvB<=16k,kp<=1k,0.9816,2
16,n<=4,sr>70%,kvB<=16k,kp<=2k,0.9935,2
16,n<=4,sr>70%,kvB<=16k,kp<=4k,0.9792,2
16,n<=4,sr>70%,kvB<=16k,kp<=512,0.9885,2
16,n<=4,sr>70%,kvB<=16k,kp<=8k,0.9916,2
16,n<=4,sr>70%,kvB<=16k,kp=0,0.9947,2
16,n<=4,sr>70%,kvB<=1k,kp<=1k,0.6116,2
16,n<=4,sr>70%,kvB<=1k,kp<=2k,-0.4354,2
16,n<=4,sr>70%,kvB<=1k,kp<=4k,0.0132,2
16,n<=4,sr>70%,kvB<=1k,kp<=512,0.9809,2
16,n<=4,sr>70%,kvB<=1k,kp<=8k,0.3945,2
16,n<=4,sr>70%,kvB<=1k,kp=0,0.9231,2
16,n<=4,sr>70%,kvB<=4k,kp<=1k,0.9597,2
16,n<=4,sr>70%,kvB<=4k,kp<=2k,0.9484,2
16,n<=4,sr>70%,kvB<=4k,kp<=4k,-0.5484,2
16,n<=4,sr>70%,kvB<=4k,kp<=512,0.9556,2
16,n<=4,sr>70%,kvB<=4k,kp<=8k,-9.7149,1
16,n<=4,sr>70%,kvB<=4k,kp=0,0.9876,2
16,n<=64,sr<=15%,kvB<=16k,kp<=1k,0.0676,4
16,n<=64,sr<=15%,kvB<=16k,kp<=2k,0.0667,4
16,n<=64,sr<=15%,kvB<=16k,kp<=4k,0.0452,4
16,n<=64,sr<=15%,kvB<=16k,kp<=512,0.0686,4
16,n<=64,sr<=15%,kvB<=16k,kp<=8k,0.0321,4
16,n<=64,sr<=15%,kvB<=16k,kp=0,0.0672,4
16,n<=64,sr<=15%,kvB<=1k,kp<=1k,0.0699,4
16,n<=64,sr<=15%,kvB<=1k,kp<=2k,0.0618,4
16,n<=64,sr<=15%,kvB<=1k,kp<=4k,0.0734,4
16,n<=64,sr<=15%,kvB<=1k,kp<=512,0.1114,4
16,n<=64,sr<=15%,kvB<=1k,kp<=8k,0.079,4
16,n<=64,sr<=15%,kvB<=1k,kp=0,0.1258,4
16,n<=64,sr<=15%,kvB<=4k,kp<=1k,0.0625,4
16,n<=64,sr<=15%,kvB<=4k,kp<=2k,0.0552,4
16,n<=64,sr<=15%,kvB<=4k,kp<=4k,0.0127,4
16,n<=64,sr<=15%,kvB<=4k,kp<=512,0.0666,4
16,n<=64,sr<=15%,kvB<=4k,kp<=8k,0.0135,4
16,n<=64,sr<=15%,kvB<=4k,kp=0,0.0676,4
16,n<=64,sr<=40%,kvB<=16k,kp<=1k,0.2555,2
16,n<=64,sr<=40%,kvB<=16k,kp<=2k,0.2232,2
16,n<=64,sr<=40%,kvB<=16k,kp<=4k,0.1894,2
16,n<=64,sr<=40%,kvB<=16k,kp<=512,0.248,2
16,n<=64,sr<=40%,kvB<=16k,kp<=8k,0.1971,2
16,n<=64,sr<=40%,kvB<=16k,kp=0,0.2396,2
16,n<=64,sr<=40%,kvB<=1k,kp<=1k,0.0965,2
16,n<=64,sr<=40%,kvB<=1k,kp<=2k,0.0929,2
16,n<=64,sr<=40%,kvB<=1k,kp<=4k,0.1067,2
16,n<=64,sr<=40%,kvB<=1k,kp<=512,0.1365,2
16,n<=64,sr<=40%,kvB<=1k,kp<=8k,0.1161,2
16,n<=64,sr<=40%,kvB<=1k,kp=0,0.1599,2
16,n<=64,sr<=40%,kvB<=4k,kp<=1k,0.0295,2
16,n<=64,sr<=40%,kvB<=4k,kp<=2k,0.0191,2
16,n<=64,sr<=40%,kvB<=4k,kp<=4k,-0.0026,2
16,n<=64,sr<=40%,kvB<=4k,kp<=512,0.0396,2
16,n<=64,sr<=40%,kvB<=4k,kp<=8k,-0.022,2
16,n<=64,sr<=40%,kvB<=4k,kp=0,0.0427,2
16,n<=64,sr<=5%,kvB<=16k,kp<=1k,0.0486,6
16,n<=64,sr<=5%,kvB<=16k,kp<=2k,0.0457,6
16,n<=64,sr<=5%,kvB<=16k,kp<=4k,0.0218,6
16,n<=64,sr<=5%,kvB<=16k,kp<=512,0.0496,6
16,n<=64,sr<=5%,kvB<=16k,kp<=8k,0.0118,6
16,n<=64,sr<=5%,kvB<=16k,kp=0,0.0506,6
16,n<=64,sr<=5%,kvB<=1k,kp<=1k,0.0182,6
16,n<=64,sr<=5%,kvB<=1k,kp<=2k,0.0098,6
16,n<=64,sr<=5%,kvB<=1k,kp<=4k,0.0236,6
16,n<=64,sr<=5%,kvB<=1k,kp<=512,0.0675,6
16,n<=64,sr<=5%,kvB<=1k,kp<=8k,0.0301,6
16,n<=64,sr<=5%,kvB<=1k,kp=0,0.0804,6
16,n<=64,sr<=5%,kvB<=4k,kp<=1k,0.064,6
16,n<=64,sr<=5%,kvB<=4k,kp<=2k,0.0552,6
16,n<=64,sr<=5%,kvB<=4k,kp<=4k,0.0072,6
16,n<=64,sr<=5%,kvB<=4k,kp<=512,0.0651,6
16,n<=64,sr<=5%,kvB<=4k,kp<=8k,0.0124,6
16,n<=64,sr<=5%,kvB<=4k,kp=0,0.0683,6
16,n<=64,sr<=70%,kvB<=16k,kp<=1k,1.4104,2
16,n<=64,sr<=70%,kvB<=16k,kp<=2k,1.4404,2
16,n<=64,sr<=70%,kvB<=16k,kp<=4k,1.0494,2
16,n<=64,sr<=70%,kvB<=16k,kp<=512,1.4214,2
16,n<=64,sr<=70%,kvB<=16k,kp<=8k,0.8438,2
16,n<=64,sr<=70%,kvB<=16k,kp=0,1.3802,2
16,n<=64,sr<=70%,kvB<=1k,kp<=1k,0.0392,2
16,n<=64,sr<=70%,kvB<=1k,kp<=2k,0.0311,2
16,n<=64,sr<=70%,kvB<=1k,kp<=4k,0.0354,2
16,n<=64,sr<=70%,kvB<=1k,kp<=512,0.0576,2
16,n<=64,sr<=70%,kvB<=1k,kp<=8k,0.0977,2
16,n<=64,sr<=70%,kvB<=1k,kp=0,0.0823,2
16,n<=64,sr<=70%,kvB<=4k,kp<=1k,-0.0015,2
16,n<=64,sr<=70%,kvB<=4k,kp<=2k,-0.0322,2
16,n<=64,sr<=70%,kvB<=4k,kp<=4k,-0.0383,2
16,n<=64,sr<=70%,kvB<=4k,kp<=512,0.0021,2
16,n<=64,sr<=70%,kvB<=4k,kp<=8k,-0.1043,2
16,n<=64,sr<=70%,kvB<=4k,kp=0,-0.0024,2
16,n<=64,sr>70%,kvB<=16k,kp<=1k,4.0433,4
16,n<=64,sr>70%,kvB<=16k,kp<=2k,4.0645,4
16,n<=64,sr>70%,kvB<=16k,kp<=4k,2.7038,4
16,n<=64,sr>70%,kvB<=16k,kp<=512,4.069,4
16,n<=64,sr>70%,kvB<=16k,kp<=8k,2.3296,4
16,n<=64,sr>70%,kvB<=16k,kp=0,4.081,4
16,n<=64,sr>70%,kvB<=1k,kp<=1k,0.2611,4
16,n<=64,sr>70%,kvB<=1k,kp<=2k,0.3178,4
16,n<=64,sr>70%,kvB<=1k,kp<=4k,0.25,4
16,n<=64,sr>70%,kvB<=1k,kp<=512,0.2608,4
16,n<=64,sr>70%,kvB<=1k,kp<=8k,0.347,4
16,n<=64,sr>70%,kvB<=1k,kp=0,0.3549,4
16,n<=64,sr>70%,kvB<=4k,kp<=1k,-0.1795,4
16,n<=64,sr>70%,kvB<=4k,kp<=2k,-0.1556,4
16,n<=64,sr>70%,kvB<=4k,kp<=4k,-0.3097,4
16,n<=64,sr>70%,kvB<=4k,kp<=512,-0.1702,4
16,n<=64,sr>70%,kvB<=4k,kp<=8k,-0.2649,4
16,n<=64,sr>70%,kvB<=4k,kp=0,-0.1701,4
16,n<=8,sr<=15%,kvB<=16k,kp<=1k,0.3909,2
16,n<=8,sr<=15%,kvB<=16k,kp<=2k,0.3963,2
16,n<=8,sr<=15%,kvB<=16k,kp<=4k,0.3833,2
16,n<=8,sr<=15%,kvB<=16k,kp<=512,0.39,2
16,n<=8,sr<=15%,kvB<=16k,kp<=8k,0.2859,2
16,n<=8,sr<=15%,kvB<=16k,kp=0,0.389,2
16,n<=8,sr<=15%,kvB<=1k,kp<=1k,-0.0362,2
16,n<=8,sr<=15%,kvB<=1k,kp<=2k,-0.0351,2
16,n<=8,sr<=15%,kvB<=1k,kp<=4k,-0.0291,2
16,n<=8,sr<=15%,kvB<=1k,kp<=512,0.3283,2
16,n<=8,sr<=15%,kvB<=1k,kp<=8k,-0.0226,2
16,n<=8,sr<=15%,kvB<=1k,kp=0,0.4332,5
16,n<=8,sr<=15%,kvB<=4k,kp<=1k,0.3944,2
16,n<=8,sr<=15%,kvB<=4k,kp<=2k,0.2925,2
16,n<=8,sr<=15%,kvB<=4k,kp<=4k,-0.1234,2
16,n<=8,sr<=15%,kvB<=4k,kp<=512,0.4087,2
16,n<=8,sr<=15%,kvB<=4k,kp<=8k,-0.131,2
16,n<=8,sr<=15%,kvB<=4k,kp=0,0.4083,3
16,n<=8,sr<=40%,kvB<=16k,kp<=1k,0.2446,4
16,n<=8,sr<=40%,kvB<=16k,kp<=2k,0.2489,4
16,n<=8,sr<=40%,kvB<=16k,kp<=4k,0.2446,4
16,n<=8,sr<=40%,kvB<=16k,kp<=512,0.2408,4
16,n<=8,sr<=40%,kvB<=16k,kp<=8k,0.185,4
16,n<=8,sr<=40%,kvB<=16k,kp=0,0.241,4
16,n<=8,sr<=40%,kvB<=1k,kp<=1k,-0.2431,4
16,n<=8,sr<=40%,kvB<=1k,kp<=2k,-0.2505,4
16,n<=8,sr<=40%,kvB<=1k,kp<=4k,-0.2496,4
16,n<=8,sr<=40%,kvB<=1k,kp<=512,0.2593,4
16,n<=8,sr<=40%,kvB<=1k,kp<=8k,-0.1815,4
16,n<=8,sr<=40%,kvB<=1k,kp=0,0.3042,4
16,n<=8,sr<=40%,kvB<=4k,kp<=1k,0.2622,4
16,n<=8,sr<=40%,kvB<=4k,kp<=2k,0.2007,4
16,n<=8,sr<=40%,kvB<=4k,kp<=4k,-0.3884,4
16,n<=8,sr<=40%,kvB<=4k,kp<=512,0.2635,4
16,n<=8,sr<=40%,kvB<=4k,kp<=8k,-0.4142,4
16,n<=8,sr<=40%,kvB<=4k,kp=0,0.2647,4
16,n<=8,sr<=70%,kvB<=16k,kp<=1k,-0.0242,2
16,n<=8,sr<=70%,kvB<=16k,kp<=2k,-0.0229,2
16,n<=8,sr<=70%,kvB<=16k,kp<=4k,0.0503,2
16,n<=8,sr<=70%,kvB<=16k,kp<=512,-0.0117,2
16,n<=8,sr<=70%,kvB<=16k,kp<=8k,0.2484,2
16,n<=8,sr<=70%,kvB<=16k,kp=0,-0.0203,2
16,n<=8,sr<=70%,kvB<=1k,kp<=1k,0.3208,2
16,n<=8,sr<=70%,kvB<=1k,kp<=2k,0.2786,2
16,n<=8,sr<=70%,kvB<=1k,kp<=4k,0.2235,2
16,n<=8,sr<=70%,kvB<=1k,kp<=512,0.3254,2
16,n<=8,sr<=70%,kvB<=1k,kp<=8k,0.1496,2
16,n<=8,sr<=70%,kvB<=1k,kp=0,0.0422,2
16,n<=8,sr<=70%,kvB<=4k,kp<=1k,0.0716,2
16,n<=8,sr<=70%,kvB<=4k,kp<=2k,0.299,2
16,n<=8,sr<=70%,kvB<=4k,kp<=4k,-0.2348,2
16,n<=8,sr<=70%,kvB<=4k,kp<=512,-0.003,2
16,n<=8,sr<=70%,kvB<=4k,kp<=8k,-0.2577,2
16,n<=8,sr<=70%,kvB<=4k,kp=0,0.0013,2
16,n<=8,sr>70%,kvB<=16k,kp<=1k,0.8818,4
16,n<=8,sr>70%,kvB<=16k,kp<=2k,0.904,4
16,n<=8,sr>70%,kvB<=16k,kp<=4k,0.9085,4
16,n<=8,sr>70%,kvB<=16k,kp<=512,0.8681,4
16,n<=8,sr>70%,kvB<=16k,kp<=8k,0.9394,4
16,n<=8,sr>70%,kvB<=16k,kp=0,0.865,4
16,n<=8,sr>70%,kvB<=1k,kp<=1k,0.7537,4
16,n<=8,sr>70%,kvB<=1k,kp<=2k,0.6851,4
16,n<=8,sr>70%,kvB<=1k,kp<=4k,0.6432,4
16,n<=8,sr>70%,kvB<=1k,kp<=512,0.8777,4
16,n<=8,sr>70%,kvB<=1k,kp<=8k,0.6443,4
16,n<=8,sr>70%,kvB<=1k,kp=0,0.9051,4
16,n<=8,sr>70%,kvB<=4k,kp<=1k,0.9471,4
16,n<=8,sr>70%,kvB<=4k,kp<=2k,0.9497,4
16,n<=8,sr>70%,kvB<=4k,kp<=4k,0.9086,4
16,n<=8,sr>70%,kvB<=4k,kp<=512,0.9579,4
16,n<=8,sr>70%,kvB<=4k,kp<=8k,0.9195,4
16,n<=8,sr>70%,kvB<=4k,kp=0,0.9519,4
32,n<=128,sr<=15%,kvB<=16k,kp<=1k,0.1055,4
32,n<=128,sr<=15%,kvB<=16k,kp<=2k,0.105,4
32,n<=128,sr<=15%,kvB<=16k,kp<=4k,0.1046,4
32,n<=128,sr<=15%,kvB<=16k,kp<=512,0.1045,4
32,n<=128,sr<=15%,kvB<=16k,kp<=8k,0.1044,4
32,n<=128,sr<=15%,kvB<=16k,kp=0,0.1021,4
32,n<=128,sr<=15%,kvB<=1k,kp<=1k,0.0555,4
32,n<=128,sr<=15%,kvB<=1k,kp<=2k,0.0607,4
32,n<=128,sr<=15%,kvB<=1k,kp<=4k,0.0626,4
32,n<=128,sr<=15%,kvB<=1k,kp<=512,0.0704,4
32,n<=128,sr<=15%,kvB<=1k,kp<=8k,0.0552,4
32,n<=128,sr<=15%,kvB<=1k,kp=0,0.0696,4
32,n<=128,sr<=15%,kvB<=4k,kp<=1k,0.0106,4
32,n<=128,sr<=15%,kvB<=4k,kp<=2k,0.0103,4
32,n<=128,sr<=15%,kvB<=4k,kp<=4k,-0.0021,4
32,n<=128,sr<=15%,kvB<=4k,kp<=512,0.01,4
32,n<=128,sr<=15%,kvB<=4k,kp<=8k,0.0021,4
32,n<=128,sr<=15%,kvB<=4k,kp=0,0.01,4
32,n<=128,sr<=40%,kvB<=16k,kp<=1k,0.191,2
32,n<=128,sr<=40%,kvB<=16k,kp<=2k,0.1795,2
32,n<=128,sr<=40%,kvB<=16k,kp<=4k,0.167,2
32,n<=128,sr<=40%,kvB<=16k,kp<=512,0.1903,2
32,n<=128,sr<=40%,kvB<=16k,kp<=8k,0.1716,2
32,n<=128,sr<=40%,kvB<=16k,kp=0,0.1883,2
32,n<=128,sr<=40%,kvB<=1k,kp<=1k,0.0843,2
32,n<=128,sr<=40%,kvB<=1k,kp<=2k,0.0817,2
32,n<=128,sr<=40%,kvB<=1k,kp<=4k,0.0791,2
32,n<=128,sr<=40%,kvB<=1k,kp<=512,0.0911,2
32,n<=128,sr<=40%,kvB<=1k,kp<=8k,0.0677,2
32,n<=128,sr<=40%,kvB<=1k,kp=0,0.091,2
32,n<=128,sr<=40%,kvB<=4k,kp<=1k,-0.017,2
32,n<=128,sr<=40%,kvB<=4k,kp<=2k,-0.0177,2
32,n<=128,sr<=40%,kvB<=4k,kp<=4k,-0.0246,2
32,n<=128,sr<=40%,kvB<=4k,kp<=512,-0.0182,2
32,n<=128,sr<=40%,kvB<=4k,kp<=8k,-0.0298,2
32,n<=128,sr<=40%,kvB<=4k,kp=0,-0.0184,2
32,n<=128,sr<=5%,kvB<=16k,kp<=1k,0.0218,8
32,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.0276,8
32,n<=128,sr<=5%,kvB<=16k,kp<=4k,0.0229,8
32,n<=128,sr<=5%,kvB<=16k,kp<=512,0.0216,8
32,n<=128,sr<=5%,kvB<=16k,kp<=8k,0.0189,8
32,n<=128,sr<=5%,kvB<=16k,kp=0,0.022,8
32,n<=128,sr<=5%,kvB<=1k,kp<=1k,0.002,8
32,n<=128,sr<=5%,kvB<=1k,kp<=2k,0.0049,8
32,n<=128,sr<=5%,kvB<=1k,kp<=4k,0.0099,8
32,n<=128,sr<=5%,kvB<=1k,kp<=512,0.0219,8
32,n<=128,sr<=5%,kvB<=1k,kp<=8k,0.013,8
32,n<=128,sr<=5%,kvB<=1k,kp=0,0.0236,8
32,n<=128,sr<=5%,kvB<=4k,kp<=1k,0.0164,8
32,n<=128,sr<=5%,kvB<=4k,kp<=2k,0.0151,8
32,n<=128,sr<=5%,kvB<=4k,kp<=4k,0.0056,8
32,n<=128,sr<=5%,kvB<=4k,kp<=512,0.0161,8
32,n<=128,sr<=5%,kvB<=4k,kp<=8k,0.0061,8
32,n<=128,sr<=5%,kvB<=4k,kp=0,0.0156,8
32,n<=128,sr<=70%,kvB<=16k,kp<=1k,0.3232,2
32,n<=128,sr<=70%,kvB<=16k,kp<=2k,0.2168,2
32,n<=128,sr<=70%,kvB<=16k,kp<=4k,0.1669,2
32,n<=128,sr<=70%,kvB<=16k,kp<=512,0.3367,2
32,n<=128,sr<=70%,kvB<=16k,kp<=8k,0.2495,2
32,n<=128,sr<=70%,kvB<=16k,kp=0,0.3292,2
32,n<=128,sr<=70%,kvB<=1k,kp<=1k,-0.0133,2
32,n<=128,sr<=70%,kvB<=1k,kp<=2k,0.0176,2
32,n<=128,sr<=70%,kvB<=1k,kp<=4k,0.0121,2
32,n<=128,sr<=70%,kvB<=1k,kp<=512,-0.0002,2
32,n<=128,sr<=70%,kvB<=1k,kp<=8k,0.0359,2
32,n<=128,sr<=70%,kvB<=1k,kp=0,-0.0092,2
32,n<=128,sr<=70%,kvB<=4k,kp<=1k,-0.023,2
32,n<=128,sr<=70%,kvB<=4k,kp<=2k,-0.0566,2
32,n<=128,sr<=70%,kvB<=4k,kp<=4k,-0.0887,2
32,n<=128,sr<=70%,kvB<=4k,kp<=512,-0.0961,2
32,n<=128,sr<=70%,kvB<=4k,kp<=8k,-0.1413,2
32,n<=128,sr<=70%,kvB<=4k,kp=0,-0.1432,2
32,n<=128,sr>70%,kvB<=16k,kp<=1k,0.5201,4
32,n<=128,sr>70%,kvB<=16k,kp<=2k,0.4808,4
32,n<=128,sr>70%,kvB<=16k,kp<=4k,0.3799,4
32,n<=128,sr>70%,kvB<=16k,kp<=512,0.5058,4
32,n<=128,sr>70%,kvB<=16k,kp<=8k,0.4646,4
32,n<=128,sr>70%,kvB<=16k,kp=0,0.5658,4
32,n<=128,sr>70%,kvB<=1k,kp<=1k,0.2801,4
32,n<=128,sr>70%,kvB<=1k,kp<=2k,0.3103,4
32,n<=128,sr>70%,kvB<=1k,kp<=4k,0.3058,4
32,n<=128,sr>70%,kvB<=1k,kp<=512,0.2659,4
32,n<=128,sr>70%,kvB<=1k,kp<=8k,0.318,4
32,n<=128,sr>70%,kvB<=1k,kp=0,0.2573,4
32,n<=128,sr>70%,kvB<=4k,kp<=1k,-0.7967,4
32,n<=128,sr>70%,kvB<=4k,kp<=2k,-0.7975,4
32,n<=128,sr>70%,kvB<=4k,kp<=4k,-0.7223,4
32,n<=128,sr>70%,kvB<=4k,kp<=512,-0.791,4
32,n<=128,sr>70%,kvB<=4k,kp<=8k,-0.7208,4
32,n<=128,sr>70%,kvB<=4k,kp=0,-0.8443,4
32,n<=16,sr<=15%,kvB<=16k,kp<=1k,0.2923,4
32,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.2915,4
32,n<=16,sr<=15%,kvB<=16k,kp<=4k,0.2958,4
32,n<=16,sr<=15%,kvB<=16k,kp<=512,0.292,4
32,n<=16,sr<=15%,kvB<=16k,kp<=8k,0.2669,4
32,n<=16,sr<=15%,kvB<=16k,kp=0,0.2921,4
32,n<=16,sr<=15%,kvB<=1k,kp<=1k,0.2408,4
32,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.2396,4
32,n<=16,sr<=15%,kvB<=1k,kp<=4k,0.2225,4
32,n<=16,sr<=15%,kvB<=1k,kp<=512,0.3658,4
32,n<=16,sr<=15%,kvB<=1k,kp<=8k,0.1889,4
32,n<=16,sr<=15%,kvB<=1k,kp=0,0.3647,4
32,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.3269,4
32,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.2974,4
32,n<=16,sr<=15%,kvB<=4k,kp<=4k,0.1116,4
32,n<=16,sr<=15%,kvB<=4k,kp<=512,0.3239,4
32,n<=16,sr<=15%,kvB<=4k,kp<=8k,0.1078,4
32,n<=16,sr<=15%,kvB<=4k,kp=0,0.3211,4
32,n<=16,sr<=40%,kvB<=16k,kp<=1k,0.2831,4
32,n<=16,sr<=40%,kvB<=16k,kp<=2k,0.3011,4
32,n<=16,sr<=40%,kvB<=16k,kp<=4k,0.3185,4
32,n<=16,sr<=40%,kvB<=16k,kp<=512,0.2752,4
32,n<=16,sr<=40%,kvB<=16k,kp<=8k,0.2742,4
32,n<=16,sr<=40%,kvB<=16k,kp=0,0.2665,4
32,n<=16,sr<=40%,kvB<=1k,kp<=1k,0.1914,4
32,n<=16,sr<=40%,kvB<=1k,kp<=2k,0.2341,4
32,n<=16,sr<=40%,kvB<=1k,kp<=4k,0.2465,4
32,n<=16,sr<=40%,kvB<=1k,kp<=512,0.3635,4
32,n<=16,sr<=40%,kvB<=1k,kp<=8k,0.2072,4
32,n<=16,sr<=40%,kvB<=1k,kp=0,0.4173,4
32,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.3388,4
32,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.2881,4
32,n<=16,sr<=40%,kvB<=4k,kp<=4k,0.1235,4
32,n<=16,sr<=40%,kvB<=4k,kp<=512,0.3416,4
32,n<=16,sr<=40%,kvB<=4k,kp<=8k,0.1451,4
32,n<=16,sr<=40%,kvB<=4k,kp=0,0.3162,4
32,n<=16,sr<=70%,kvB<=16k,kp<=1k,0.2841,2
32,n<=16,sr<=70%,kvB<=16k,kp<=2k,0.2878,2
32,n<=16,sr<=70%,kvB<=16k,kp<=4k,0.2935,2
32,n<=16,sr<=70%,kvB<=16k,kp<=512,0.2854,2
32,n<=16,sr<=70%,kvB<=16k,kp<=8k,0.2615,2
32,n<=16,sr<=70%,kvB<=16k,kp=0,0.2741,2
32,n<=16,sr<=70%,kvB<=1k,kp<=1k,0.324,2
32,n<=16,sr<=70%,kvB<=1k,kp<=2k,0.5334,2
32,n<=16,sr<=70%,kvB<=1k,kp<=4k,0.5045,2
32,n<=16,sr<=70%,kvB<=1k,kp<=512,0.4,2
32,n<=16,sr<=70%,kvB<=1k,kp<=8k,0.5185,2
32,n<=16,sr<=70%,kvB<=1k,kp=0,0.3596,2
32,n<=16,sr<=70%,kvB<=4k,kp<=1k,0.3253,2
32,n<=16,sr<=70%,kvB<=4k,kp<=2k,0.3037,2
32,n<=16,sr<=70%,kvB<=4k,kp<=4k,0.1051,2
32,n<=16,sr<=70%,kvB<=4k,kp<=512,0.3201,2
32,n<=16,sr<=70%,kvB<=4k,kp<=8k,0.3234,2
32,n<=16,sr<=70%,kvB<=4k,kp=0,0.318,2
32,n<=16,sr>70%,kvB<=16k,kp<=1k,0.843,4
32,n<=16,sr>70%,kvB<=16k,kp<=2k,0.8473,4
32,n<=16,sr>70%,kvB<=16k,kp<=4k,0.8678,4
32,n<=16,sr>70%,kvB<=16k,kp<=512,0.8379,4
32,n<=16,sr>70%,kvB<=16k,kp<=8k,0.8411,4
32,n<=16,sr>70%,kvB<=16k,kp=0,0.8029,4
32,n<=16,sr>70%,kvB<=1k,kp<=1k,0.862,4
32,n<=16,sr>70%,kvB<=1k,kp<=2k,0.8238,4
32,n<=16,sr>70%,kvB<=1k,kp<=4k,0.7817,4
32,n<=16,sr>70%,kvB<=1k,kp<=512,0.8735,4
32,n<=16,sr>70%,kvB<=1k,kp<=8k,0.8261,4
32,n<=16,sr>70%,kvB<=1k,kp=0,0.8797,4
32,n<=16,sr>70%,kvB<=4k,kp<=1k,0.9216,4
32,n<=16,sr>70%,kvB<=4k,kp<=2k,0.9096,4
32,n<=16,sr>70%,kvB<=4k,kp<=4k,0.8877,4
32,n<=16,sr>70%,kvB<=4k,kp<=512,0.9127,4
32,n<=16,sr>70%,kvB<=4k,kp<=8k,0.862,4
32,n<=16,sr>70%,kvB<=4k,kp=0,0.9039,4
32,n<=2,sr<=70%,kvB<=16k,kp<=1k,0.996,2
32,n<=2,sr<=70%,kvB<=16k,kp<=2k,0.9979,2
32,n<=2,sr<=70%,kvB<=16k,kp<=4k,0.9957,2
32,n<=2,sr<=70%,kvB<=16k,kp<=512,0.9951,2
32,n<=2,sr<=70%,kvB<=16k,kp<=8k,0.9969,1
32,n<=2,sr<=70%,kvB<=16k,kp=0,0.9997,2
32,n<=2,sr<=70%,kvB<=1k,kp<=1k,0.0573,2
32,n<=2,sr<=70%,kvB<=1k,kp<=2k,0.4603,1
32,n<=2,sr<=70%,kvB<=1k,kp<=4k,0.3994,1
32,n<=2,sr<=70%,kvB<=1k,kp<=512,0.9697,2
32,n<=2,sr<=70%,kvB<=1k,kp<=8k,0.1065,1
32,n<=2,sr<=70%,kvB<=1k,kp=0,0.9812,2
32,n<=2,sr<=70%,kvB<=4k,kp<=1k,0.9966,2
32,n<=2,sr<=70%,kvB<=4k,kp<=2k,0.9945,2
32,n<=2,sr<=70%,kvB<=4k,kp<=4k,-1.1158,1
32,n<=2,sr<=70%,kvB<=4k,kp<=512,0.9969,2
32,n<=2,sr<=70%,kvB<=4k,kp=0,0.9919,2
32,n<=32,sr<=15%,kvB<=16k,kp<=1k,0.1167,6
32,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.1224,6
32,n<=32,sr<=15%,kvB<=16k,kp<=4k,0.1175,6
32,n<=32,sr<=15%,kvB<=16k,kp<=512,0.1125,6
32,n<=32,sr<=15%,kvB<=16k,kp<=8k,0.0832,6
32,n<=32,sr<=15%,kvB<=16k,kp=0,0.1071,6
32,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.085,6
32,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.0904,6
32,n<=32,sr<=15%,kvB<=1k,kp<=4k,0.103,6
32,n<=32,sr<=15%,kvB<=1k,kp<=512,0.1571,6
32,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.0973,6
32,n<=32,sr<=15%,kvB<=1k,kp=0,0.1882,6
32,n<=32,sr<=15%,kvB<=4k,kp<=1k,0.1452,6
32,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.1102,6
32,n<=32,sr<=15%,kvB<=4k,kp<=4k,0.0164,6
32,n<=32,sr<=15%,kvB<=4k,kp<=512,0.1473,6
32,n<=32,sr<=15%,kvB<=4k,kp<=8k,0.0336,6
32,n<=32,sr<=15%,kvB<=4k,kp=0,0.1442,6
32,n<=32,sr<=40%,kvB<=16k,kp<=1k,0.09,2
32,n<=32,sr<=40%,kvB<=16k,kp<=2k,0.0914,2
32,n<=32,sr<=40%,kvB<=16k,kp<=4k,0.1023,2
32,n<=32,sr<=40%,kvB<=16k,kp<=512,0.0917,2
32,n<=32,sr<=40%,kvB<=16k,kp<=8k,0.0781,2
32,n<=32,sr<=40%,kvB<=16k,kp=0,0.0936,2
32,n<=32,sr<=40%,kvB<=1k,kp<=1k,0.1017,2
32,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.1525,2
32,n<=32,sr<=40%,kvB<=1k,kp<=4k,0.1718,2
32,n<=32,sr<=40%,kvB<=1k,kp<=512,0.1813,2
32,n<=32,sr<=40%,kvB<=1k,kp<=8k,0.1617,2
32,n<=32,sr<=40%,kvB<=1k,kp=0,0.2083,2
32,n<=32,sr<=40%,kvB<=4k,kp<=1k,0.1138,2
