family,rate,hbf_system,slo_level,target_concurrency,baseline_goodput_tok_s,hbf_goodput_tok_s,oracle_goodput_tok_s,baseline_tco_usd,hbf_tco_usd,baseline_capex_usd,hbf_capex_usd,baseline_opex_usd,hbf_opex_usd,baseline_it_power_w,hbf_it_power_w,baseline_goodput_per_musd,hbf_goodput_per_musd,hbf_over_baseline_goodput,hbf_over_baseline_tco,hbf_over_baseline_goodput_per_dollar,hbf_occupied_bytes,retention_window_h,stale_byte_share,hbf_workload_write_bytes,hbf_refresh_write_bytes,hbf_write_bytes,refresh_share_of_writes,measurement_window_s,hbf_workload_tb_per_day,hbf_refresh_tb_per_day,hbf_write_tb_per_day,endurance_years_slc_100k_waf1,endurance_years_slc_100k_waf2,endurance_years_slc_100k_waf4
claude,0.056,hbf_tp8_context,ttft5_tpot100,1179.0,14.357619283353532,30.842284266836266,0.6136691025072585,633966.7029018555,544827.0926086507,579814.697265625,481623.3719644202,54152.00563623046,63203.72064423047,14718.418579101562,17178.658579101564,22.647276611901557,56.609307219217676,2.1481475207101592,0.8593938610889403,2.499607709541043,6033043144704.0,24.0,0.7167017776638553,2335940739072.0,102876023160.8989,2438816762232.899,0.04218276040825185,2055.668103292,98.17989564201174,4.323892746532093,102.50378838854384,27.20529002288794,13.60264501144397,6.801322505721985
claude,0.056,hbf_tp4x2,ttft5_tpot100,1179.0,14.357619283353532,19.677057758119183,0.6136691025072585,633966.7029018555,544827.0926086507,579814.697265625,481623.3719644202,54152.00563623046,63203.72064423047,14718.418579101562,17178.658579101564,22.647276611901557,36.116151390168135,1.3704958579681172,0.8593938610889403,1.5947238164251696,6032277258240.0,24.0,0.7167017776638553,2811157413888.0,102862963192.36905,2914020377080.369,0.03529932872172639,2055.668103292,118.15331481330205,4.3233438343418555,122.4766586476439,22.768789762446005,11.384394881223002,5.692197440611501
claude,0.064,hbf_tp8_context,ttft5_tpot100,1348.0,9.01268636513125,5.782706280517739,0.21376231417514513,633966.7029018555,544827.0926086507,579814.697265625,481623.3719644202,54152.00563623046,63203.72064423047,14718.418579101562,17178.658579101564,14.216340264997335,10.613837599062748,0.6416184971098267,0.8593938610889403,0.7465942289799813,6967757307904.0,24.0,0.7167017776638553,2453782396928.0,103918929615.08687,2557701326543.087,0.04062981417597363,1797.947102212,117.91603814914741,4.993804048905116,122.90984219805252,22.68854342080714,11.34427171040357,5.672135855201785
claude,0.064,hbf_tp4x2,ttft5_tpot100,1348.0,9.01268636513125,4.802699695322754,0.21376231417514513,633966.7029018555,544827.0926086507,579814.697265625,481623.3719644202,54152.00563623046,63203.72064423047,14718.418579101562,17178.658579101564,14.216340264997335,8.815089705483008,0.5328821508649949,0.8593938610889403,0.6200674393807962,6968508448768.0,24.0,0.7167017776638553,2734991278080.0,103930132323.66695,2838921410403.667,0.03660902057478551,1797.947102212,131.4294765042809,4.994342392897621,136.42381889717853,20.441044050063184,10.220522025031592,5.110261012515796
codex,0.0005,hbf_tp8_context,ttft5_tpot100,18.0,18.53756532453355,18.631261268030254,18.583767945397657,633966.7029018555,544827.0926086507,579814.697265625,481623.3719644202,54152.00563623046,63203.72064423047,14718.418579101562,17178.658579101564,29.24059771543452,34.196649764282355,1.005054382377426,0.8593938610889403,1.169492159396995,132645257216.0,24.0,0.7576807165703286,1147256406016.0,103341676033.14447,1250598082049.1445,0.08263380339094704,88840.559039708,1.1157398664666056,0.10050275353707443,1.2162426200036802,2292.8363516373324,1146.4181758186662,573.2090879093331
codex,0.0005,hbf_tp4x2,ttft5_tpot100,18.0,18.53756532453355,18.53928000682484,18.583767945397657,633966.7029018555,544827.0926086507,579814.697265625,481623.3719644202,54152.00563623046,63203.72064423047,14718.418579101562,17178.658579101564,29.24059771543452,34.02782324582673,1.0000924977072918,0.8593938610889403,1.1637184566807026,130583789568.0,24.0,0.7576807165703286,1161808674816.0,101735621460.94432,1263544296276.9443,0.0805160703591557,88840.559039708,1.1298923666074259,0.09894081925235126,1.2288331858597772,2269.3440604014436,1134.6720302007218,567.3360151003609
codex,0.001,hbf_tp8_context,ttft5_tpot100,36.0,40.43331903237057,41.23485983876628,40.91442811657721,633966.7029018555,544827.0926086507,579814.697265625,481623.3719644202,54152.00563623046,63203.72064423047,14718.418579101562,17178.658579101564,63.7783007329804,75.68430498074603,1.019823769741831,0.8593938610889403,1.1866779784179626,234712432640.0,24.0,0.7576807165703286,1666540503040.0,91430242904.71336,1757970745944.7134,0.05200896722293282,44420.279519854,3.2415171858227256,0.1778370841506402,3.419354269973366,815.5473435564164,407.7736717782082,203.8868358891041
codex,0.001,hbf_tp4x2,ttft5_tpot100,36.0,40.43331903237057,40.65935693161834,40.91442811657721,633966.7029018555,544827.0926086507,579814.697265625,481623.3719644202,54152.00563623046,63203.72064423047,14718.418579101562,17178.658579101564,63.7783007329804,74.62800121950609,1.0055903869545513,0.8593938610889403,1.1701158601253736,222234902528.0,24.0,0.7576807165703286,1797014683648.0,86569726586.25816,1883584410234.258,0.04596009932758556,44420.279519854,3.495296975738111,0.16838310019435218,3.6636800759324624,761.1596083059507,380.5798041529753,190.28990207648766
codex,0.002,hbf_tp8_context,ttft5_tpot100,73.0,92.72446279214883,97.15079110133608,96.06663830241358,633966.7029018555,544827.0926086507,579814.697265625,481623.3719644202,54152.00563623046,63203.72064423047,14718.418579101562,17178.658579101564,146.2607773684662,178.3149047088954,1.0477363597037959,0.8593938610889403,1.219157370261182,471715774464.0,24.0,0.7576807165703286,2396968124416.0,90617863613.53687,2487585988029.537,0.0364280326588095,21905.891270065,9.453988582174127,0.35740994601341114,9.811398528187539,284.2250555355043,142.11252776775214,71.05626388387607
codex,0.002,hbf_tp4x2,ttft5_tpot100,73.0,92.72446279214883,94.55988990036288,96.06663830241358,633966.7029018555,544827.0926086507,579814.697265625,481623.3719644202,54152.00563623046,63203.72064423047,14718.418579101562,17178.658579101564,146.2607773684662,173.55944882918158,1.0197944215899999,0.8593938610889403,1.186643828590788,451800301568.0,24.0,0.7576807165703286,2680542429184.0,86792047933.02573,2767334477117.026,0.031363049407545626,21905.891270065,10.572446609281942,0.3423203762387328,10.914766985520673,255.49288365518322,127.74644182759161,63.873220913795805
codex,0.004,hbf_tp8_context,ttft5_tpot100,145.0,205.7910981349456,242.24337596554037,235.79313869351836,633966.7029018555,544827.0926086507,579814.697265625,481623.3719644202,54152.00563623046,63203.72064423047,14718.418579101562,17178.658579101564,324.60868558707915,444.6243207283816,1.1771324326511516,0.8593938610889403,1.369724041500138,905700605952.0,24.0,0.7576807165703286,3705414483968.0,87593712953.63084,3793008196921.631,0.023093467877217104,11028.483191136,29.029178887641578,0.6862318841158922,29.71541077175747,93.84508640901883,46.92254320450942,23.46127160225471
codex,0.004,hbf_tp4x2,ttft5_tpot100,145.0,205.7910981349456,229.72657461208837,235.79313869351836,633966.7029018555,544827.0926086507,579814.697265625,481623.3719644202,54152.00563623046,63203.72064423047,14718.418579101562,17178.658579101564,324.60868558707915,421.6504240127812,1.1163095813864956,0.8593938610889403,1.298949913340103,893495508992.0,24.0,0.7576807165703286,4409439191040.0,86413312109.62154,4495852503149.621,0.019220673287009236,11028.483191136,34.544691187638584,0.6769843175054291,35.221675505144006,79.17412364859804,39.58706182429902,19.79353091214951
codex,0.008,hbf_tp8_context,ttft5_tpot100,291.0,412.41330544462744,526.7107739630598,590.2875557211456,633966.7029018555,544827.0926086507,579814.697265625,481623.3719644202,54152.00563623046,63203.72064423047,14718.418579101562,17178.658579101564,650.528337776871,966.748498943308,1.2771430189314743,0.8593938610889403,1.4860974423452398,1827278782464.0,24.0,0.7576807165703286,5865831137280.0,88057854968.93999,5953888992248.94,0.014789972584906764,5495.292311734,92.2258146630006,1.3844938972710814,93.61030856027169,29.789938036146722,14.894969018073361,7.447484509036681
codex,0.008,hbf_tp4x2,ttft5_tpot100,291.0,412.41330544462744,538.746712407821,590.2875557211456,633966.7029018555,544827.0926086507,579814.697265625,481623.3719644202,54152.00563623046,63203.72064423047,14718.418579101562,17178.658579101564,650.528337776871,988.8397983813237,1.306327185120742,0.8593938610889403,1.5200564540518025,1813521891328.0,24.0,0.7576807165703286,6724647845888.0,87394900669.84619,6812042746557.846,0.012829470383756357,5495.292311734,105.72860203343573,1.3740705661373767,107.10267259957311,26.037121426288138,13.018560713144069,6.5092803565720345
codex,0.01,hbf_tp8_context,ttft5_tpot100,364.0,342.28001259063603,533.2421220025647,720.8377897938153,633966.7029018555,544827.0926086507,579814.697265625,481623.3719644202,54152.00563623046,63203.72064423047,14718.418579101562,17178.658579101564,539.9021920613778,978.7364270917277,1.557911950413294,0.8593938610889403,1.8128032104386453,2274483830784.0,24.0,0.7576807165703286,5566542544896.0,87626960938.99434,5654169505834.994,0.015497759812217338,4393.214458007,109.47548326543546,1.7233325387360472,111.19881580417149,25.07801248950401,12.539006244752006,6.269503122376003
codex,0.01,hbf_tp4x2,ttft5_tpot100,364.0,342.28001259063603,584.3363724985514,720.8377897938153,633966.7029018555,544827.0926086507,579814.697265625,481623.3719644202,54152.00563623046,63203.72064423047,14718.418579101562,17178.658579101564,539.9021920613778,1072.5170984077333,1.707188123769917,0.8593938610889403,1.9865025817228135,2251475238912.0,24.0,0.7576807165703286,6360161255424.0,86740529936.96164,6446901785360.962,0.01345460700734175,4393.214458007,125.08333879924558,1.705899372359196,126.78923817160477,21.99433746719682,10.99716873359841,5.498584366799205
codex,0.012,hbf_tp8_context,ttft5_tpot100,436.0,211.1893292532053,375.546233544344,774.9739992357173,633966.7029018555,544827.0926086507,579814.697265625,481623.3719644202,54152.00563623046,63203.72064423047,14718.418579101562,17178.658579101564,333.12369291088714,689.2943442775869,1.7782443595627082,0.8593938610889403,2.0691843868997273,2684317302784.0,24.0,0.7576807165703286,4865919451136.0,86338329438.10675,4952257780574.106,0.017434134744919862,3667.729501639,114.62553069692821,2.033855457475513,116.65938615440372,23.904165652510606,11.952082826255303,5.976041413127652
codex,0.012,hbf_tp4x2,ttft5_tpot100,436.0,211.1893292532053,532.5158246068055,774.9739992357173,633966.7029018555,544827.0926086507,579814.697265625,481623.3719644202,54152.00563623046,63203.72064423047,14718.418579101562,17178.658579101564,333.12369291088714,977.4033483854512,2.5215091429564893,0.8593938610889403,2.9340553349560565,2678481190912.0,24.0,0.7576807165703286,5555791364096.0,86150616849.53914,5641941980945.539,0.01526967436753064,3667.729501639,130.8767109579339,2.0294335480503514,132.90614450598426,20.98206446301289,10.491032231506445,5.245516115753222
codex,0.014,hbf_tp8_context,ttft5_tpot100,509.0,79.59297681136874,186.37386004368093,780.1935893708003,633966.7029018555,544827.0926086507,579814.697265625,481623.3719644202,54152.00563623046,63203.72064423047,14718.418579101562,17178.658579101564,125.54756653156682,342.0789137913765,2.341586751873565,0.8593938610889403,2.7246956929696173,3066644643840.0,24.0,0.7576807165703286,4287963906048.0,84489346531.47977,4372453252579.48,0.01932309887627414,3141.709357003,117.92309198071801,2.3235375112112515,120.24662949192926,23.19104746085409,11.595523730427045,5.7977618652135225
codex,0.014,hbf_tp4x2,ttft5_tpot100,509.0,79.59297681136874,380.61859456684874,780.1935893708003,633966.7029018555,544827.0926086507,579814.697265625,481623.3719644202,54152.00563623046,63203.72064423047,14718.418579101562,17178.658579101564,125.54756653156682,698.6043824370663,4.782062561485735,0.8593938610889403,5.564459764032257,3095577624576.0,24.0,0.7576807165703286,4534814588928.0,85286481158.89833,4620101070086.898,0.018459873467074218,3141.709357003,124.71172090124219,2.3454594727878195,127.05718037403,21.947955112382274,10.973977556191137,5.486988778095569
codex,0.016,hbf_tp8_context,ttft5_tpot100,582.0,54.7132556882057,98.08286246194689,712.032247125116,633966.7029018555,544827.0926086507,579814.697265625,481623.3719644202,54152.00563623046,63203.72064423047,14718.418579101562,17178.658579101564,86.30304310583938,180.02567014852877,1.7926709209353482,0.8593938610889403,2.0859712898854665,3497527181312.0,24.0,0.7576807165703286,3621858312192.0,84274152427.52245,3706132464619.5225,0.02273910963303201,2747.646155867,113.88968608828979,2.6500089009606778,116.53969498925048,23.928716235376204,11.964358117688102,5.982179058844051
codex,0.016,hbf_tp4x2,ttft5_tpot100,582.0,54.7132556882057,184.70185189227792,712.032247125116,633966.7029018555,544827.0926086507,579814.697265625,481623.3719644202,54152.00563623046,63203.72064423047,14718.418579101562,17178.658579101564,86.30304310583938,339.0100352901306,3.375815413815583,0.8593938610889403,3.928135359889676,3519180505088.0,24.0,0.7576807165703286,3929437929472.0,84795896909.7988,4014233826381.799,0.021123806080381963,2747.646155867,123.56155700086968,2.666415206835407,126.22797220770511,22.092134118786436,11.046067059393218,5.523033529696609
