family,system,rate,n_seeds,seeds,counter_capacity_evictions_mean,counter_cpu_prepare_hits_mean,counter_d_drops_mean,counter_d_prepare_hits_mean,counter_d_to_cpu_started_mean,counter_d_to_ssd_started_mean,counter_gpu_hbm_idle_release_events_mean,counter_lower_tier_hits_mean,counter_migrations_committed_mean,counter_promotion_load_deferrals_mean,counter_recompute_resumes_mean,counter_ssd_prepare_hits_mean,counter_stable_d_hits_mean,first_ttft_p50_s_ci95,first_ttft_p50_s_mean,first_ttft_p95_s_ci95,first_ttft_p95_s_mean,first_ttft_p99_s_ci95,first_ttft_p99_s_mean,goodput_ttft10_tpot100_ci95,goodput_ttft10_tpot100_mean,goodput_ttft10_tpot150_ci95,goodput_ttft10_tpot150_mean,goodput_ttft10_tpot50_ci95,goodput_ttft10_tpot50_mean,goodput_ttft3_tpot100_ci95,goodput_ttft3_tpot100_mean,goodput_ttft3_tpot150_ci95,goodput_ttft3_tpot150_mean,goodput_ttft3_tpot50_ci95,goodput_ttft3_tpot50_mean,goodput_ttft5_tpot100_ci95,goodput_ttft5_tpot100_mean,goodput_ttft5_tpot150_ci95,goodput_ttft5_tpot150_mean,goodput_ttft5_tpot50_ci95,goodput_ttft5_tpot50_mean,horizon_s_ci95,horizon_s_mean,measurement_window_s_ci95,measurement_window_s_mean,offered_arrivals_ci95,offered_arrivals_mean,output_tokens_ci95,output_tokens_mean,output_tokens_per_s_ci95,output_tokens_per_s_mean,peak_hbf_reserved_bytes_peak_mean,peak_peak_used_bytes_mean,peak_rss_mb_ci95,peak_rss_mb_mean,phase_admission_wait_mean_s_mean,phase_admission_wait_p95_s_mean,phase_admission_wait_share_of_mean_mean,phase_capacity_deferrals_mean,phase_prefill_queue_and_compute_mean_s_mean,phase_prefill_queue_and_compute_p95_s_mean,phase_prefill_queue_and_compute_share_of_mean_mean,phase_restore_transfer_mean_s_mean,phase_restore_transfer_p95_s_mean,phase_restore_transfer_share_of_mean_mean,phase_resume_ttft_total_mean_s_mean,phase_resume_ttft_total_p95_s_mean,phase_resume_ttft_total_share_of_mean_mean,preloaded_cpu_mean,preloaded_d_mean,preloaded_hbf_mean,preloaded_skipped_mean,preloaded_ssd_mean,resident_sessions_ci95,resident_sessions_mean,resume_ttft_p50_s_ci95,resume_ttft_p50_s_mean,resume_ttft_p95_s_ci95,resume_ttft_p95_s_mean,resume_ttft_p99_s_ci95,resume_ttft_p99_s_mean,scored_calls_ci95,scored_calls_mean,slo_pass_ttft10_tpot100_ci95,slo_pass_ttft10_tpot100_mean,slo_pass_ttft10_tpot150_ci95,slo_pass_ttft10_tpot150_mean,slo_pass_ttft10_tpot50_ci95,slo_pass_ttft10_tpot50_mean,slo_pass_ttft3_tpot100_ci95,slo_pass_ttft3_tpot100_mean,slo_pass_ttft3_tpot150_ci95,slo_pass_ttft3_tpot150_mean,slo_pass_ttft3_tpot50_ci95,slo_pass_ttft3_tpot50_mean,slo_pass_ttft5_tpot100_ci95,slo_pass_ttft5_tpot100_mean,slo_pass_ttft5_tpot150_ci95,slo_pass_ttft5_tpot150_mean,slo_pass_ttft5_tpot50_ci95,slo_pass_ttft5_tpot50_mean,target_concurrency_ci95,target_concurrency_mean,tpot_mean_ms_ci95,tpot_mean_ms_mean,tpot_p50_ms_ci95,tpot_p50_ms_mean,tpot_p95_ms_ci95,tpot_p95_ms_mean,tpot_p99_ms_ci95,tpot_p99_ms_mean,turn_latency_mean_s_ci95,turn_latency_mean_s_mean,turn_latency_p50_s_ci95,turn_latency_p50_s_mean,turn_latency_p99_s_ci95,turn_latency_p99_s_mean,wall_s_ci95,wall_s_mean,write_complete_for_endurance_projection_mean,write_total_physical_write_bytes_mean,write_wasted_physical_write_bytes_mean
claude,hbf_tp4x2,0.048,3,101;102;103,0.0,231.66666666666666,0.0,569.0,0.0,3267.6666666666665,0.0,2679.6666666666665,436.0,5757.0,95.33333333333333,2448.0,110.0,9.669436501746922,23.219552927666665,68.55283944946349,119.45024131115001,648.7671802736779,483.29574740275535,21.727747953754168,121.26969682911233,296.2794089051386,458.17240617737707,21.713711425355815,120.82085158833343,17.02796582502135,68.53691626878982,293.27420246518506,400.10145410567173,16.619233124191176,68.0894615027345,27.41981163541392,86.64034098020637,302.74489752346517,420.1048234794189,26.58863838413927,86.19260811920634,0.0,2397.262802949,0.0,2397.262802949,16.164115754074242,108.66666666666667,300703.68339155504,4166136.6666666665,125.43626131504779,1737.8723190222117,5200039673856.0,1457581326336.0,29.73335290985572,661.2018229166666,3.268945552468132,21.689954630583312,0.06985027424851496,0.0,189.96275460973337,670.2477866172835,4.148715913342742,0.07711472885372465,0.20856370646666664,0.0016934357478566966,46.11108520441862,152.13832138916672,,234.33333333333334,132.0,506.0,0.0,138.66666666666666,0.0,1011.0,9.978711575427322,5.303210088833334,54.209785011131956,126.73740278933327,86.29556357913111,220.17000373030677,494.23347141238156,9175.0,0.034102038944947954,0.12156108064194672,0.1803162793081725,0.2976810136603849,0.020987614239906954,0.11553014536046873,0.03506663831119944,0.0799096065136985,0.1794882459902935,0.2526488783432801,0.022427425108847994,0.07402164795627621,0.03837647389962987,0.09315475793933892,0.1831189481016729,0.2672764632027269,0.02547374090317419,0.08723129306179166,0.0,1011.0,20.520667033183525,130.72813214472276,27.37335963586021,130.26133904052162,35.30689437310839,243.83963630097935,18.11944601501092,492.12835510006306,4.830034706467218,79.87647725193143,8.421951010139052,43.843550426,92.85514520171236,681.4341124484707,599.177685804828,1664.9011783599854,1.0,2876128002048.0,224872071168.0
claude,hbf_tp4x2,0.056,2,101;102,0.0,252.5,0.0,170.5,0.0,3408.0,0.0,3240.5,482.0,2123.5,135.0,2988.0,130.5,9.672577882429989,26.754748260999996,836.2921681878804,193.70321783244998,1103.915366305647,883.6003187945778,80.21030327607247,36.742799034067176,544.3941335704216,250.51125674194046,79.80235999055033,36.6951259686326,56.65466901660477,12.29040814494323,557.8809858281381,213.27761971783775,56.24672573108263,12.242735079508659,75.73219857363627,19.677057758119183,555.8103646061697,223.94665717815423,75.32425528811413,19.629384692684614,0.0,2055.668103292,0.0,2055.668103292,44.471,112.5,148787.25999999998,3889069.0,72.37902838582164,1891.875927720017,6032277258240.0,1615805153280.0,17.222585937499996,624.67578125,8.078562366464478,54.23080157632498,0.112948500799473,0.0,256.0380473247086,906.0987211420747,3.5815471138370905,0.07697039568503511,0.164464199875,0.0010818093190206064,71.49557265084142,195.003880024425,,255.5,135.5,590.0,0.0,198.0,0.0,1179.0,20.005313497375,12.0475295425,34.43431761631041,176.02573371154998,1.2443239904783963,341.85213748129974,3589.4449999999997,9114.5,0.08406254154501971,0.05734060978449798,0.2705006001978159,0.17153829617030103,0.07372121449443086,0.05528124556596077,0.11777915480802152,0.02659293943834989,0.3553637512280361,0.1330406481871334,0.10743782775743262,0.024533575219812677,0.10570333972557923,0.03424760932991257,0.3318494548975313,0.14319181470574174,0.09536201267499032,0.03218824511137536,0.0,1179.0,63.5396390993575,130.6548459444151,29.56565897478682,131.05277626891814,149.16268083914974,255.4089057419145,46.177313656052895,459.33128143185706,51.69412385986629,93.7854050043976,28.47921944544647,53.27696478725,683.814642498516,752.1974894950374,123.52240493059156,2703.0349390506744,1.0,2811157413888.0,286456086528.0
claude,hbf_tp4x2,0.064,3,101;102;103,0.0,266.3333333333333,0.0,133.0,0.0,2956.3333333333335,0.0,2774.0,520.3333333333334,448.3333333333333,170.66666666666666,2507.6666666666665,123.33333333333333,4.759556027649249,34.500219833500005,524.1631055659846,345.2928050815828,952.6862172130625,1021.6851464529103,22.431429550742664,14.195819944831626,95.01511374540867,108.42439863414144,26.89822660897009,13.096047136777019,7.446070383264297,3.2579749757153738,108.26380822605311,94.45995368331727,8.240251576364829,2.1602415305887175,6.670735299680285,4.802699695322754,107.9651102872912,97.1283673762252,9.377673389425082,3.704966250196098,0.0,1797.947102212,0.0,1797.947102212,16.164115754074242,108.66666666666667,804131.2400326447,3319893.3333333335,447.24966548978466,1846.4911060224715,6968508448768.0,1802232004608.0,12.382068329787092,597.2591145833334,13.389391017783602,107.49736927138328,0.10464696707266279,0.0,313.007847704737,1009.1242424987498,2.5088447368077604,0.06108073820434428,0.12918277616666665,0.0004992201542770653,126.43813293124231,315.16631568941665,,268.6666666666667,139.0,674.0,0.0,266.3333333333333,0.0,1348.0,28.8793865377786,21.354390881166665,148.42021516586448,279.1249916654832,156.3124732170799,543.4492208378384,1473.470883716894,8286.666666666666,0.007823133772926172,0.03389143515446261,0.04150588636174502,0.09549495092315712,0.016543933878330166,0.0314120924927187,0.011696321075193656,0.01732598534624785,0.04915606287277537,0.07257728408470666,0.007029525817336697,0.01496762450593891,0.009922038086539353,0.020273679314855672,0.05249201803841853,0.07767922146740595,0.00396193633413814,0.017915318474546735,0.0,1348.0,23.853439779396172,139.24521663895177,17.805118350623598,143.4378778955793,55.760261138291824,270.0043428316049,264.1793877550005,530.835434697399,23.673755346495234,119.23335661036553,11.491671482728059,66.48369467166667,252.96809621916765,864.1575994411037,1561.6719638407578,4313.379599889119,1.0,2734991278080.0,251857633280.0
claude,hbf_tp8_context,0.0005,3,101;102;103,0.0,0.0,0.0,1328.3333333333333,0.0,2197.6666666666665,0.0,846.3333333333334,24.666666666666668,805027.6666666666,1.6666666666666667,846.3333333333334,13.666666666666666,0.08689378700855044,0.29080642733333334,23.107636118228495,10.066526075983328,2.9601034449469115,21.928951476173328,6.946600522811509,12.664253159624591,6.946600522811509,12.664253159624591,6.946600522811509,12.664253159624591,6.674417729899716,12.49868502945255,6.674417729899716,12.49868502945255,6.674417729899716,12.49868502945255,6.872286433804263,12.611152566591864,6.872286433804263,12.611152566591864,6.872286433804263,12.611152566591864,0.0,220330.244889286,0.0,220330.244889286,20.233761640167433,104.33333333333333,1545716.190657779,2798502.0,7.015451698129268,12.701397401914669,158046191616.0,188612083712.0,169.037852770589,1234.73828125,3.3521227348714466e-05,0.0,8.613722942286916e-05,0.0,0.4278444588715329,0.8548968155666664,1.128880159605066,0.06964580883607067,0.32790718246666667,0.1846759099806683,0.38274935178126573,0.9685446195499999,,0.0,5.0,6.0,0.0,0.0,0.0,11.0,0.12670605843733346,0.24696944933333334,0.18819007531724583,0.9705217690333331,1.415612946363442,2.0328161601833226,3167.9689484906226,4471.333333333333,0.0011697152278914047,0.9979703713330196,0.0011697152278914047,0.9979703713330196,0.0011697152278914047,0.9979703713330196,0.007477506826306131,0.9928163153805142,0.007477506826306131,0.9928163153805142,0.007477506826306131,0.9928163153805142,0.001395734489581986,0.9962006384871039,0.001395734489581986,0.9962006384871039,0.001395734489581986,0.9962006384871039,0.0,11.0,1.277401147665192,4.95225194021307,2.342732379453533,5.045704142043516,2.426237565679458,7.237096934185303,2.780920513035003,7.8182073999999995,0.7394653079757807,3.8079806301834664,0.8096106397254673,1.5717290898333331,5.115942853552165,34.06546322703665,1075.8497064986852,1210.763697942098,1.0,607685443584.0,3528622080.0
claude,hbf_tp8_context,0.001,3,101;102;103,0.0,0.0,0.0,1078.3333333333333,0.0,1832.6666666666667,0.0,726.0,34.666666666666664,543156.6666666666,1.0,726.0,19.666666666666668,0.08889721305667561,0.2913392371666667,11.54568121602649,9.330851573266663,3.1588497703295286,21.83380188439666,11.509306314465741,24.257945170830627,11.509306314465741,24.257945170830627,11.50934703114976,24.257927841472053,11.246343253479074,24.024821974626217,11.246343253479074,24.024821974626217,11.246384444345448,24.024804645267647,11.450205967481851,24.163168020568005,11.450205967481851,24.163168020568005,11.450247016740326,24.163150691209427,0.0,115411.08065629301,0.0,115411.08065629301,17.39036745826072,109.0,1339093.310739674,2807544.3333333335,11.602814072312887,24.32647123108146,195522428928.0,140636323840.0,542.5701207634097,1370.7486979166667,4.2907682320323134e-05,0.0,0.0001385881126701145,0.0,1.7821619428116993,0.853488139583331,5.6052091689035395,0.05455973594065109,0.24348578924999983,0.1662653231876274,0.3270607022557009,0.8277329262999995,,0.0,10.0,11.0,0.0,0.0,0.0,21.0,0.1008815734497255,0.2239401125,0.3130003755435463,0.8395784285666665,0.751998122644486,1.7909271074533304,2904.507292127091,4606.666666666667,0.0011208850272892124,0.9979784399973228,0.0011208850272892124,0.9979784399973228,0.0012753295581803192,0.9978093448700998,0.007699344731938751,0.9925794078850201,0.007699344731938751,0.9925794078850201,0.00798556701613782,0.9924103127577971,0.0025212828702566,0.9960360061279215,0.0025212828702566,0.9960360061279215,0.0028746318435925325,0.9958669110006987,0.0,21.0,1.381953547315219,5.102555120817677,2.4247787616927856,5.179229309677419,2.3338892089777095,7.3271709590106004,2.657209268556453,8.070740345423443,0.5140193534074611,3.73207200469583,0.7918515436437313,1.5298069109999999,4.1209447660476215,34.903465572860064,766.6031969236968,1112.140025138855,1.0,666207649792.0,1107427328.0
claude,hbf_tp8_context,0.002,3,101;102;103,0.0,0.0,0.0,1293.6666666666667,0.0,1963.3333333333333,0.0,640.6666666666666,46.333333333333336,281901.3333333333,2.6666666666666665,640.6666666666666,30.666666666666668,0.0692660439191876,0.2972747355,16.937772969593823,13.03706876246666,12.177696741669793,25.11890228624,11.374715172016343,43.90981037391739,11.374661763056956,43.90982770327596,11.37452378480641,43.90976416229452,11.023159483423889,43.44559151646161,11.023109232083371,43.44560884582018,11.022965250305221,43.44554530483875,11.32363236933707,43.67309711226191,11.323582072969893,43.67311444162049,11.323438171103167,43.673050900639055,0.0,57705.540328145995,0.0,57705.540328145995,17.39036745826072,109.0,642291.9121373026,2544849.6666666665,11.130506854019062,44.1006123882599,251420868608.0,199358021632.0,45.910492918807165,1146.9075520833333,2.0602482307618408e-05,0.0,6.010042413568335e-05,0.0,2.725371176430848,5.73041982175,7.63128822876049,0.04493132091061467,0.19534506468333326,0.12142002408299424,0.3740010166610814,0.8773457517666664,,0.0,21.0,21.0,0.0,0.0,0.0,42.0,0.098566859071546,0.21505654099999996,0.4850982304924942,0.8421852118333334,0.929096330537472,1.9274034131566697,2362.214187624634,4525.333333333333,0.010464503613240602,0.9949972271634815,0.010077804152578616,0.995088103208556,0.01000141126179312,0.9948169820301002,0.00912183781372858,0.9896274262602053,0.008772679806716536,0.9897183023052798,0.008488286261628505,0.989447181126824,0.008278863886122367,0.993601089724379,0.007904831024819715,0.9936919657694535,0.007734109966411315,0.9934208445909977,0.0,42.0,1.0397151934038695,5.296212405825867,0.40560873379353085,5.549809867739899,2.2596122936123235,7.835096864880193,3.226157890707858,10.586542730470175,0.5090148115507954,3.602947026677482,0.45945363081435964,1.4667898953333331,10.10912531572001,33.640041970553284,383.9931301703226,945.5966455936432,1.0,684814761984.0,1796472832.0
claude,hbf_tp8_context,0.004,3,101;102;103,0.0,0.0,0.0,865.0,0.0,1474.0,0.0,570.3333333333334,77.66666666666667,175841.0,6.666666666666667,570.3333333333334,54.666666666666664,0.011389337156135618,0.34804808933333337,26.15724307116936,14.901856207766661,10.339883028416338,24.428524545353326,27.282595427379945,90.39110116068326,27.28348865817712,90.39192141698906,27.276062836678527,90.37590908966753,25.511095083659384,88.84488336554699,25.51082809257506,88.8454147992099,25.49160643509618,88.83836752672352,26.25332836428741,89.63726250984841,26.25416262396111,89.63808276615418,26.245710466051033,89.62207043883267,0.0,28852.770164072997,0.0,28852.770164072997,17.39036745826072,109.0,789535.0919410285,2624147.0,27.364273428557816,90.9495686229652,466560712704.0,136567980032.0,17.54296269178922,1117.0,0.00017282055127925666,0.0,0.0003781809851488135,0.0,103.80735922359963,59.121145189283205,224.39726860615778,0.04821601419547561,0.2051563337166665,0.11124130448979803,0.4351167018450853,1.1630771123999981,,0.0,42.0,42.0,0.0,0.0,0.0,84.0,0.054002784992369324,0.19009857466666666,0.1000248920289763,0.8955787353833324,3.0340550037614524,4.0359980842699885,2256.9188282707714,4746.333333333333,0.007632737942930455,0.9915867447293584,0.007832505978135547,0.9919322224017049,0.009129424490340252,0.9901418683158373,0.011032722040638902,0.9766515849470654,0.01134519028781166,0.9769382840383268,0.011247164100234517,0.9758430724402021,0.010314803625651231,0.985434780268728,0.010350716813099814,0.9857802579410745,0.010712509313498406,0.9839899038552069,0.0,84.0,2.4972632980592384,7.072580572938111,0.7751402959046336,5.8693309704641345,10.621151690009672,14.442712103259069,18.554766831987358,26.658486492520527,1.0394971485295155,4.210350642090879,0.3679677859068148,1.61124831,24.53507113855698,43.799506695566684,335.5299532148178,845.4682354927063,1.0,970467115008.0,19802849280.0
claude,hbf_tp8_context,0.008,3,101;102;103,0.0,6.0,0.0,1111.0,0.0,1824.3333333333333,0.0,606.3333333333334,115.33333333333333,96556.66666666667,12.333333333333334,600.3333333333334,20.666666666666668,0.35871103075738286,1.0048747671666667,5.555907609154848,15.68962844843334,9.339880496345652,23.673916433993288,27.730190688440533,204.9023126623406,27.862445535260935,204.99713891245253,26.770953202608744,203.42116083219335,19.912674679559366,198.81446278399312,20.059196190135754,198.88012950007942,19.384324574017867,197.66092825412292,23.23134126082237,201.40487840930925,23.371709534292663,201.4705451253955,22.886212526811992,200.2120871058181,0.0,14426.385082036,0.0,14426.385082036,17.39036745826072,109.0,454811.20672774105,2998524.3333333335,31.526345937769282,207.85001344981086,928731660288.0,451027927040.0,120.56791538823518,1151.3177083333333,0.00020261111859027107,0.0,0.0002714077211283605,0.0,42.268696281579615,88.96247010806667,55.46904453144773,0.037739901306921085,0.1634079928333333,0.05247790946041089,0.7240707205576972,2.989459459333324,,6.0,78.0,84.0,0.0,0.0,0.0,168.0,0.029947102175353763,0.20182685633333333,1.5067661540908452,1.5948850007999997,6.802139928876093,9.906741273363318,1959.5681211433641,5496.0,0.02495606433246547,0.9784386555625092,0.02019009544304444,0.9805496525548113,0.052275022601828786,0.9635383014617166,0.03783291970973673,0.946960700514441,0.03541671067428937,0.9482837322233948,0.059088349299722995,0.9343499732110714,0.03374476321617824,0.9612038758619382,0.030890549646775994,0.9625269075708919,0.056988580285174055,0.9479154136939231,0.0,168.0,7.491030226621154,11.978604062409064,0.6527442964569369,6.269948725295078,16.281377412371167,36.545857496081254,68.60515085160526,68.56527137477478,2.9716918365642693,6.591740916189974,0.267784573924876,2.1855018293333335,63.884273168717165,76.20738241751013,366.29507334935244,999.512347539266,1.0,1191280836608.0,19885981696.0
claude,hbf_tp8_context,0.012,1,103,0.0,33.0,0.0,1062.0,0.0,1776.0,0.0,618.0,134.0,60222.0,14.0,585.0,32.0,0.0,2.240762855,0.0,19.31293775519996,0.0,29.98898565561996,0.0,330.86412642365826,0.0,333.37728570543675,0.0,304.83729564115777,0.0,321.0017899972996,0.0,322.44329431805056,0.0,296.37105442703194,0.0,325.28851423016494,0.0,327.03880048883906,0.0,300.1403236003012,0.0,9579.575864751,0.0,9579.575864751,0.0,102.0,0.0,3272718.0,0.0,341.6349581866449,1439285575680.0,581536186368.0,0.0,1414.125,4.7160958571428575e-05,0.0,4.445968103574574e-05,0.0,32.831306670398575,114.18364789869995,30.950800551305598,0.03424568635642857,0.18861697434999994,0.032284167633085566,1.0607579153235716,5.666978752149994,,33.0,93.0,127.0,0.0,0.0,0.0,253.0,0.0,0.20658222,0.0,2.9214926620000052,0.0,10.760092916959998,0.0,6208.0,0.0,0.9552190721649485,0.0,0.9663337628865979,0.0,0.8770940721649485,0.0,0.9133376288659794,0.0,0.9204252577319587,0.0,0.8366623711340206,0.0,0.9337951030927835,0.0,0.9423324742268041,0.0,0.8567976804123711,0.0,253.0,0.0,19.878893810134596,0.0,7.51916282261545,0.0,72.41845405479307,0.0,157.94683885331565,0.0,9.865057958591173,0.0,2.967345749,0.0,113.21567706881031,0.0,971.9646511077881,1.0,1376233783296.0,23763320832.0
claude,hbf_tp8_context,0.016,3,101;102;103,0.0,65.66666666666667,0.0,1083.0,0.0,2240.0,0.0,1022.3333333333334,201.0,55756.0,28.666666666666668,956.6666666666666,28.666666666666668,3.979165392822275,5.190125347166667,1.2192855797596884,24.72649389103333,32.554219278586864,44.19291779771652,24.283391827764028,513.4131859965188,26.587637453057646,521.4702454332745,25.590624008280948,453.5716497609521,19.653756813875287,487.1959241304712,21.703348115173718,493.8973170608722,22.24947527993798,428.4090629727568,20.877306383555066,494.9501381724263,24.93090294459468,502.062138288707,22.091149116494233,436.0207070063852,0.0,7191.788408849,0.0,7191.788408849,16.164115754074242,108.66666666666667,265282.91742480086,3939296.0,36.88691912826413,547.7491516787351,1780460126208.0,770025324544.0,102.35948552667598,1238.24609375,0.013412549037370972,0.0,0.004807326710035285,0.0,40.910392527107156,114.68185230354975,17.00151696797039,0.04155662327627397,0.15336706096666655,0.017109941502394938,2.438001606137027,13.066166756433327,,66.66666666666667,101.33333333333333,169.0,0.0,0.0,0.0,337.0,0.00980660166465483,0.21979513066666667,3.3754753405895475,7.864700255933328,8.977831861895206,21.901262289923324,1461.0830709299562,7465.666666666667,0.03546559765162654,0.9043463942972396,0.03769853075710142,0.928960546869931,0.026685439885299034,0.8121366647353399,0.060104434567976206,0.8472615247184393,0.06279756014869588,0.8704113986471008,0.0510916895869977,0.7554798138236581,0.05450719917360043,0.8642558545655111,0.05878986275150304,0.8880456633046391,0.04505864773063408,0.7721834580679726,0.0,337.0,3.0063313775901643,29.467071201190134,11.222583257384786,12.940416570627804,10.186702481470828,96.37616211378298,80.92069781922139,193.8898016714811,3.482199973673393,14.458427218456785,1.686169114978184,4.4705924003333335,55.18298726472606,173.99723870570392,242.05889399107625,1132.2443172931671,1.0,1872899801088.0,34766356480.0
claude,hbf_tp8_context,0.02,2,101;102,0.0,97.0,0.0,900.0,0.0,2327.5,0.0,1282.0,243.0,50526.0,30.5,1185.0,33.5,2.7029008728634953,7.58049166275,15.887997994835588,29.726652509549943,77.76436786928414,48.617673837674964,175.57677118514397,648.7197480598966,175.87142048280094,675.2845487680153,460.2675847140264,540.5648895813389,252.90400315549124,604.8051731438791,315.8066622057373,623.742795630056,485.6890874137011,504.7603960940907,170.54124779485863,625.9082169884427,217.4346283391059,648.7407665088269,418.4273844468152,520.6499960729989,0.0,5756.847253639,0.0,5756.847253639,44.471,112.5,1165546.792,4217066.0,202.4626919297254,732.5304657569856,2211783966720.0,907269242880.0,129.54164062499999,1308.28515625,0.03248660826121415,0.0,0.008321294402600434,0.0,51.533875874953544,227.70540710122452,12.915524083023765,0.04731456327453119,0.15526465727499994,0.011857109241647186,3.999962514564263,19.286404120549996,,99.0,111.0,211.0,0.0,0.0,0.0,421.0,0.12093206773099976,0.2529297665,27.036272238689058,11.760650585749985,6.276061516834384,30.535102035034996,4459.806,8009.0,0.19516441467221315,0.8432524201479268,0.21319311155985382,0.8920727425177536,0.09985762576209481,0.7334571783455648,0.32551840287106326,0.7772515466828946,0.21286484796835037,0.8100411615710374,0.05052044151845449,0.6713827426302169,0.3177478439846498,0.7997530649375642,0.23933531744643377,0.8408525937163001,0.0409640810623039,0.6913932298337667,0.0,421.0,29.095290758006033,39.81566504478016,69.1406249385485,20.988570435894474,37.59910624579107,126.33834314686422,298.53109893417525,217.59178339013485,1.2333097049836328,20.466040623150953,1.3325800204720044,7.022571137,63.16484021773057,235.6657942216451,2502.1277679805753,1161.7575271129608,1.0,2113234944000.0,72867495936.0
claude,hbf_tp8_context,0.024,3,101;102;103,0.0,133.33333333333334,0.0,1185.3333333333333,0.0,2707.3333333333335,0.0,1384.0,292.0,43813.333333333336,40.666666666666664,1250.6666666666667,56.333333333333336,0.5722608982121428,11.536960589833333,11.452149313440282,35.16616152845,55.72624482067914,69.01878702088672,47.50216643399854,784.8770566103298,44.12600410118951,804.6806129783428,127.5468264612399,578.8511154898855,35.87795524961717,728.0098284668297,33.44887027132245,733.6647131234432,122.99940116065055,534.1711507364954,46.51357602500629,750.1749926868432,48.63872237650341,760.1944970431085,124.58722351564765,551.9282164463356,0.0,4799.272660954,0.0,4799.272660954,17.39036745826072,109.0,237362.4116383231,4653170.0,49.45799674385247,969.5573326886251,2726585237504.0,958569775104.0,384.5289679188946,1052.59375,0.01984266838766668,0.0,0.004170741490194284,0.0,61.553917735320816,294.73396674824994,13.425022311343588,0.04422647431587929,0.1610501612,0.009684844783641393,4.595320990562605,20.796642146716668,,135.66666666666666,116.33333333333333,253.0,0.0,0.0,0.0,505.0,0.07136303780269898,0.2995454891666667,2.9157542335936637,18.91779892543333,8.74991553078159,30.405836125499984,702.0721022550161,8892.333333333334,0.06548707987875325,0.7842073251160883,0.07022530740605674,0.8098416577583731,0.049567862892588174,0.6147530348299138,0.07763698976972916,0.7190894220695174,0.09269007564997055,0.7305839744390926,0.05219529965414899,0.5551399848133597,0.06910953032402298,0.7394916782807143,0.08082864053448126,0.7554478183565156,0.051980526076774974,0.573570748213841,0.0,505.0,10.06140442166594,52.00923612830349,26.31088749019903,28.29370073598635,28.923544288291907,123.77400148280145,65.68014208044394,251.55733180166763,2.838082182616058,27.015420944934757,1.7424859568627642,9.969832891166666,29.798056184353182,305.6074463375366,954.004030224935,1234.8016481399536,1.0,2380930744320.0,71647199232.0
claude,hbf_tp8_context,0.028,2,101;102,0.0,168.0,0.0,987.0,0.0,2764.5,0.0,1685.0,311.0,47939.5,48.5,1517.0,92.5,31.450561155615,14.4486936455,11.66748456105239,39.5703856534,217.6446229057496,77.49081321824025,268.4378380062284,829.3560675085353,289.5451572346113,853.750081565074,527.4123343976792,460.16445803086833,72.90902332823049,759.6499295143392,72.33061349591686,773.5131358022409,676.4920557502611,396.9478429913481,130.19479498257996,784.3685657803483,136.19386380489095,800.390442816265,627.1184357058484,419.62745741519467,0.0,4107.852023359,0.0,4107.852023359,38.117999999999995,112.0,1025577.4959999999,4674963.0,249.6627167113441,1138.055356769466,3055196110848.0,1038905966592.0,487.98981249999997,807.984375,0.10138018469817525,0.0,0.014507443748543652,0.0,92.3446499452771,461.59001921050003,13.164676369871263,0.050255776580083414,0.1575943111999999,0.007118170884491629,7.114743555254915,30.612736778749998,,173.0,120.5,295.0,0.0,1.5,0.0,590.0,0.3726123441999998,0.34640383399999997,13.027508726116805,32.801294434475,17.450007035829266,41.65471339148999,4110.391,8900.5,0.3101008955934208,0.7118257067930418,0.39409346911823,0.7386063948936228,0.1797910869860005,0.44650048370553935,0.27428437838402997,0.6425500372575115,0.31522293258731404,0.6620947468273983,0.1827808758290918,0.3834226927114317,0.2852445016604342,0.6667308080840255,0.330432776672541,0.6878924830328919,0.17390032285967003,0.40592411369441317,0.0,590.0,5.186321048984496,58.818313160641395,97.066289815556,39.75179791648421,116.46155266847794,124.00562267894814,308.90032324269515,232.21120831146965,3.972131973154846,35.408051558364704,12.692070980793508,13.79010547125,81.6979462834875,389.3672795866902,951.4086503419875,1166.4829897880554,1.0,2348361891840.0,75059724288.0
