prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
32,4096,2,64,94.9013
32,4096,2,128,95.0083
32,4096,2,256,95.0933
32,4096,2,512,94.9553
32,4096,2,1024,95.371
32,4096,2,2048,95.6907
32,4096,2,4096,95.4457
32,4096,2,8192,183.137
32,4096,2,16384,359.659
32,4096,4,16,95.1037
32,4096,4,32,95.1253
32,4096,4,64,95.0827
32,4096,4,128,95.1363
32,4096,4,256,95.339
32,4096,4,512,95.723
32,4096,4,1024,96.1497
32,4096,4,2048,96.576
32,4096,4,4096,97.2483
32,4096,4,8192,186.667
32,4096,4,16384,366.87
32,4096,8,16,95.285
32,4096,8,32,95.4773
32,4096,8,64,95.4987
32,4096,8,128,98.0163
32,4096,8,256,100.779
32,4096,8,512,106.326
32,4096,8,1024,118.028
32,4096,8,2048,140.651
32,4096,8,4096,185.92
32,4096,8,8192,359.596
32,4096,8,16384,714.797
32,4096,16,16,99.8827
32,4096,16,32,100.277
32,4096,16,64,100.971
32,4096,16,128,105.984
32,4096,16,256,111.062
32,4096,16,512,122.379
32,4096,16,1024,145.302
32,4096,16,2048,189.142
32,4096,16,4096,276.673
32,4096,16,8192,542.637
32,4096,16,16384,1087.83
32,4096,32,16,112.096
32,4096,32,32,112.619
32,4096,32,64,113.366
32,4096,32,128,125.601
32,4096,32,256,139.52
32,4096,32,512,167.083
32,4096,32,1024,220.832
32,4096,32,2048,326.615
32,4096,32,4096,544.226
32,4096,32,8192,1118
32,4096,32,16384,2243.67
32,4096,64,16,136.086
32,4096,64,32,136.395
32,4096,64,64,138.017
32,4096,64,128,166.134
32,4096,64,256,195.414
32,4096,64,512,253.504
32,4096,64,1024,368.908
32,4096,64,2048,579.138
32,4096,64,4096,1312.49
32,4096,64,8192,2715.04
32,4096,64,16384,5677.67
32,4096,128,16,183.393
32,4096,128,32,184.437
32,4096,128,64,187.36
32,4096,128,128,243.02
32,4096,128,256,309.228
32,4096,128,512,446.86
32,4096,128,1024,695.394
32,4096,128,2048,1358.78
32,4096,128,4096,4097.04
32,4096,128,8192,8638.09
32,4096,128,16384,21251.2
32,8192,0,0,187.051
32,8192,1,16,186.347
32,8192,1,32,186.635
32,8192,1,64,186.304
32,8192,1,128,186.987
32,8192,1,256,186.86
32,8192,1,512,186.528
32,8192,1,1024,186.475
32,8192,1,2048,186.475
32,8192,1,4096,186.006
32,8192,1,8192,185.28
32,8192,1,16384,359.777
32,8192,2,16,185.206
32,8192,2,32,185.131
32,8192,2,64,184.993
32,8192,2,128,185.1
32,8192,2,256,185.388
32,8192,2,512,185.237
32,8192,2,1024,184.971
32,8192,2,2048,184.918
32,8192,2,4096,184.672
32,8192,2,8192,184.864
32,8192,2,16384,359.873
32,8192,4,16,184.875
32,8192,4,32,185.184
32,8192,4,64,185.313
32,8192,4,128,185.291
32,8192,4,256,185.536
32,8192,4,512,185.206
32,8192,4,1024,185.569
32,8192,4,2048,185.899
32,8192,4,4096,186.261
32,8192,4,8192,187.361
32,8192,4,16384,367.211
32,8192,8,16,184.129
32,8192,8,32,184.961
32,8192,8,64,184.405
32,8192,8,128,184.491
32,8192,8,256,185.035
32,8192,8,512,188.459
32,8192,8,1024,200.907
32,8192,8,2048,224.395
32,8192,8,4096,268.224
32,8192,8,8192,360.46
32,8192,8,16384,706.626
32,8192,16,16,184.491
32,8192,16,32,184.661
32,8192,16,64,184.683
32,8192,16,128,188.501
32,8192,16,256,194.112
32,8192,16,512,205.59
32,8192,16,1024,229.238
32,8192,16,2048,271.702
32,8192,16,4096,376.492
32,8192,16,8192,573.569
32,8192,16,16384,1126.66
32,8192,32,16,203.35
32,8192,32,32,200.598
32,8192,32,64,203.391
32,8192,32,128,217.441
32,8192,32,256,232.566
32,8192,32,512,260.673
32,8192,32,1024,317.27
32,8192,32,2048,428.204
32,8192,32,4096,654.647
32,8192,32,8192,1158.7
32,8192,32,16384,2309.35
32,8192,64,16,218.806
32,8192,64,32,219.2
32,8192,64,64,219.969
32,8192,64,128,248.747
32,8192,64,256,278.668
32,8192,64,512,338.838
32,8192,64,1024,455.041
32,8192,64,2048,691.373
32,8192,64,4096,1349.55
32,8192,64,8192,2686.36
32,8192,64,16384,6232.81
32,8192,128,16,265.793
32,8192,128,32,267.041
32,8192,128,64,269.857
32,8192,128,128,330.7
32,8192,128,256,401.676
32,8192,128,512,538.413
32,8192,128,1024,788.088
32,8192,128,2048,1463.15
32,8192,128,4096,4214.66
32,8192,128,8192,8180.71
32,8192,128,16384,21562.9
32,16384,0,0,368.491
32,16384,1,16,367.436
32,16384,1,32,367.873
32,16384,1,64,367.35
32,16384,1,128,367.573
32,16384,1,256,367.35
32,16384,1,512,367.339
32,16384,1,1024,367.745
32,16384,1,2048,366.732
32,16384,1,4096,366.443
32,16384,1,8192,366.092
32,16384,1,16384,364.321
32,16384,2,16,364.982
32,16384,2,32,364.151
32,16384,2,64,364.737
32,16384,2,128,365.259
32,16384,2,256,364.726
32,16384,2,512,365.025
32,16384,2,1024,365.772
32,16384,2,2048,365.291
32,16384,2,4096,365.11
32,16384,2,8192,364.982
32,16384,2,16384,364.012
32,16384,4,16,364.513
32,16384,4,32,364.801
32,16384,4,64,364.768
32,16384,4,128,364.865
32,16384,4,256,364.481
32,16384,4,512,364.566
32,16384,4,1024,364.822
32,16384,4,2048,365.75
32,16384,4,4096,366.219
32,16384,4,8192,367.446
32,16384,4,16384,368.918
32,16384,8,16,362.581
32,16384,8,32,363.116
32,16384,8,64,362.294
32,16384,8,128,363.5
32,16384,8,256,363.628
32,16384,8,512,363.937
32,16384,8,1024,365.281
32,16384,8,2048,389.099
32,16384,8,4096,435.127
32,16384,8,8192,527.105
32,16384,8,16384,728.727
32,16384,16,16,364.097
32,16384,16,32,363.734
32,16384,16,64,363.862
32,16384,16,128,364.226
32,16384,16,256,364.033
32,16384,16,512,371.509
32,16384,16,1024,393.837
32,16384,16,2048,437.836
32,16384,16,4096,525.421
32,16384,16,8192,716.46
32,16384,16,16384,1093.48
32,16384,32,16,364.652
32,16384,32,32,363.991
32,16384,32,64,364.022
32,16384,32,128,373.185
32,16384,32,256,387.403
32,16384,32,512,414.635
32,16384,32,1024,468.929
32,16384,32,2048,576.504
32,16384,32,4096,792.258
32,16384,32,8192,1274.24
32,16384,32,16384,2215.91
32,16384,64,16,382.732
32,16384,64,32,383.446
32,16384,64,64,386.604
32,16384,64,128,414.561
32,16384,64,256,441.612
32,16384,64,512,502.945
32,16384,64,1024,622.637
32,16384,64,2048,860.152
32,16384,64,4096,1579.39
32,16384,64,8192,2740.63
32,16384,64,16384,5378.57
32,16384,128,16,429.932
32,16384,128,32,430.551
32,16384,128,64,435.223
32,16384,128,128,494.86
32,16384,128,256,566.05
32,16384,128,512,713.869
32,16384,128,1024,984.452
32,16384,128,2048,1641.14
32,16384,128,4096,4467.79
32,16384,128,8192,8539.87
32,16384,128,16384,21697.6
36,0,0,0,8.07467
36,0,1,512,17.4407
36,0,1,768,22.582
36,0,1,1152,30.9227
36,0,1,1728,42.347
36,0,1,2592,61.696
36,0,1,3888,88.8107
36,0,1,5832,130.56
36,0,1,8748,194.134
36,0,1,13122,287.67
36,0,1,16384,359.605
36,0,2,512,17.6213
36,0,2,768,23.0293
36,0,2,1152,31.414
36,0,2,1728,43.1043
36,0,2,2592,62.326
36,0,2,3888,90.1547
36,0,2,5832,131.403
36,0,2,8748,194.881
36,0,2,13122,288.608
36,0,2,16384,360.065
36,0,4,512,17.9847
36,0,4,768,23.3813
36,0,4,1152,31.766
36,0,4,1728,43.808
36,0,4,2592,63.531
36,0,4,3888,91.307
36,0,4,5832,133.269
36,0,4,8748,197.397
36,0,4,13122,292.352
36,0,4,16384,365.11
36,0,8,512,32.704
36,0,8,768,43.7333
36,0,8,1152,60.331
36,0,8,1728,83.2427
36,0,8,2592,120.779
36,0,8,3888,174.72
36,0,8,5832,256.181
36,0,8,8748,381.813
36,0,8,13122,573.91
36,0,8,16384,719.446
36,0,16,512,48.7897
36,0,16,768,65.3547
36,0,16,1152,90.123
36,0,16,1728,123.638
36,0,16,2592,179.532
36,0,16,3888,260.107
36,0,16,5832,382.561
36,0,16,8748,577.388
36,0,16,13122,869.976
36,0,16,16384,1086.9
36,0,32,512,93.3227
36,0,32,768,125.056
36,0,32,1152,173.355
36,0,32,1728,239.884
36,0,32,2592,349.803
36,0,32,3888,509.709
36,0,32,5832,769.622
36,0,32,8748,1176.44
36,0,32,13122,1746.04
36,0,32,16384,2180.78
36,0,64,512,172.949
36,0,64,768,236.876
36,0,64,1152,330.294
36,0,64,1728,455.052
36,0,64,2592,674.402
36,0,64,3888,1129.72
36,0,64,5832,1772.55
36,0,64,8748,2633.8
36,0,64,13122,3949.47
36,0,64,16384,4936.17
36,0,128,512,373.804
36,0,128,768,513.697
36,0,128,1152,715.31
36,0,128,1728,1015.96
36,0,128,2592,2058.57
36,0,128,3888,3883.08
36,0,128,5832,5804.35
36,0,128,8748,8754.42
36,0,128,13122,15413.8
36,0,128,16384,20896.6
36,512,0,0,17.909
36,512,1,512,17.5783
36,512,1,768,22.368
36,512,1,1152,30.571
36,512,1,1728,42.1977
36,512,1,2592,61.707
36,512,1,3888,89.0027
36,512,1,5832,130.731
36,512,1,8748,194.315
36,512,1,13122,287.701
36,512,1,16384,359.648
36,512,2,512,17.8777
36,512,2,768,23.232
36,512,2,1152,31.3707
36,512,2,1728,43.0827
36,512,2,2592,62.2187
36,512,2,3888,89.8347
36,512,2,5832,131.626
36,512,2,8748,194.709
36,512,2,13122,288.779
36,512,2,16384,360.054
36,512,4,512,18.144
36,512,4,768,23.5517
36,512,4,1152,32.0853
36,512,4,1728,43.7443
36,512,4,2592,63.5097
36,512,4,3888,91.4243
36,512,4,5832,133.194
36,512,4,8748,196.961
36,512,4,13122,292.15
36,512,4,16384,365.643
36,512,8,512,33.6427
36,512,8,768,43.6907
36,512,8,1152,60.5227
36,512,8,1728,83.168
36,512,8,2592,120.597
36,512,8,3888,174.486
36,512,8,5832,256.149
36,512,8,8748,381.953
36,512,8,13122,572.449
36,512,8,16384,721.39
36,512,16,512,49.4717
36,512,16,768,65.5257
36,512,16,1152,90.166
36,512,16,1728,123.861
36,512,16,2592,180.128
36,512,16,3888,261.26
36,512,16,5832,382.945
36,512,16,8748,575.65
36,512,16,13122,870.657
36,512,16,16384,1085.05
36,512,32,512,94.0057
36,512,32,768,125.291
36,512,32,1152,173.739
36,512,32,1728,239.872
36,512,32,2592,350.411
36,512,32,3888,510.145
36,512,32,5832,770.114
36,512,32,8748,1174.25
36,512,32,13122,1751.12
36,512,32,16384,2181.68
36,512,64,512,179.137
36,512,64,768,240.63
36,512,64,1152,332.694
36,512,64,1728,457.729
36,512,64,2592,678.06
36,512,64,3888,1128.52
36,512,64,5832,1773.65
36,512,64,8748,2635.1
36,512,64,13122,3946.27
36,512,64,16384,4924.7
36,512,128,512,374.86
36,512,128,768,512.95
36,512,128,1152,714.988
36,512,128,1728,1015.85
36,512,128,2592,2066.3
36,512,128,3888,3892.98
36,512,128,5832,5805.35
36,512,128,8748,8779.5
36,512,128,13122,13848.2
36,512,128,16384,20700.4
36,768,0,0,23.147
36,768,1,512,22.7623
36,768,1,768,22.848
36,768,1,1152,30.688
36,768,1,1728,42.379
36,768,1,2592,61.6743
36,768,1,3888,88.8427
36,768,1,5832,130.752
36,768,1,8748,194.283
36,768,1,13122,287.797
36,768,1,16384,359.328
36,768,2,512,22.9443
36,768,2,768,23.4023
36,768,2,1152,31.4127
36,768,2,1728,43.04
36,768,2,2592,62.6237
36,768,2,3888,90.0693
36,768,2,5832,131.51
36,768,2,8748,194.806
36,768,2,13122,289.035
36,768,2,16384,359.648
36,768,4,512,23.264
36,768,4,768,23.573
36,768,4,1152,32.0743
36,768,4,1728,43.9897
36,768,4,2592,63.9257
36,768,4,3888,91.2643
36,768,4,5832,133.077
36,768,4,8748,197.643
36,768,4,13122,292.821
36,768,4,16384,365.782
36,768,8,512,38.859
36,768,8,768,44.3197
36,768,8,1152,60.5227
36,768,8,1728,83.136
36,768,8,2592,120.694
36,768,8,3888,174.379
36,768,8,5832,256.075
36,768,8,8748,381.696
36,768,8,13122,571.094
36,768,8,16384,720.182
36,768,16,512,54.5917
36,768,16,768,65.7597
36,768,16,1152,90.2727
36,768,16,1728,124.053
36,768,16,2592,180.268
36,768,16,3888,260.832
36,768,16,5832,383.766
36,768,16,8748,577.229
36,768,16,13122,869.74
36,768,16,16384,1086.01
36,768,32,512,98.923
36,768,32,768,125.707
36,768,32,1152,173.515
36,768,32,1728,239.872
36,768,32,2592,350.422
36,768,32,3888,509.976
36,768,32,5832,768.439
36,768,32,8748,1176.24
36,768,32,13122,1749.68
36,768,32,16384,2183.64
36,768,64,512,179.744
36,768,64,768,242.422
36,768,64,1152,335.979
36,768,64,1728,462.23
36,768,64,2592,681.463
36,768,64,3888,1121.29
36,768,64,5832,1772.71
36,768,64,8748,2635.44
36,768,64,13122,3941.57
36,768,64,16384,4927.72
36,768,128,512,376.235
36,768,128,768,514.818
36,768,128,1152,715.319
36,768,128,1728,1013.54
36,768,128,2592,2010.74
36,768,128,3888,3904.8
36,768,128,5832,5808.77
36,768,128,8748,8805.72
36,768,128,13122,15369.9
36,768,128,16384,20881.7
36,1152,0,0,31.85
36,1152,1,512,30.976
36,1152,1,768,31.0403
36,1152,1,1152,31.2647
36,1152,1,1728,42.123
36,1152,1,2592,61.8247
36,1152,1,3888,88.9593
36,1152,1,5832,130.496
36,1152,1,8748,194.176
36,1152,1,13122,287.968
36,1152,1,16384,359.648
36,1152,2,512,30.816
36,1152,2,768,31.0187
36,1152,2,1152,31.53
36,1152,2,1728,43.1893
36,1152,2,2592,62.5283
36,1152,2,3888,90.283
36,1152,2,5832,131.552
36,1152,2,8748,194.656
36,1152,2,13122,288.918
36,1152,2,16384,360.129
36,1152,4,512,31.2857
36,1152,4,768,31.531
36,1152,4,1152,32.0637
36,1152,4,1728,43.915
36,1152,4,2592,63.8727
36,1152,4,3888,91.744
36,1152,4,5832,133.814
36,1152,4,8748,197.569
36,1152,4,13122,293.493
36,1152,4,16384,365.558
36,1152,8,512,46.9333
36,1152,8,768,52.5867
36,1152,8,1152,61.4507
36,1152,8,1728,82.8797
36,1152,8,2592,120.576
36,1152,8,3888,174.923
36,1152,8,5832,256.406
36,1152,8,8748,381.013
36,1152,8,13122,570.454
36,1152,8,16384,719.67
36,1152,16,512,62.6567
36,1152,16,768,73.739
36,1152,16,1152,91.03
36,1152,16,1728,124.171
36,1152,16,2592,180.075
36,1152,16,3888,260.054
36,1152,16,5832,382.508
36,1152,16,8748,577.228
36,1152,16,13122,869.315
36,1152,16,16384,1081.35
36,1152,32,512,106.848
36,1152,32,768,133.184
36,1152,32,1152,174.379
36,1152,32,1728,239.616
36,1152,32,2592,350.667
36,1152,32,3888,509.441
36,1152,32,5832,768.61
36,1152,32,8748,1172.35
36,1152,32,13122,1748.78
36,1152,32,16384,2179.04
36,1152,64,512,185.825
36,1152,64,768,245.601
36,1152,64,1152,338.219
36,1152,64,1728,466.7
36,1152,64,2592,683.021
36,1152,64,3888,1118.46
36,1152,64,5832,1773.67
36,1152,64,8748,2634.63
36,1152,64,13122,3957.81
36,1152,64,16384,4921.83
36,1152,128,512,377.953
36,1152,128,768,515.564
36,1152,128,1152,717.133
36,1152,128,1728,1017.91
36,1152,128,2592,2078.8
36,1152,128,3888,3898.02
36,1152,128,5832,5813.15
36,1152,128,8748,8810.19
36,1152,128,13122,13799
36,1152,128,16384,20940.1
36,1728,0,0,43.4027
36,1728,1,512,42.517
36,1728,1,768,42.432
36,1728,1,1152,42.5387
36,1728,1,1728,42.9017
36,1728,1,2592,61.8453
36,1728,1,3888,88.9497
36,1728,1,5832,130.763
36,1728,1,8748,194.283
36,1728,1,13122,287.659
36,1728,1,16384,359.659
36,1728,2,512,42.3677
36,1728,2,768,42.4317
36,1728,2,1152,42.6457
36,1728,2,1728,43.232
36,1728,2,2592,62.592
36,1728,2,3888,90.3577
36,1728,2,5832,132.171
36,1728,2,8748,194.71
36,1728,2,13122,289.014
36,1728,2,16384,360.118
36,1728,4,512,42.8377
36,1728,4,768,43.0717
36,1728,4,1152,43.4243
36,1728,4,1728,44.2347
36,1728,4,2592,64.1387
36,1728,4,3888,92.139
36,1728,4,5832,133.952
36,1728,4,8748,198.113
36,1728,4,13122,293.078
36,1728,4,16384,366.348
36,1728,8,512,57.2907
36,1728,8,768,62.848
36,1728,8,1152,71.862
36,1728,8,1728,83.5733
36,1728,8,2592,121.152
36,1728,8,3888,174.177
36,1728,8,5832,256.257
36,1728,8,8748,382.646
36,1728,8,13122,571.532
36,1728,8,16384,714.647
36,1728,16,512,73.6533
36,1728,16,768,84.3417
36,1728,16,1152,101.184
36,1728,16,1728,124.107
36,1728,16,2592,180.064
36,1728,16,3888,260.171
36,1728,16,5832,382.412
36,1728,16,8748,575.777
36,1728,16,13122,869.517
36,1728,16,16384,1086.47
36,1728,32,512,117.397
36,1728,32,768,143.862
36,1728,32,1152,184.224
36,1728,32,1728,240.171
36,1728,32,2592,351.062
36,1728,32,3888,510.54
36,1728,32,5832,765.527
36,1728,32,8748,1175.42
36,1728,32,13122,1750.88
36,1728,32,16384,2180.32
36,1728,64,512,196.31
36,1728,64,768,257.174
36,1728,64,1152,340.672
36,1728,64,1728,469.591
36,1728,64,2592,697.666
36,1728,64,3888,1118.55
36,1728,64,5832,1772.97
36,1728,64,8748,2644.45
36,1728,64,13122,3957.12
36,1728,64,16384,4937.03
36,1728,128,512,391.884
36,1728,128,768,518.103
36,1728,128,1152,718.498
36,1728,128,1728,1018.95
36,1728,128,2592,2054.46
36,1728,128,3888,3897.22
36,1728,128,5832,5830.06
36,1728,128,8748,8923.71
36,1728,128,13122,15611.9
36,1728,128,16384,20983.2
36,2592,0,0,63.2853
36,2592,1,512,62.443
36,2592,1,768,62.0907
36,2592,1,1152,61.931
36,2592,1,1728,62.2403
36,2592,1,2592,62.368
36,2592,1,3888,88.8967
36,2592,1,5832,130.635
36,2592,1,8748,193.931
36,2592,1,13122,287.788
36,2592,1,16384,359.265
36,2592,2,512,62.0373
36,2592,2,768,62.112
36,2592,2,1152,62.176
36,2592,2,1728,62.037
36,2592,2,2592,62.9117
36,2592,2,3888,90.2823
36,2592,2,5832,131.616
36,2592,2,8748,195.029
36,2592,2,13122,289.206
36,2592,2,16384,359.659
36,2592,4,512,62.3573
36,2592,4,768,62.699
36,2592,4,1152,63.253
36,2592,4,1728,63.3927
36,2592,4,2592,64.512
36,2592,4,3888,91.606
36,2592,4,5832,133.451
36,2592,4,8748,197.739
36,2592,4,13122,293.557
36,2592,4,16384,366.71
36,2592,8,512,75.52
36,2592,8,768,80.982
36,2592,8,1152,89.9623
36,2592,8,1728,101.867
36,2592,8,2592,121.878
36,2592,8,3888,175.115
36,2592,8,5832,256.523
36,2592,8,8748,383.02
36,2592,8,13122,568.78
36,2592,8,16384,713.41
36,2592,16,512,91.2643
36,2592,16,768,102.624
36,2592,16,1152,120.053
36,2592,16,1728,142.496
36,2592,16,2592,180.268
36,2592,16,3888,260.598
36,2592,16,5832,383.83
36,2592,16,8748,576.865
36,2592,16,13122,868.343
36,2592,16,16384,1088.16
36,2592,32,512,136.288
36,2592,32,768,162.368
36,2592,32,1152,202.955
36,2592,32,1728,257.824
36,2592,32,2592,351.617
36,2592,32,3888,510.145
36,2592,32,5832,760.812
36,2592,32,8748,1176.41
36,2592,32,13122,1755.69
36,2592,32,16384,2184.6
36,2592,64,512,221.099
36,2592,64,768,276.801
36,2592,64,1152,358.539
36,2592,64,1728,470.423
36,2592,64,2592,716.14
36,2592,64,3888,1141.01
36,2592,64,5832,1776.3
36,2592,64,8748,2647.58
36,2592,64,13122,3978.39
36,2592,64,16384,5007
36,2592,128,512,410.892
36,2592,128,768,538.625
36,2592,128,1152,724.77
36,2592,128,1728,1019.85
36,2592,128,2592,2173.84
36,2592,128,3888,3909.2
36,2592,128,5832,5966.33
36,2592,128,8748,9414.95
36,2592,128,13122,15421.9
36,2592,128,16384,20942.9
36,3888,0,0,90.9017
36,3888,1,512,89.9627
36,3888,1,768,89.9307
36,3888,1,1152,89.9307
36,3888,1,1728,89.7387
36,3888,1,2592,90.4107
36,3888,1,3888,89.803
36,3888,1,5832,130.443
36,3888,1,8748,194.358
36,3888,1,13122,288.075
36,3888,1,16384,360.161
36,3888,2,512,89.4933
36,3888,2,768,89.3227
36,3888,2,1152,89.707
36,3888,2,1728,89.504
36,3888,2,2592,89.376
36,3888,2,3888,90.336
36,3888,2,5832,131.691
36,3888,2,8748,194.998
36,3888,2,13122,289.109
36,3888,2,16384,359.946
36,3888,4,512,90.0583
36,3888,4,768,89.92
36,3888,4,1152,90.2933
36,3888,4,1728,90.1873
36,3888,4,2592,90.6983
36,3888,4,3888,92.0213
36,3888,4,5832,134.41
36,3888,4,8748,198.091
36,3888,4,13122,294.081
36,3888,4,16384,366.645
36,3888,8,512,101.579
36,3888,8,768,106.88
36,3888,8,1152,115.723
36,3888,8,1728,128.266
36,3888,8,2592,147.808
36,3888,8,3888,175.318
36,3888,8,5832,257.142
36,3888,8,8748,382.805
36,3888,8,13122,567.094
36,3888,8,16384,715.084
36,3888,16,512,117.601
36,3888,16,768,128.736
36,3888,16,1152,145.877
36,3888,16,1728,168.918
36,3888,16,2592,206.731
36,3888,16,3888,261.857
36,3888,16,5832,384.321
36,3888,16,8748,574.977
36,3888,16,13122,870.168
36,3888,16,16384,1087.9
36,3888,32,512,162.102
36,3888,32,768,189.301
36,3888,32,1152,230.176
36,3888,32,1728,286.027
36,3888,32,2592,377.024
36,3888,32,3888,511.671
36,3888,32,5832,763.747
36,3888,32,8748,1188.33
36,3888,32,13122,1789.72
36,3888,32,16384,2233.98
36,3888,64,512,247.436
36,3888,64,768,305.675
36,3888,64,1152,390.796
36,3888,64,1728,494.177
36,3888,64,2592,713.346
36,3888,64,3888,1227.95
36,3888,64,5832,1898.21
36,3888,64,8748,2871.99
36,3888,64,13122,4315.02
36,3888,64,16384,5773
36,3888,128,512,441.26
36,3888,128,768,567.01
36,3888,128,1152,751.607
36,3888,128,1728,1051.31
36,3888,128,2592,2190.35
36,3888,128,3888,3893.97
36,3888,128,5832,5866.28
36,3888,128,8748,9828.63
36,3888,128,13122,16742.7
36,3888,128,16384,21241
36,5832,0,0,133.717
36,5832,1,512,132.992
36,5832,1,768,132.63
36,5832,1,1152,132.864
36,5832,1,1728,132.662
36,5832,1,2592,132.182
36,5832,1,3888,132.352
36,5832,1,5832,132.246
36,5832,1,8748,194.304
36,5832,1,13122,287.979
36,5832,1,16384,359.211
36,5832,2,512,131.424
36,5832,2,768,131.637
36,5832,2,1152,131.531
36,5832,2,1728,131.883
36,5832,2,2592,132.149
36,5832,2,3888,131.744
36,5832,2,5832,132.182
36,5832,2,8748,195.253
36,5832,2,13122,288.992
36,5832,2,16384,360.14
36,5832,4,512,132.106
36,5832,4,768,131.915
36,5832,4,1152,132.363
36,5832,4,1728,132.598
36,5832,4,2592,133.045
36,5832,4,3888,133.376
36,5832,4,5832,134.219
36,5832,4,8748,197.856
36,5832,4,13122,293.856
36,5832,4,16384,366.433
36,5832,8,512,140.779
36,5832,8,768,146.027
36,5832,8,1152,154.795
36,5832,8,1728,167.211
36,5832,8,2592,187.093
36,5832,8,3888,214.454
36,5832,8,5832,257.036
36,5832,8,8748,381.569
36,5832,8,13122,565.868
36,5832,8,16384,713.869
36,5832,16,512,156.427
36,5832,16,768,167.701
36,5832,16,1152,184.491
36,5832,16,1728,207.989
36,5832,16,2592,246.486
36,5832,16,3888,299.895
36,5832,16,5832,384.833
36,5832,16,8748,578.219
36,5832,16,13122,865.079
36,5832,16,16384,1092.1
36,5832,32,512,201.003
36,5832,32,768,227.851
36,5832,32,1152,268.139
36,5832,32,1728,323.478
36,5832,32,2592,416.374
36,5832,32,3888,549.559
36,5832,32,5832,778.711
36,5832,32,8748,1168.04
36,5832,32,13122,1843.31
36,5832,32,16384,2323.03
36,5832,64,512,288.78
36,5832,64,768,346.262
36,5832,64,1152,435.414
36,5832,64,1728,552.93
36,5832,64,2592,751.032
36,5832,64,3888,1209.7
36,5832,64,5832,1914
36,5832,64,8748,2860.3
36,5832,64,13122,4580.23
36,5832,64,16384,6284.44
36,5832,128,512,485.836
36,5832,128,768,609.89
36,5832,128,1152,796.376
36,5832,128,1728,1095.72
36,5832,128,2592,2284.97
36,5832,128,3888,3934.8
36,5832,128,5832,5807.21
36,5832,128,8748,9174.2
36,5832,128,13122,16179.3
36,5832,128,16384,21511.5
36,8748,0,0,198.784
36,8748,1,512,197.899
36,8748,1,768,198.379
36,8748,1,1152,197.184
36,8748,1,1728,197.013
36,8748,1,2592,198.091
36,8748,1,3888,197.717
36,8748,1,5832,197.313
36,8748,1,8748,196.886
36,8748,1,13122,288
36,8748,1,16384,359.595
36,8748,2,512,196.566
36,8748,2,768,196.491
36,8748,2,1152,196.683
36,8748,2,1728,196.523
36,8748,2,2592,196.384
36,8748,2,3888,195.755
36,8748,2,5832,196.812
36,8748,2,8748,196.864
36,8748,2,13122,289.057
36,8748,2,16384,360.128
36,8748,4,512,196.79
36,8748,4,768,196.801
36,8748,4,1152,197.142
36,8748,4,1728,197.696
36,8748,4,2592,197.419
36,8748,4,3888,197.174
36,8748,4,5832,197.825
36,8748,4,8748,199.435
36,8748,4,13122,294.411
36,8748,4,16384,366.806
36,8748,8,512,200.108
36,8748,8,768,205.227
36,8748,8,1152,214.379
36,8748,8,1728,225.462
36,8748,8,2592,245.803
36,8748,8,3888,274.102
36,8748,8,5832,316.182
36,8748,8,8748,385.003
36,8748,8,13122,566.412
36,8748,8,16384,707.308
36,8748,16,512,215.606
36,8748,16,768,226.966
36,8748,16,1152,243.52
36,8748,16,1728,266.432
36,8748,16,2592,305.547
36,8748,16,3888,360.886
36,8748,16,5832,442.764
36,8748,16,8748,585.015
36,8748,16,13122,859.5
36,8748,16,16384,1086.94
36,8748,32,512,260.266
36,8748,32,768,287.222
36,8748,32,1152,327.777
36,8748,32,1728,384.565
36,8748,32,2592,475.521
36,8748,32,3888,609.569
36,8748,32,5832,828.343
36,8748,32,8748,1190.35
36,8748,32,13122,1746.22
36,8748,32,16384,2292.64
36,8748,64,512,348.384
36,8748,64,768,407.969
36,8748,64,1152,495.414
36,8748,64,1728,615.586
36,8748,64,2592,841.815
36,8748,64,3888,1258.78
36,8748,64,5832,1942
36,8748,64,8748,2862.1
36,8748,64,13122,4373.99
36,8748,64,16384,5937.78
36,8748,128,512,552.994
36,8748,128,768,674.434
36,8748,128,1152,864.376
36,8748,128,1728,1173.11
36,8748,128,2592,2311.08
36,8748,128,3888,4033.17
36,8748,128,5832,6001.1
36,8748,128,8748,8794.89
36,8748,128,13122,15535.6
36,8748,128,16384,20902.2
36,13122,0,0,294.785
36,13122,1,512,293.995
36,13122,1,768,294.123
36,13122,1,1152,293.323
36,13122,1,1728,293.526
36,13122,1,2592,293.515
36,13122,1,3888,293.12
36,13122,1,5832,293.173
36,13122,1,8748,292.107
36,13122,1,13122,291.136
36,13122,1,16384,359.67
36,13122,2,512,291.605
36,13122,2,768,291.894
36,13122,2,1152,292.022
36,13122,2,1728,291.477
36,13122,2,2592,291.616
36,13122,2,3888,291.499
36,13122,2,5832,291.637
36,13122,2,8748,290.731
36,13122,2,13122,290.592
36,13122,2,16384,360.64
36,13122,4,512,291.67
36,13122,4,768,291.968
36,13122,4,1152,292.075
36,13122,4,1728,292.192
36,13122,4,2592,292.182
36,13122,4,3888,293.088
36,13122,4,5832,292.758
36,13122,4,8748,293.366
36,13122,4,13122,296.214
36,13122,4,16384,367.766
36,13122,8,512,291.349
36,13122,8,768,292.791
36,13122,8,1152,302.273
