family,system,rate,n_seeds,seeds,counter_capacity_evictions_mean,counter_cpu_prepare_hits_mean,counter_d_drops_mean,counter_d_prepare_hits_mean,counter_d_to_cpu_started_mean,counter_d_to_ssd_started_mean,counter_gpu_hbm_idle_release_events_mean,counter_lower_tier_hits_mean,counter_migrations_committed_mean,counter_promotion_load_deferrals_mean,counter_recompute_resumes_mean,counter_ssd_prepare_hits_mean,counter_stable_d_hits_mean,first_ttft_p50_s_ci95,first_ttft_p50_s_mean,first_ttft_p95_s_ci95,first_ttft_p95_s_mean,first_ttft_p99_s_ci95,first_ttft_p99_s_mean,goodput_ttft10_tpot100_ci95,goodput_ttft10_tpot100_mean,goodput_ttft10_tpot150_ci95,goodput_ttft10_tpot150_mean,goodput_ttft10_tpot50_ci95,goodput_ttft10_tpot50_mean,goodput_ttft3_tpot100_ci95,goodput_ttft3_tpot100_mean,goodput_ttft3_tpot150_ci95,goodput_ttft3_tpot150_mean,goodput_ttft3_tpot50_ci95,goodput_ttft3_tpot50_mean,goodput_ttft5_tpot100_ci95,goodput_ttft5_tpot100_mean,goodput_ttft5_tpot150_ci95,goodput_ttft5_tpot150_mean,goodput_ttft5_tpot50_ci95,goodput_ttft5_tpot50_mean,goodput_turn10_ci95,goodput_turn10_mean,goodput_turn30_ci95,goodput_turn30_mean,goodput_turn60_ci95,goodput_turn60_mean,horizon_s_ci95,horizon_s_mean,measurement_window_s_ci95,measurement_window_s_mean,offered_arrivals_ci95,offered_arrivals_mean,output_tokens_ci95,output_tokens_mean,output_tokens_per_s_ci95,output_tokens_per_s_mean,peak_hbf_reserved_bytes_peak_mean,peak_peak_used_bytes_mean,peak_rss_mb_ci95,peak_rss_mb_mean,phase_admission_wait_mean_s_mean,phase_admission_wait_p95_s_mean,phase_admission_wait_share_of_mean_mean,phase_capacity_deferrals_mean,phase_prefill_queue_and_compute_mean_s_mean,phase_prefill_queue_and_compute_p95_s_mean,phase_prefill_queue_and_compute_share_of_mean_mean,phase_restore_transfer_mean_s_mean,phase_restore_transfer_p95_s_mean,phase_restore_transfer_share_of_mean_mean,phase_resume_ttft_total_mean_s_mean,phase_resume_ttft_total_p95_s_mean,phase_resume_ttft_total_share_of_mean_mean,preloaded_cpu_mean,preloaded_d_mean,preloaded_hbf_mean,preloaded_skipped_mean,preloaded_ssd_mean,resident_sessions_ci95,resident_sessions_mean,resume_ttft_p50_s_ci95,resume_ttft_p50_s_mean,resume_ttft_p95_s_ci95,resume_ttft_p95_s_mean,resume_ttft_p99_s_ci95,resume_ttft_p99_s_mean,scored_calls_ci95,scored_calls_mean,slo_pass_ttft10_tpot100_ci95,slo_pass_ttft10_tpot100_mean,slo_pass_ttft10_tpot150_ci95,slo_pass_ttft10_tpot150_mean,slo_pass_ttft10_tpot50_ci95,slo_pass_ttft10_tpot50_mean,slo_pass_ttft3_tpot100_ci95,slo_pass_ttft3_tpot100_mean,slo_pass_ttft3_tpot150_ci95,slo_pass_ttft3_tpot150_mean,slo_pass_ttft3_tpot50_ci95,slo_pass_ttft3_tpot50_mean,slo_pass_ttft5_tpot100_ci95,slo_pass_ttft5_tpot100_mean,slo_pass_ttft5_tpot150_ci95,slo_pass_ttft5_tpot150_mean,slo_pass_ttft5_tpot50_ci95,slo_pass_ttft5_tpot50_mean,slo_pass_turn10_ci95,slo_pass_turn10_mean,slo_pass_turn30_ci95,slo_pass_turn30_mean,slo_pass_turn60_ci95,slo_pass_turn60_mean,target_concurrency_ci95,target_concurrency_mean,tpot_mean_ms_ci95,tpot_mean_ms_mean,tpot_p50_ms_ci95,tpot_p50_ms_mean,tpot_p95_ms_ci95,tpot_p95_ms_mean,tpot_p99_ms_ci95,tpot_p99_ms_mean,turn_latency_mean_s_ci95,turn_latency_mean_s_mean,turn_latency_p50_s_ci95,turn_latency_p50_s_mean,turn_latency_p99_s_ci95,turn_latency_p99_s_mean,wall_s_ci95,wall_s_mean,write_complete_for_endurance_projection_mean,write_total_physical_write_bytes_mean,write_wasted_physical_write_bytes_mean
claude,hbf_tp4x2,0.008,2,101;102,0.0,8.0,0.0,1084.0,0.0,2056.5,0.0,835.0,144.5,72374.0,18.0,827.0,20.0,1.4474233920619997,0.9917722099999999,30.693124509530513,15.959362247099996,134.91154118781762,31.89325822071998,123.69875924233612,207.62072293007753,123.6076018947038,207.65895149508975,126.59025269428489,206.03120484431992,106.21328269602445,198.03405245001284,106.16792420903847,198.0613288604069,109.22852114645002,196.77264843947802,108.0218973178878,203.1701624026208,107.88406036228918,203.2047171436155,110.71830523843025,201.8350739594332,143.3693698898616,95.53048058561181,200.6536159640256,151.32668285130086,141.20008924040977,180.55898863004575,0.0,14426.385082036,0.0,14426.385082036,44.471,112.5,2088046.863,3048961.5,144.73805122532548,211.34618843611923,937015640064.0,462841184256.0,134.28157421874997,1138.400390625,0.0021364674826797915,0.0,0.0018292825612528508,0.0,65.72943429215464,134.1521463188249,55.97068945069336,0.04557595174394983,0.18029548314999996,0.04235321863993333,1.0900191626538873,4.876568934774996,,8.0,76.0,84.0,0.0,0.0,0.0,168.0,0.4919648782469998,0.3195749105,6.8404759621656765,2.7545913407999967,11.698269866447117,12.305063367579997,10056.798999999999,5553.5,0.022237578425736496,0.9731907347668649,0.014904110258219912,0.9747135270060556,0.10757645657488682,0.956387628748607,0.1251515068563876,0.9315213624805518,0.11948498448943586,0.9327553567131968,0.19515503031783354,0.9175012386277097,0.09319862852388383,0.9491661727049148,0.08486389952106455,0.9506101627376435,0.1642006794332198,0.9345946485325614,0.11714625616707557,0.8550828416055792,0.02587151186054258,0.9648669083355921,0.007399069465419569,0.9863979316158358,0.0,168.0,4.530112004011866,11.020856410012803,5.945572460308107,4.98293724054054,3.222495777724378,33.70316858161818,119.529953412315,68.90683704678116,0.5124257204029217,6.371596731301068,0.17786356557549932,2.03907980575,40.16068367378463,72.94352823094482,804.1931480951307,1182.3844542503357,1.0,1455048278016.0,39475101696.0
claude,hbf_tp4x2,0.016,2,101;102,0.0,66.5,0.0,1284.5,0.0,2754.0,0.0,1291.5,242.0,46963.5,38.0,1225.0,30.0,4.671582943703002,6.3281740035,12.769417333357666,24.10078066019993,228.9512990729593,51.34608093394992,52.26096926566168,520.9449009081188,39.81607254291155,525.5000961026396,5.057285188653196,467.61505050149617,34.814439575548214,478.878591000036,48.47485148075888,482.7197774239871,101.59003817479237,428.4051928181094,7.267473405598385,495.72975417537134,5.015766864833701,499.77012610347856,60.455096324167734,444.24826181883316,38.04138504177507,184.90143541539783,88.01354628581234,333.3788292561459,188.1292422807164,420.5969124839849,0.0,7191.788408849,0.0,7191.788408849,38.117999999999995,112.0,762696.7089999999,4050492.5,106.05104956391024,563.2107439390386,1730786279424.0,791163371520.0,304.62138671874993,1216.166015625,0.018502706737264295,0.0,0.006546221182259696,0.0,64.1136309032657,155.2369803934499,22.92286479106993,0.044123264641293014,0.15664627084999996,0.015780029302199503,2.7980996262039275,14.370001903524987,,68.0,101.0,168.0,0.0,0.0,0.0,337.0,0.09258864423549991,0.35783136275000005,15.219697062204313,9.548975192824997,10.708521842344313,23.67675848751007,7490.187,7457.5,0.158299453328179,0.910245475420721,0.1243253134847916,0.9279560009232306,0.02621319066515086,0.8242328087917381,0.27994444315172534,0.8349328681908754,0.2382346434557201,0.8510153546805934,0.0931278266429631,0.7512141195954258,0.2463229744492518,0.8590776729666036,0.20842508078449132,0.8756057705968698,0.061786650451022926,0.7739367594242301,0.04760060324466758,0.7185104325570095,0.0014903459393595367,0.9111539865636502,0.0028682693311914654,0.9623690144802315,0.0,337.0,14.661767093129914,23.318103053605178,14.56938136239586,8.573881285300207,36.31442081086298,83.85533405674983,145.59150211842697,138.35185284006656,1.298663244885937,12.65335126025061,0.8905291988584966,4.14373336275,60.334266126176246,147.40480030242978,1084.4291757872104,2080.573044657707,1.0,2323268812800.0,72690597888.0
claude,hbf_tp4x2,0.024,2,101;102,0.0,133.5,0.0,1514.0,0.0,3362.5,0.0,1657.0,343.5,35606.5,46.5,1523.5,62.5,0.13901024076700097,8.4461277055,9.921548781012362,38.2752522179,88.73683733822672,65.83605836093516,159.3534160336653,846.64151988237,149.22811154839377,910.7823849147828,374.6190573057822,664.4169284114287,341.5652132742438,768.8708812110913,335.02063158053454,830.0078535667471,551.304230644411,591.6709052816236,226.7795513796983,801.2298470317849,222.29206514554122,864.6282037193413,446.1315849836275,621.2575760193047,4.179054289450086,204.30981302176912,64.00161414020234,433.40202712853045,244.83274821198168,589.5977786428838,0.0,4799.272660954,0.0,4799.272660954,44.471,112.5,919406.1599999999,4823280.0,191.57197870421513,1005.002286959297,2684647587840.0,1009579130880.0,21.069128906249997,1286.951171875,0.0642817489838514,0.0,0.014037845807946366,0.0,63.541606137627426,309.2181187888481,13.651701827271731,0.04321551446368242,0.15459475672499995,0.009302569791979347,4.669105259663672,22.60686915414996,,136.5,116.5,252.0,0.0,0.0,0.0,505.0,0.36785009092900023,0.43256233450000003,46.51845064981851,16.05128005175,47.991848035883905,39.70766910215002,4783.808999999999,9105.5,0.30074579945254015,0.8007345450215299,0.26862947711745633,0.8738169304223891,0.07504930542434875,0.6699001882095599,0.29445124006175427,0.7277222467740034,0.2652696974199492,0.7992026375097021,0.06896237200637188,0.5978207160227303,0.3183442690153962,0.7526293918675077,0.2843335227857186,0.8253335591522646,0.09174657848194127,0.6221823508490163,0.2186485708950343,0.5479678301778489,0.10598112350347141,0.8221799574228699,0.002098902856353977,0.9203297121516625,0.0,505.0,24.659443149514402,40.86150777026485,43.12448735054685,22.100458948649994,8.67521534554479,130.65242849761296,218.90604263985296,201.9266855033232,0.6100687440717714,23.30765391196032,5.817967007095495,8.316330163249999,56.424959013243026,273.7701830236403,4978.444551340818,2171.238010764122,1.0,2998866690048.0,99820290048.0
claude,hbf_tp4x2,0.028,2,101;102,0.0,168.0,0.0,1510.0,0.0,3452.0,0.0,1794.5,364.0,22331.0,57.0,1626.5,95.0,3.5369208990820056,10.543632272,13.370569189643952,39.05755120030001,148.3408789991257,69.42742224106,109.33028415973908,947.9218038667154,183.07599122936506,1059.6256815601448,388.5537643332267,657.9802496852952,49.50353027412997,836.284871135869,49.88552821151382,945.6604030306639,552.5051138877526,553.070555385351,125.35718547595751,889.6844334260002,214.26527221403765,1000.1949867318602,388.5290195275658,602.1571580315482,58.12400194609771,204.73583157756798,4.605626953555434,460.881742875416,119.5947388577741,652.9926065366391,0.0,4107.852023359,0.0,4107.852023359,38.117999999999995,112.0,727062.7319999998,4977814.0,176.99340868794843,1211.7802617265727,3052185354240.0,1041243242496.0,1115.3237460937498,1202.474609375,0.09572234235542365,0.002422640949999685,0.018266628202916593,0.0,66.53526247535108,290.5922050420743,12.680821833332242,0.04543261121065645,0.158000614075,0.00863969677853775,5.3341620599117014,24.69673986345,,173.0,120.5,295.0,0.0,1.5,0.0,590.0,0.42461835161499994,0.4550998085,54.30193656778303,19.128408777849984,32.40369047031151,39.8673833254999,6054.408999999999,9397.5,0.29721462139128335,0.7485345961059807,0.2656869607270191,0.8216053435715756,0.06457970747526891,0.5671272289336845,0.2484652774720472,0.6751989426146194,0.22254119277631962,0.746917187273694,0.014087229151199384,0.4954479064846139,0.2910692594303964,0.704558055873471,0.26310229823928544,0.7773485656975458,0.05666640088838693,0.5237962115957784,0.22893956129486906,0.4872481315238977,0.1604492148316863,0.7782370671719125,0.014217050075883423,0.896085856094605,0.0,590.0,42.32383121753282,56.41531654973808,75.01096603618718,27.474068772201008,29.58406669386017,167.78285590781252,233.322328756318,268.7994993993758,1.8187451887993906,29.143803046122947,10.025467414366002,10.529366763999999,251.05603364227386,353.13666922582877,2965.5585687117573,1927.5301327705383,1.0,2970639925248.0,113750556672.0
claude,hbf_tp4x2,0.032,2,101;102,0.0,183.5,0.0,1302.0,0.0,3394.5,0.0,1973.0,375.0,21295.5,58.0,1789.5,98.0,26.5220910325255,11.076914158249998,51.098555030258154,46.77779684672498,236.6045934223293,89.92288782168521,44.82212235324023,939.772920972604,15.907701603018646,1108.1076843411388,441.3168146180755,516.7154244176736,44.01472346023912,840.2083955314698,0.948737867705581,1002.5349176193187,417.6001346626207,423.1086660247588,23.75378143631546,876.0456567727645,4.856760518290902,1041.3642023708608,433.4318665667352,455.2154226301005,118.09578031454437,172.87549762593093,117.071072747935,430.7879798282703,72.62703215202947,629.9109126217546,0.0,3595.894204424,0.0,3595.894204424,38.117999999999995,112.0,270904.626,4911346.0,75.33720699199365,1365.820494373169,3478197829632.0,1128157544448.0,402.8943554687499,937.998046875,0.1915275346629347,0.0934932782,0.024494708522979095,0.0,76.31827818214035,345.7404146768995,10.129035926024539,0.048295719080636644,0.15300590219999993,0.006450402976096259,7.63402123297646,32.97724717609995,,188.0,123.0,337.0,0.0,26.0,0.0,674.0,0.3662154862645002,0.47307565325,45.65648738605696,24.325669809074984,84.39197633202141,54.94924854017499,374.82699999999994,9334.5,0.18036881192470922,0.6607296835308076,0.29806129618021027,0.7467253714535713,0.08306728603330905,0.40764827901384587,0.1974038337341428,0.5924304119197512,0.31309538447519025,0.6774088676011414,0.06612690444913359,0.3417058791934354,0.2134874952514588,0.6156199408667445,0.32915323502198196,0.7012411797637654,0.054753672140276315,0.36355746142462897,0.2146196052495969,0.400985774230874,0.12014532849117929,0.7198265631853824,0.07648665514698236,0.8579273038774953,0.0,674.0,58.09977402054086,69.61415931172111,104.13370552258056,39.89269494080914,25.699597621806166,202.85610658430647,124.90208905590565,333.3139409461522,2.81525813120109,37.093767997767415,11.323706706282996,14.5127423785,500.25780633695376,429.68338256651066,2741.8758546252247,1539.84911942482,1.0,2978834350080.0,135577042944.0
claude,hbf_tp8_context,0.008,2,101;102,0.0,8.0,0.0,975.0,0.0,1857.0,0.0,783.0,105.0,63385.5,11.5,775.0,20.0,0.7527670430595003,0.93136199675,27.491318917515795,16.057797507675005,77.28357397987588,26.51105230155995,125.79934160081872,208.3778772648527,126.0067575947064,208.47932332993958,127.52956971119127,206.46488937196992,94.30734042266312,200.62936650735227,94.82742171519315,200.6908857302867,96.25335162646513,199.09367340932266,106.31544938515813,204.17051695561065,106.83553067768818,204.23203617854512,108.275992919742,202.6058145113297,114.97759927852321,95.12233953249853,192.31602145812414,150.54447026402897,152.229247556593,177.44535345778536,0.0,14426.385082036,0.0,14426.385082036,44.471,112.5,2088046.863,3048961.5,144.73805122532548,211.34618843611923,937842720768.0,462841184256.0,368.77179687499995,1149.5078125,0.003024564859429835,0.0,0.0035010594640942742,0.0,31.369156844258242,65.31563484554998,37.83715106342248,0.04283752669268691,0.185660140275,0.05209901917757703,0.8203413737955736,3.6309367829749934,,8.0,76.0,84.0,0.0,0.0,0.0,168.0,0.10333068416850003,0.20650417175000002,8.000246934380485,1.8616249350999985,4.588376633810928,11.084168371694979,10056.798999999999,5553.5,0.029917556012945514,0.9746351550510362,0.017583250443737933,0.977024341309864,0.08655544580834089,0.955993187464856,0.168568632518603,0.941658285037609,0.1662387351401914,0.9429448857831354,0.21787852092130774,0.9257995147425657,0.10590404399949817,0.9554160217032066,0.1035741466210859,0.956702622448733,0.15587961736746364,0.9391896511951559,0.005722661939196513,0.8578632422623416,0.00017703940010971693,0.9638946559130284,0.005402014569638039,0.9852951309768131,0.0,168.0,15.936053989956102,12.155185303420753,3.573820015663762,4.88919473275116,2.505234476535266,35.25448656869377,116.22521539011242,77.2113592120855,1.3724345904075053,6.370818061139324,0.4173659828169992,1.9475116815,46.73379244008079,77.58286107057958,4.781055457353592,1019.5592619180679,1.0,1162319659008.0,25325961216.0
claude,hbf_tp8_context,0.016,2,101;102,0.0,66.5,0.0,905.0,0.0,2250.0,0.0,1239.0,169.0,38426.0,27.0,1172.5,30.0,9.565097275718998,6.0381168085,21.854256275597855,25.258715702699973,189.76729528772296,55.83766229841986,45.80354485883964,522.9036626512573,48.6011731894017,529.1017732554503,13.789383719629088,466.02010646978823,24.768771948410084,492.47687760697636,23.35184872699527,498.15279542872065,91.68129267939983,436.605308929345,25.875632794066473,503.9836816584104,23.415451265612678,509.8042783751455,94.90912151421888,447.85258087361865,2.43456383928883,175.54910242444925,27.806676535969952,315.5689337588868,26.909174046594664,409.8528533421829,0.0,7191.788408849,0.0,7191.788408849,38.117999999999995,112.0,425257.114,4033570.0,59.13092680490306,560.8577130880228,1734553436160.0,796220719104.0,249.77712890625,1270.681640625,0.02416962561556618,0.0,0.008499007796750429,0.0,53.21215609068345,153.0090853896249,19.429663473174813,0.047733103572928676,0.15687987177499996,0.017226642751068895,2.7736940444310365,14.555772198624993,,68.0,101.0,168.0,0.0,0.0,0.0,337.0,0.02801471609899998,0.2208337375,24.16919517230162,8.43382252284998,24.031634576990143,23.836238610579933,8443.136999999999,7540.5,0.16541908203081332,0.9056891309411003,0.16213276680779298,0.930445031495502,0.04154817259088375,0.8184241241825687,0.3026963874026502,0.8493030363939751,0.2970612081021548,0.8731469074001401,0.17652863820107165,0.7625844284707001,0.267235059763287,0.868181699746781,0.26130057173668186,0.8922928810487795,0.1432144959603015,0.7810503481361661,0.06953522758331697,0.7068978765129592,0.06786842255552299,0.9025992164144581,0.050705127816541976,0.9595055743263003,0.0,337.0,25.073859996203918,26.028505878682004,42.624483462405564,11.305527798745228,9.90517275249579,87.86562723734086,193.23579505199558,151.1775272786353,2.762129294626883,13.250995086537294,1.1257283607260014,4.102136518,4.12075723399929,158.602983983705,1866.060972229719,1276.6919049024582,1.0,1760218742784.0,46941143040.0
claude,hbf_tp8_context,0.024,2,101;102,0.0,133.5,0.0,1008.5,0.0,2766.5,0.0,1663.5,244.0,29803.0,38.5,1530.0,60.0,9.795957093996,10.965888303,52.818067201778995,39.320062623575,206.4184601696587,73.19141678851513,206.52629492465127,803.1055479214715,234.26399007230208,842.7794763375641,495.0915159147642,634.5306289379812,232.88597438800807,742.0059770665596,210.67755062680945,752.9231521681686,515.6598230257791,590.3499759558997,247.74100993954693,764.9423692610633,211.23087488813064,780.9073925912379,532.1086442486828,605.3597503715255,48.50456359646113,182.85104056279232,176.66531720484946,395.23020132449625,335.5871932643741,564.9103919553252,0.0,4799.272660954,0.0,4799.272660954,44.471,112.5,1417195.4749999999,4766383.5,295.29380285684607,993.147053047938,2684647587840.0,1010762711040.0,2019.1124453124999,1083.83203125,0.08149569534062212,0.0,0.01470078287126954,0.0,57.63810816795089,288.860559966725,10.445378400660083,0.05031350605855343,0.15939040787500003,0.009077276472075568,5.547833044054531,25.0268102357,,136.5,116.5,252.0,0.0,0.0,0.0,505.0,0.26886499217350024,0.30509177275,16.393934865252387,18.380346018399997,19.033902549989413,40.260047476419956,3557.68,8992.0,0.3209982646688079,0.7922515808330381,0.28688769251856544,0.8320371334333214,0.061050336191945366,0.6474816107581423,0.3314395703247868,0.7212184298867568,0.3687872932794885,0.7357510115667618,0.0839035512589221,0.5861489136402855,0.3503660491098131,0.7430248044806049,0.40754501719683267,0.7627912587321168,0.09356529814974582,0.6045860895407918,0.18566459797599494,0.5164489034988682,0.0999987028097267,0.7936828675808203,0.005487741363750987,0.9111297895418218,0.0,505.0,15.325862312725066,45.81502520384615,79.24063090546734,26.472386526867155,78.08830210951224,121.40326698796393,308.0035172051037,207.32628804736615,0.9208114108716584,25.660046310941976,6.317749490080006,9.441704921500001,178.9249606606206,282.9635104135096,3729.036574774503,1209.668172955513,1.0,2176328318976.0,39026098176.0
claude,hbf_tp8_context,0.028,2,101;102,0.0,168.0,0.0,1120.5,0.0,3022.5,0.0,1854.0,265.0,35873.5,45.0,1686.0,94.0,29.198727383612987,14.262224904499998,11.560332126179988,41.52409072500001,193.98035015682123,74.62681972154014,21.104226127676416,879.0630673807055,41.840373271152664,893.7245010588233,748.6448159554938,581.6842930106627,261.1860633973555,793.2850262058262,197.30425448413655,798.7547948031932,919.1844700171206,509.49997421976013,185.52418043939724,819.415105719311,123.0033358375045,827.4492315379457,863.504017629995,533.2222260063074,65.34793864860211,169.93455363788638,84.29008738169428,390.46878779445797,279.9720105447162,584.9083624086568,0.0,4107.852023359,0.0,4107.852023359,38.117999999999995,112.0,51688.008,4846986.0,12.58273367835075,1179.9319869454812,3055196110848.0,1059138502656.0,729.0811992187499,841.169921875,0.12767743664199419,0.0,0.0190666272379103,0.0,73.04331796727188,353.9682815112248,10.86089028834013,0.05089825642334543,0.15833874537499998,0.00759116673413966,6.71995130576536,28.995663985025,,173.0,120.5,295.0,0.0,1.5,0.0,590.0,0.41508145354649995,0.34912577424999997,24.93804848180063,30.588229036525,30.58167199286167,41.07709584897998,4586.865999999999,9128.0,0.32126575081449305,0.7263225536925004,0.42313391711219156,0.742438432820997,0.15884389517772118,0.5113949426868447,0.26334169287742937,0.651842462242155,0.3352787674292304,0.6610401112450173,0.19274432976448147,0.444508787065109,0.2810954086547569,0.6746837840476212,0.367596337113003,0.6853698439920644,0.18263879848245834,0.4659497252694712,0.2619886171621245,0.43569855813187686,0.05288580208191443,0.7216254842841026,0.03421506783809027,0.8783383118726572,0.0,590.0,21.65601685723453,54.204151220507526,116.430974882911,33.46467941737968,105.48469220333926,122.32211894843246,177.82387095351066,213.25770567075938,2.380456750048187,32.424981440630816,13.344672693346006,12.848227672,125.4774509358616,345.3614029075925,3080.2594303967953,1292.3659764528275,1.0,2217381199872.0,54027190272.0
claude,hbf_tp8_context,0.032,2,101;102,0.0,183.5,0.0,1085.5,0.0,3256.5,0.0,2138.0,287.0,51567.5,47.5,1954.5,98.0,24.825603456335003,14.7037230585,2.3692290271143746,46.602091444075,299.6324132115562,92.06473668295509,0.25794362883614347,908.6226719296284,0.03356800649195929,939.5889611666713,1079.67076039766,432.3670029243932,77.520894151181,819.8213941814836,60.67328836637665,839.0652862611963,1189.844491180004,352.02704196431375,36.97250904557619,859.3418839181286,16.446556444080475,883.7569514949187,1131.1252141389205,384.75659219835694,42.94231398966721,159.84396851632908,85.70795426095367,389.21640082683933,235.5732026147552,588.4728191937895,0.0,3595.894204424,0.0,3595.894204424,38.117999999999995,112.0,526149.107,4827593.5,146.3194068258969,1342.5293475154667,3478267527168.0,1113647087616.0,164.85538671874997,736.697265625,0.22794445198138155,0.18409372479999972,0.027567088103098332,0.0,83.39289602512724,416.8035361635498,10.208341540706918,0.055395331993896874,0.15918680174999994,0.006765480066807696,8.23545260531751,35.582105100099994,,188.0,123.0,337.0,0.0,26.0,0.0,674.0,0.7577022821675,0.43636536875,2.2268555764421376,43.3737455025,8.478658306417975,48.97796132411,44.471,9175.5,0.32918138431468646,0.6529245625372047,0.3304066357786764,0.6858382634245379,0.43939168573509185,0.3719820211448923,0.27965857193986465,0.5850278420941029,0.3079368505239618,0.6076415645564994,0.4972368811523789,0.306919183595046,0.339090851719451,0.608349037534101,0.3597304190147145,0.6355948894894474,0.4315638705373624,0.3283329386694738,0.11868896307233835,0.3685867043637169,0.06882891790866573,0.65598398347315,0.0421309322456072,0.8355415623567077,0.0,674.0,13.31944057983183,58.43382541733526,124.90149838015265,43.389690785631515,95.63500180477322,125.0791849258573,23.54259129796551,211.96353209552126,2.1254051182944966,39.08345638570488,10.456606767889507,16.34791492375,36.138411815363256,407.2063573823684,3024.690774051904,1381.0543504953384,1.0,2218112188416.0,69066326016.0
claude,oracle_infinite_hbm,0.008,2,101;102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02877544655449993,0.27266745875,64.60712872200384,9.53749402034998,12.903333618779197,21.89491141026,115.90106284366733,207.00570399431876,115.90106284366733,207.00570399431876,115.89137462314613,207.00452559793575,125.05775235727879,198.49418157884537,125.05775235727879,198.49418157884537,125.04806413675759,198.49328045219957,142.0381203155026,203.16447837300882,142.0381203155026,203.16447837300882,142.02931284230118,203.1635079289287,128.45611589195585,94.37908334329893,181.02263894590556,149.74451241357826,184.2664313259017,176.80479104748986,0.0,14426.385082036,0.0,14426.385082036,44.471,112.5,2111654.611,3050819.5,146.37447974610558,211.4749802290344,0.0,0.0,591.3253281249999,1968.546875,8.35998153496864e-05,0.0,6.803310175577594e-05,0.0,1.1887421176289368,4.999249209850004,0.9939507930026102,0.007060371091760396,0.0189614662,0.005981173895633913,1.1958860885360467,5.011116559600003,,0.0,0.0,0.0,168.0,0.0,0.0,168.0,0.5110429213644998,0.31932083075000006,29.6801073754527,5.075210439549999,0.9234839824721238,19.741585050240033,10063.151999999998,5554.0,0.03946011046057085,0.9719048717040156,0.03946011046057085,0.9719048717040156,0.04646993413425134,0.9707231903266127,0.21362975827782552,0.9351249312864357,0.21362975827782552,0.9351249312864357,0.20595393408236462,0.9343108252868034,0.15028823138003067,0.9486193950876733,0.15028823138003067,0.9486193950876733,0.1439465105025032,0.9477002911879991,0.015201125545720912,0.8565092675455032,0.0007900347098636117,0.9631885569033025,0.003956059917566568,0.9858216434788858,0.0,168.0,4.529608869373108,9.505913846608536,5.118840763653344,5.307106557544269,36.67670602659183,32.379164437879524,41.43823675515692,37.496722095773634,1.066325767829617,6.576093606487822,0.629626176994502,2.14136667475,18.006820384059097,78.69145965318016,103.90995847797393,143.49292254447937,,,
claude,oracle_infinite_hbm,0.016,2,101;102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21327595311200004,0.32135117199999996,198.14408420022332,29.664110857449984,381.7106061711723,51.46357566499,136.48751439797923,531.9084464850415,136.49104787234643,531.9112274344886,186.62928241166256,486.62749806346267,109.40873358173896,500.31616552743714,109.40785021314697,500.3185988582035,88.90309845786008,465.04197702547026,122.49318916502862,516.0311718061172,122.49230579643664,516.0336051368834,148.69301823232388,475.39531276994006,38.70302811711159,175.24132084437989,100.74730453811569,318.3742860374905,115.02430772047632,412.16528233126957,0.0,7191.788408849,0.0,7191.788408849,38.117999999999995,112.0,872565.4909999998,4058445.5,121.32802599230604,564.3165884867194,0.0,0.0,84.05316796875,1118.654296875,0.000293494327439634,0.0,0.00010972366395320464,0.0,2.595428436268102,19.731914666374998,0.9972135199412422,0.006887598780896585,0.01832549705,0.002676756394804681,2.602609529376438,19.73375904995,,0.0,0.0,0.0,337.0,0.0,0.0,337.0,0.3298819518459998,0.369155601,0.10815686069020483,19.780382948699994,13.365749102726628,32.66941829448001,8398.666,7513.0,0.1955224415518226,0.9196497273044499,0.1933956342644394,0.9207958263575751,0.43946939257946444,0.8080843378639517,0.25121030984579257,0.8713471808652182,0.24752906164820587,0.8723709407942916,0.3827810741375091,0.7801260092977734,0.21313263275080485,0.8933065715606744,0.2094513845532174,0.8943303314897477,0.39266942358204043,0.7917040183081606,0.091121044850394,0.7104698043759554,0.03933538585245475,0.8975171478315123,0.023802092863179764,0.964559862683082,0.0,337.0,12.796230462930652,20.644104055393896,39.069482336126526,12.275164939204846,73.09336787676529,66.50843596805524,97.68993616215796,74.5506321645976,0.7307559463533831,13.424248054081854,2.1774792669525014,4.26576015725,202.5785723008624,170.41172464815975,34.37614064240455,139.36373221874237,,,
