pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
16,n<=4,sr<=70%,kvB<=1k,kp<=8k,0.3694,1
16,n<=4,sr<=70%,kvB<=1k,kp=0,0.9876,4
16,n<=4,sr<=70%,kvB<=4k,kp<=1k,0.9966,2
16,n<=4,sr<=70%,kvB<=4k,kp<=2k,0.9923,1
16,n<=4,sr<=70%,kvB<=4k,kp<=4k,-0.5132,2
16,n<=4,sr<=70%,kvB<=4k,kp<=512,0.9947,2
16,n<=4,sr<=70%,kvB<=4k,kp<=8k,-4.4127,1
16,n<=4,sr<=70%,kvB<=4k,kp=0,0.9925,2
16,n<=4,sr>70%,kvB<=16k,kp<=1k,0.9895,2
16,n<=4,sr>70%,kvB<=16k,kp<=2k,0.9799,2
16,n<=4,sr>70%,kvB<=16k,kp<=4k,0.9988,2
16,n<=4,sr>70%,kvB<=16k,kp<=512,1.0018,2
16,n<=4,sr>70%,kvB<=16k,kp<=8k,0.988,1
16,n<=4,sr>70%,kvB<=16k,kp=0,1.0043,2
16,n<=4,sr>70%,kvB<=1k,kp<=1k,-0.0805,1
16,n<=4,sr>70%,kvB<=1k,kp<=2k,-0.1356,1
16,n<=4,sr>70%,kvB<=1k,kp<=4k,-0.7615,1
16,n<=4,sr>70%,kvB<=1k,kp<=512,0.9617,2
16,n<=4,sr>70%,kvB<=1k,kp<=8k,-1.0256,2
16,n<=4,sr>70%,kvB<=1k,kp=0,0.9391,2
16,n<=4,sr>70%,kvB<=4k,kp<=1k,0.9847,2
16,n<=4,sr>70%,kvB<=4k,kp<=2k,1.0037,2
16,n<=4,sr>70%,kvB<=4k,kp<=4k,-2.2756,1
16,n<=4,sr>70%,kvB<=4k,kp<=512,0.9763,2
16,n<=4,sr>70%,kvB<=4k,kp=0,0.9804,2
16,n<=64,sr<=15%,kvB<=16k,kp<=1k,0.0954,4
16,n<=64,sr<=15%,kvB<=16k,kp<=2k,0.0891,4
16,n<=64,sr<=15%,kvB<=16k,kp<=4k,0.086,4
16,n<=64,sr<=15%,kvB<=16k,kp<=512,0.0927,4
16,n<=64,sr<=15%,kvB<=16k,kp<=8k,0.0511,4
16,n<=64,sr<=15%,kvB<=16k,kp=0,0.0925,4
16,n<=64,sr<=15%,kvB<=1k,kp<=1k,0.0321,4
16,n<=64,sr<=15%,kvB<=1k,kp<=2k,0.0353,4
16,n<=64,sr<=15%,kvB<=1k,kp<=4k,0.0353,4
16,n<=64,sr<=15%,kvB<=1k,kp<=512,0.1184,4
16,n<=64,sr<=15%,kvB<=1k,kp<=8k,0.0389,4
16,n<=64,sr<=15%,kvB<=1k,kp=0,0.1669,4
16,n<=64,sr<=15%,kvB<=4k,kp<=1k,0.0982,4
16,n<=64,sr<=15%,kvB<=4k,kp<=2k,0.0725,4
16,n<=64,sr<=15%,kvB<=4k,kp<=4k,-0.0003,4
16,n<=64,sr<=15%,kvB<=4k,kp<=512,0.1018,4
16,n<=64,sr<=15%,kvB<=4k,kp<=8k,0.0185,4
16,n<=64,sr<=15%,kvB<=4k,kp=0,0.101,4
16,n<=64,sr<=40%,kvB<=16k,kp<=1k,0.1996,2
16,n<=64,sr<=40%,kvB<=16k,kp<=2k,0.184,2
16,n<=64,sr<=40%,kvB<=16k,kp<=4k,0.1838,2
16,n<=64,sr<=40%,kvB<=16k,kp<=512,0.1992,2
16,n<=64,sr<=40%,kvB<=16k,kp<=8k,0.215,2
16,n<=64,sr<=40%,kvB<=16k,kp=0,0.1974,2
16,n<=64,sr<=40%,kvB<=1k,kp<=1k,0.0667,2
16,n<=64,sr<=40%,kvB<=1k,kp<=2k,0.0667,2
16,n<=64,sr<=40%,kvB<=1k,kp<=4k,0.065,2
16,n<=64,sr<=40%,kvB<=1k,kp<=512,0.1594,2
16,n<=64,sr<=40%,kvB<=1k,kp<=8k,0.0775,2
16,n<=64,sr<=40%,kvB<=1k,kp=0,0.1967,2
16,n<=64,sr<=40%,kvB<=4k,kp<=1k,0.0581,2
16,n<=64,sr<=40%,kvB<=4k,kp<=2k,0.0472,2
16,n<=64,sr<=40%,kvB<=4k,kp<=4k,-0.0105,2
16,n<=64,sr<=40%,kvB<=4k,kp<=512,0.0569,2
16,n<=64,sr<=40%,kvB<=4k,kp<=8k,-0.0141,2
16,n<=64,sr<=40%,kvB<=4k,kp=0,0.0628,2
16,n<=64,sr<=5%,kvB<=16k,kp<=1k,0.1065,6
16,n<=64,sr<=5%,kvB<=16k,kp<=2k,0.1071,6
16,n<=64,sr<=5%,kvB<=16k,kp<=4k,0.1008,6
16,n<=64,sr<=5%,kvB<=16k,kp<=512,0.1085,6
16,n<=64,sr<=5%,kvB<=16k,kp<=8k,0.06,6
16,n<=64,sr<=5%,kvB<=16k,kp=0,0.1038,6
16,n<=64,sr<=5%,kvB<=1k,kp<=1k,-0.0056,6
16,n<=64,sr<=5%,kvB<=1k,kp<=2k,-0.0041,6
16,n<=64,sr<=5%,kvB<=1k,kp<=4k,-0.0054,6
16,n<=64,sr<=5%,kvB<=1k,kp<=512,0.0826,6
16,n<=64,sr<=5%,kvB<=1k,kp<=8k,0.0006,6
16,n<=64,sr<=5%,kvB<=1k,kp=0,0.1388,6
16,n<=64,sr<=5%,kvB<=4k,kp<=1k,0.1021,6
16,n<=64,sr<=5%,kvB<=4k,kp<=2k,0.0695,6
16,n<=64,sr<=5%,kvB<=4k,kp<=4k,0.0014,6
16,n<=64,sr<=5%,kvB<=4k,kp<=512,0.1063,6
16,n<=64,sr<=5%,kvB<=4k,kp<=8k,0.0008,6
16,n<=64,sr<=5%,kvB<=4k,kp=0,0.1078,6
16,n<=64,sr<=70%,kvB<=16k,kp<=1k,0.8654,2
16,n<=64,sr<=70%,kvB<=16k,kp<=2k,0.8554,2
16,n<=64,sr<=70%,kvB<=16k,kp<=4k,0.7477,2
16,n<=64,sr<=70%,kvB<=16k,kp<=512,0.8453,2
16,n<=64,sr<=70%,kvB<=16k,kp<=8k,0.8048,2
16,n<=64,sr<=70%,kvB<=16k,kp=0,0.837,2
16,n<=64,sr<=70%,kvB<=1k,kp<=1k,-0.0576,2
16,n<=64,sr<=70%,kvB<=1k,kp<=2k,-0.0957,2
16,n<=64,sr<=70%,kvB<=1k,kp<=4k,-0.0646,2
16,n<=64,sr<=70%,kvB<=1k,kp<=512,0.0601,2
16,n<=64,sr<=70%,kvB<=1k,kp<=8k,-0.0526,2
16,n<=64,sr<=70%,kvB<=1k,kp=0,0.0817,2
16,n<=64,sr<=70%,kvB<=4k,kp<=1k,0.0311,2
16,n<=64,sr<=70%,kvB<=4k,kp<=2k,0.02,2
16,n<=64,sr<=70%,kvB<=4k,kp<=4k,-0.0474,2
16,n<=64,sr<=70%,kvB<=4k,kp<=512,0.0304,2
16,n<=64,sr<=70%,kvB<=4k,kp<=8k,-0.0758,2
16,n<=64,sr<=70%,kvB<=4k,kp=0,0.044,2
16,n<=64,sr>70%,kvB<=16k,kp<=1k,1.6045,4
16,n<=64,sr>70%,kvB<=16k,kp<=2k,1.6992,4
16,n<=64,sr>70%,kvB<=16k,kp<=4k,1.4866,4
16,n<=64,sr>70%,kvB<=16k,kp<=512,1.5776,4
16,n<=64,sr>70%,kvB<=16k,kp<=8k,1.7787,4
16,n<=64,sr>70%,kvB<=16k,kp=0,1.5648,4
16,n<=64,sr>70%,kvB<=1k,kp<=1k,0.1847,4
16,n<=64,sr>70%,kvB<=1k,kp<=2k,-0.092,4
16,n<=64,sr>70%,kvB<=1k,kp<=4k,0.1229,4
16,n<=64,sr>70%,kvB<=1k,kp<=512,0.3652,4
16,n<=64,sr>70%,kvB<=1k,kp<=8k,0.1258,4
16,n<=64,sr>70%,kvB<=1k,kp=0,0.3095,4
16,n<=64,sr>70%,kvB<=4k,kp<=1k,-0.4096,4
16,n<=64,sr>70%,kvB<=4k,kp<=2k,-0.3832,4
16,n<=64,sr>70%,kvB<=4k,kp<=4k,-0.3593,4
16,n<=64,sr>70%,kvB<=4k,kp<=512,-0.4847,4
16,n<=64,sr>70%,kvB<=4k,kp<=8k,-0.4927,4
16,n<=64,sr>70%,kvB<=4k,kp=0,-0.4354,4
16,n<=8,sr<=15%,kvB<=16k,kp<=1k,0.9898,2
16,n<=8,sr<=15%,kvB<=16k,kp<=2k,0.9891,2
16,n<=8,sr<=15%,kvB<=16k,kp<=4k,0.9836,2
16,n<=8,sr<=15%,kvB<=16k,kp<=512,0.9865,2
16,n<=8,sr<=15%,kvB<=16k,kp<=8k,0.9804,2
16,n<=8,sr<=15%,kvB<=16k,kp=0,0.9865,2
16,n<=8,sr<=15%,kvB<=1k,kp<=1k,0.4376,2
16,n<=8,sr<=15%,kvB<=1k,kp<=2k,0.0242,2
16,n<=8,sr<=15%,kvB<=1k,kp<=4k,0.3207,2
16,n<=8,sr<=15%,kvB<=1k,kp<=512,0.9413,2
16,n<=8,sr<=15%,kvB<=1k,kp<=8k,0.1745,2
16,n<=8,sr<=15%,kvB<=1k,kp=0,0.9336,5
16,n<=8,sr<=15%,kvB<=4k,kp<=1k,0.9657,2
16,n<=8,sr<=15%,kvB<=4k,kp<=2k,0.9523,2
16,n<=8,sr<=15%,kvB<=4k,kp<=4k,0.1317,2
16,n<=8,sr<=15%,kvB<=4k,kp<=512,0.9813,2
16,n<=8,sr<=15%,kvB<=4k,kp<=8k,-0.2123,2
16,n<=8,sr<=15%,kvB<=4k,kp=0,0.9627,3
16,n<=8,sr<=40%,kvB<=16k,kp<=1k,0.9846,4
16,n<=8,sr<=40%,kvB<=16k,kp<=2k,0.9817,4
16,n<=8,sr<=40%,kvB<=16k,kp<=4k,0.9806,4
16,n<=8,sr<=40%,kvB<=16k,kp<=512,0.9783,4
16,n<=8,sr<=40%,kvB<=16k,kp<=8k,0.9804,4
16,n<=8,sr<=40%,kvB<=16k,kp=0,0.982,4
16,n<=8,sr<=40%,kvB<=1k,kp<=1k,0.0849,4
16,n<=8,sr<=40%,kvB<=1k,kp<=2k,0.1913,4
16,n<=8,sr<=40%,kvB<=1k,kp<=4k,0.1236,4
16,n<=8,sr<=40%,kvB<=1k,kp<=512,0.9172,4
16,n<=8,sr<=40%,kvB<=1k,kp<=8k,-0.0983,3
16,n<=8,sr<=40%,kvB<=1k,kp=0,0.9188,4
16,n<=8,sr<=40%,kvB<=4k,kp<=1k,0.9701,4
16,n<=8,sr<=40%,kvB<=4k,kp<=2k,0.9635,4
16,n<=8,sr<=40%,kvB<=4k,kp<=4k,-0.5255,4
16,n<=8,sr<=40%,kvB<=4k,kp<=512,0.9678,4
16,n<=8,sr<=40%,kvB<=4k,kp<=8k,-0.1227,3
16,n<=8,sr<=40%,kvB<=4k,kp=0,0.9741,4
16,n<=8,sr<=70%,kvB<=16k,kp<=1k,0.9733,2
16,n<=8,sr<=70%,kvB<=16k,kp<=2k,0.9677,2
16,n<=8,sr<=70%,kvB<=16k,kp<=4k,0.9743,2
16,n<=8,sr<=70%,kvB<=16k,kp<=512,0.9689,2
16,n<=8,sr<=70%,kvB<=16k,kp<=8k,0.9745,2
16,n<=8,sr<=70%,kvB<=16k,kp=0,0.971,2
16,n<=8,sr<=70%,kvB<=1k,kp<=1k,0.0509,2
16,n<=8,sr<=70%,kvB<=1k,kp<=2k,-0.3182,2
16,n<=8,sr<=70%,kvB<=1k,kp<=4k,-0.2767,2
16,n<=8,sr<=70%,kvB<=1k,kp<=512,0.8919,2
16,n<=8,sr<=70%,kvB<=1k,kp<=8k,-0.6091,2
16,n<=8,sr<=70%,kvB<=1k,kp=0,0.9132,2
16,n<=8,sr<=70%,kvB<=4k,kp<=1k,0.9551,2
16,n<=8,sr<=70%,kvB<=4k,kp<=2k,0.9527,2
16,n<=8,sr<=70%,kvB<=4k,kp<=4k,-3.2285,2
16,n<=8,sr<=70%,kvB<=4k,kp<=512,0.9665,2
16,n<=8,sr<=70%,kvB<=4k,kp<=8k,-0.5565,2
16,n<=8,sr<=70%,kvB<=4k,kp=0,0.9605,2
16,n<=8,sr>70%,kvB<=16k,kp<=1k,0.9708,4
16,n<=8,sr>70%,kvB<=16k,kp<=2k,0.9541,4
16,n<=8,sr>70%,kvB<=16k,kp<=4k,0.9666,4
16,n<=8,sr>70%,kvB<=16k,kp<=512,0.9616,4
16,n<=8,sr>70%,kvB<=16k,kp<=8k,0.9615,3
16,n<=8,sr>70%,kvB<=16k,kp=0,0.9548,4
16,n<=8,sr>70%,kvB<=1k,kp<=1k,0.2993,4
16,n<=8,sr>70%,kvB<=1k,kp<=2k,0.0855,4
16,n<=8,sr>70%,kvB<=1k,kp<=4k,0.2269,3
16,n<=8,sr>70%,kvB<=1k,kp<=512,0.935,4
16,n<=8,sr>70%,kvB<=1k,kp<=8k,0.2827,3
16,n<=8,sr>70%,kvB<=1k,kp=0,0.8988,4
16,n<=8,sr>70%,kvB<=4k,kp<=1k,0.951,4
16,n<=8,sr>70%,kvB<=4k,kp<=2k,0.9545,4
16,n<=8,sr>70%,kvB<=4k,kp<=4k,-0.0345,3
16,n<=8,sr>70%,kvB<=4k,kp<=512,0.947,4
16,n<=8,sr>70%,kvB<=4k,kp<=8k,0.1598,1
16,n<=8,sr>70%,kvB<=4k,kp=0,0.9543,4
32,n<=128,sr<=15%,kvB<=16k,kp<=1k,0.0817,4
32,n<=128,sr<=15%,kvB<=16k,kp<=2k,0.0823,4
32,n<=128,sr<=15%,kvB<=16k,kp<=4k,0.0769,4
32,n<=128,sr<=15%,kvB<=16k,kp<=512,0.0731,4
32,n<=128,sr<=15%,kvB<=16k,kp<=8k,0.0641,4
32,n<=128,sr<=15%,kvB<=16k,kp=0,0.076,4
32,n<=128,sr<=15%,kvB<=1k,kp<=1k,0.056,4
32,n<=128,sr<=15%,kvB<=1k,kp<=2k,0.0624,4
32,n<=128,sr<=15%,kvB<=1k,kp<=4k,0.0686,4
32,n<=128,sr<=15%,kvB<=1k,kp<=512,0.0852,4
32,n<=128,sr<=15%,kvB<=1k,kp<=8k,0.0656,4
32,n<=128,sr<=15%,kvB<=1k,kp=0,0.0889,4
32,n<=128,sr<=15%,kvB<=4k,kp<=1k,0.0305,4
32,n<=128,sr<=15%,kvB<=4k,kp<=2k,0.026,4
32,n<=128,sr<=15%,kvB<=4k,kp<=4k,0.0045,4
32,n<=128,sr<=15%,kvB<=4k,kp<=512,0.0278,4
32,n<=128,sr<=15%,kvB<=4k,kp<=8k,-0.0001,4
32,n<=128,sr<=15%,kvB<=4k,kp=0,0.0283,4
32,n<=128,sr<=40%,kvB<=16k,kp<=1k,0.1611,2
32,n<=128,sr<=40%,kvB<=16k,kp<=2k,0.1506,2
32,n<=128,sr<=40%,kvB<=16k,kp<=4k,0.1379,2
32,n<=128,sr<=40%,kvB<=16k,kp<=512,0.1584,2
32,n<=128,sr<=40%,kvB<=16k,kp<=8k,0.1478,2
32,n<=128,sr<=40%,kvB<=16k,kp=0,0.1575,2
32,n<=128,sr<=40%,kvB<=1k,kp<=1k,0.0609,2
32,n<=128,sr<=40%,kvB<=1k,kp<=2k,0.0585,2
32,n<=128,sr<=40%,kvB<=1k,kp<=4k,0.0651,2
32,n<=128,sr<=40%,kvB<=1k,kp<=512,0.0794,2
32,n<=128,sr<=40%,kvB<=1k,kp<=8k,0.0624,2
32,n<=128,sr<=40%,kvB<=1k,kp=0,0.0917,2
32,n<=128,sr<=40%,kvB<=4k,kp<=1k,-0.0136,2
32,n<=128,sr<=40%,kvB<=4k,kp<=2k,-0.0277,2
32,n<=128,sr<=40%,kvB<=4k,kp<=4k,-0.0489,2
32,n<=128,sr<=40%,kvB<=4k,kp<=512,-0.0232,2
32,n<=128,sr<=40%,kvB<=4k,kp<=8k,-0.0462,2
32,n<=128,sr<=40%,kvB<=4k,kp=0,-0.0241,2
32,n<=128,sr<=5%,kvB<=16k,kp<=1k,0.0347,8
32,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.0351,8
32,n<=128,sr<=5%,kvB<=16k,kp<=4k,0.0319,8
32,n<=128,sr<=5%,kvB<=16k,kp<=512,0.0339,8
32,n<=128,sr<=5%,kvB<=16k,kp<=8k,0.0205,8
32,n<=128,sr<=5%,kvB<=16k,kp=0,0.035,8
32,n<=128,sr<=5%,kvB<=1k,kp<=1k,-0.0029,8
32,n<=128,sr<=5%,kvB<=1k,kp<=2k,-0.0017,8
32,n<=128,sr<=5%,kvB<=1k,kp<=4k,0.0119,8
32,n<=128,sr<=5%,kvB<=1k,kp<=512,0.0234,8
32,n<=128,sr<=5%,kvB<=1k,kp<=8k,0.0109,8
32,n<=128,sr<=5%,kvB<=1k,kp=0,0.0327,8
32,n<=128,sr<=5%,kvB<=4k,kp<=1k,0.0272,8
32,n<=128,sr<=5%,kvB<=4k,kp<=2k,0.0234,8
32,n<=128,sr<=5%,kvB<=4k,kp<=4k,0.0047,8
32,n<=128,sr<=5%,kvB<=4k,kp<=512,0.0269,8
32,n<=128,sr<=5%,kvB<=4k,kp<=8k,0.0015,8
32,n<=128,sr<=5%,kvB<=4k,kp=0,0.0282,8
32,n<=128,sr<=70%,kvB<=16k,kp<=1k,0.2819,2
32,n<=128,sr<=70%,kvB<=16k,kp<=2k,0.2666,2
32,n<=128,sr<=70%,kvB<=16k,kp<=4k,0.2125,2
32,n<=128,sr<=70%,kvB<=16k,kp<=512,0.2846,2
32,n<=128,sr<=70%,kvB<=16k,kp<=8k,0.1819,2
32,n<=128,sr<=70%,kvB<=16k,kp=0,0.2956,2
32,n<=128,sr<=70%,kvB<=1k,kp<=1k,-0.0289,2
32,n<=128,sr<=70%,kvB<=1k,kp<=2k,-0.0197,2
32,n<=128,sr<=70%,kvB<=1k,kp<=4k,-0.0383,2
32,n<=128,sr<=70%,kvB<=1k,kp<=512,0.0055,2
32,n<=128,sr<=70%,kvB<=1k,kp<=8k,-0.0511,2
32,n<=128,sr<=70%,kvB<=1k,kp=0,-0.0068,2
32,n<=128,sr<=70%,kvB<=4k,kp<=1k,-0.1755,2
32,n<=128,sr<=70%,kvB<=4k,kp<=2k,-0.1523,2
32,n<=128,sr<=70%,kvB<=4k,kp<=4k,-0.1524,2
32,n<=128,sr<=70%,kvB<=4k,kp<=512,-0.1515,2
32,n<=128,sr<=70%,kvB<=4k,kp<=8k,-0.0974,2
32,n<=128,sr<=70%,kvB<=4k,kp=0,-0.1963,2
32,n<=128,sr>70%,kvB<=16k,kp<=1k,0.4687,4
32,n<=128,sr>70%,kvB<=16k,kp<=2k,0.4613,4
32,n<=128,sr>70%,kvB<=16k,kp<=4k,0.3968,4
32,n<=128,sr>70%,kvB<=16k,kp<=512,0.4776,4
32,n<=128,sr>70%,kvB<=16k,kp<=8k,0.3789,4
32,n<=128,sr>70%,kvB<=16k,kp=0,0.5145,4
32,n<=128,sr>70%,kvB<=1k,kp<=1k,0.268,4
32,n<=128,sr>70%,kvB<=1k,kp<=2k,0.247,4
32,n<=128,sr>70%,kvB<=1k,kp<=4k,0.2602,4
32,n<=128,sr>70%,kvB<=1k,kp<=512,0.3006,4
32,n<=128,sr>70%,kvB<=1k,kp<=8k,0.0613,4
32,n<=128,sr>70%,kvB<=1k,kp=0,0.3253,4
32,n<=128,sr>70%,kvB<=4k,kp<=1k,-0.7936,4
32,n<=128,sr>70%,kvB<=4k,kp<=2k,-0.6695,4
32,n<=128,sr>70%,kvB<=4k,kp<=4k,-0.7091,4
32,n<=128,sr>70%,kvB<=4k,kp<=512,-0.771,4
32,n<=128,sr>70%,kvB<=4k,kp<=8k,-0.7876,4
32,n<=128,sr>70%,kvB<=4k,kp=0,-0.7556,4
32,n<=16,sr<=15%,kvB<=16k,kp<=1k,0.3972,4
32,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.3986,4
32,n<=16,sr<=15%,kvB<=16k,kp<=4k,0.3835,4
32,n<=16,sr<=15%,kvB<=16k,kp<=512,0.3973,4
32,n<=16,sr<=15%,kvB<=16k,kp<=8k,0.2739,4
32,n<=16,sr<=15%,kvB<=16k,kp=0,0.3973,4
32,n<=16,sr<=15%,kvB<=1k,kp<=1k,-0.0268,4
32,n<=16,sr<=15%,kvB<=1k,kp<=2k,-0.0363,4
32,n<=16,sr<=15%,kvB<=1k,kp<=4k,-0.0236,4
32,n<=16,sr<=15%,kvB<=1k,kp<=512,0.3253,4
32,n<=16,sr<=15%,kvB<=1k,kp<=8k,0.0518,4
32,n<=16,sr<=15%,kvB<=1k,kp=0,0.4375,4
32,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.4048,4
32,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.2974,4
32,n<=16,sr<=15%,kvB<=4k,kp<=4k,-0.0704,4
32,n<=16,sr<=15%,kvB<=4k,kp<=512,0.4206,4
32,n<=16,sr<=15%,kvB<=4k,kp<=8k,-0.0794,4
32,n<=16,sr<=15%,kvB<=4k,kp=0,0.4197,4
32,n<=16,sr<=40%,kvB<=16k,kp<=1k,0.3093,4
32,n<=16,sr<=40%,kvB<=16k,kp<=2k,0.3089,4
32,n<=16,sr<=40%,kvB<=16k,kp<=4k,0.2977,4
32,n<=16,sr<=40%,kvB<=16k,kp<=512,0.3078,4
32,n<=16,sr<=40%,kvB<=16k,kp<=8k,0.2053,4
32,n<=16,sr<=40%,kvB<=16k,kp=0,0.3057,4
32,n<=16,sr<=40%,kvB<=1k,kp<=1k,-0.1529,4
32,n<=16,sr<=40%,kvB<=1k,kp<=2k,-0.1359,4
32,n<=16,sr<=40%,kvB<=1k,kp<=4k,-0.1319,4
32,n<=16,sr<=40%,kvB<=1k,kp<=512,0.2821,4
32,n<=16,sr<=40%,kvB<=1k,kp<=8k,-0.0421,4
32,n<=16,sr<=40%,kvB<=1k,kp=0,0.3708,4
32,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.3255,4
32,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.2433,4
32,n<=16,sr<=40%,kvB<=4k,kp<=4k,-0.2379,4
32,n<=16,sr<=40%,kvB<=4k,kp<=512,0.334,4
32,n<=16,sr<=40%,kvB<=4k,kp<=8k,-0.2273,4
32,n<=16,sr<=40%,kvB<=4k,kp=0,0.3336,4
32,n<=16,sr<=70%,kvB<=16k,kp<=1k,-0.0725,2
32,n<=16,sr<=70%,kvB<=16k,kp<=2k,-0.0617,2
32,n<=16,sr<=70%,kvB<=16k,kp<=4k,-0.0637,2
32,n<=16,sr<=70%,kvB<=16k,kp<=512,-0.0653,2
32,n<=16,sr<=70%,kvB<=16k,kp<=8k,-0.143,2
32,n<=16,sr<=70%,kvB<=16k,kp=0,-0.0624,2
32,n<=16,sr<=70%,kvB<=1k,kp<=1k,-0.7154,2
32,n<=16,sr<=70%,kvB<=1k,kp<=2k,-0.6115,2
32,n<=16,sr<=70%,kvB<=1k,kp<=4k,-0.6294,2
32,n<=16,sr<=70%,kvB<=1k,kp<=512,0.0357,2
32,n<=16,sr<=70%,kvB<=1k,kp<=8k,-0.4597,2
32,n<=16,sr<=70%,kvB<=1k,kp=0,0.0549,2
32,n<=16,sr<=70%,kvB<=4k,kp<=1k,-0.0161,2
32,n<=16,sr<=70%,kvB<=4k,kp<=2k,-0.0696,2
32,n<=16,sr<=70%,kvB<=4k,kp<=4k,-0.8999,2
32,n<=16,sr<=70%,kvB<=4k,kp<=512,-0.025,2
32,n<=16,sr<=70%,kvB<=4k,kp<=8k,-0.8904,2
32,n<=16,sr<=70%,kvB<=4k,kp=0,-0.0279,2
32,n<=16,sr>70%,kvB<=16k,kp<=1k,0.8824,4
32,n<=16,sr>70%,kvB<=16k,kp<=2k,0.9186,4
32,n<=16,sr>70%,kvB<=16k,kp<=4k,0.9928,4
32,n<=16,sr>70%,kvB<=16k,kp<=512,0.8842,4
32,n<=16,sr>70%,kvB<=16k,kp<=8k,1.0358,4
32,n<=16,sr>70%,kvB<=16k,kp=0,0.883,4
32,n<=16,sr>70%,kvB<=1k,kp<=1k,0.7643,4
32,n<=16,sr>70%,kvB<=1k,kp<=2k,0.7029,4
32,n<=16,sr>70%,kvB<=1k,kp<=4k,0.8098,4
32,n<=16,sr>70%,kvB<=1k,kp<=512,0.8861,4
32,n<=16,sr>70%,kvB<=1k,kp<=8k,0.6944,4
32,n<=16,sr>70%,kvB<=1k,kp=0,0.9053,4
32,n<=16,sr>70%,kvB<=4k,kp<=1k,0.9607,4
32,n<=16,sr>70%,kvB<=4k,kp<=2k,0.9892,4
32,n<=16,sr>70%,kvB<=4k,kp<=4k,0.9059,4
32,n<=16,sr>70%,kvB<=4k,kp<=512,0.9574,4
32,n<=16,sr>70%,kvB<=4k,kp<=8k,0.9135,4
32,n<=16,sr>70%,kvB<=4k,kp=0,0.9685,4
32,n<=2,sr<=70%,kvB<=16k,kp<=1k,1.0067,2
32,n<=2,sr<=70%,kvB<=16k,kp<=2k,1.0129,2
32,n<=2,sr<=70%,kvB<=16k,kp<=4k,1.0097,2
32,n<=2,sr<=70%,kvB<=16k,kp<=512,1.0055,2
32,n<=2,sr<=70%,kvB<=16k,kp<=8k,1.0088,1
32,n<=2,sr<=70%,kvB<=16k,kp=0,1.0068,2
32,n<=2,sr<=70%,kvB<=1k,kp<=1k,-0.3122,2
32,n<=2,sr<=70%,kvB<=1k,kp<=2k,-0.1938,1
32,n<=2,sr<=70%,kvB<=1k,kp<=512,0.9755,2
32,n<=2,sr<=70%,kvB<=1k,kp<=8k,1.8021,2
32,n<=2,sr<=70%,kvB<=1k,kp=0,0.989,2
32,n<=2,sr<=70%,kvB<=4k,kp<=1k,0.9971,2
32,n<=2,sr<=70%,kvB<=4k,kp<=2k,0.985,2
32,n<=2,sr<=70%,kvB<=4k,kp<=4k,0.1963,1
32,n<=2,sr<=70%,kvB<=4k,kp<=512,1.0055,2
32,n<=2,sr<=70%,kvB<=4k,kp<=8k,1.792,1
32,n<=2,sr<=70%,kvB<=4k,kp=0,0.9936,2
32,n<=32,sr<=15%,kvB<=16k,kp<=1k,0.2291,6
32,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.2395,6
32,n<=32,sr<=15%,kvB<=16k,kp<=4k,0.2447,6
32,n<=32,sr<=15%,kvB<=16k,kp<=512,0.2256,6
32,n<=32,sr<=15%,kvB<=16k,kp<=8k,0.1804,6
32,n<=32,sr<=15%,kvB<=16k,kp=0,0.2299,6
32,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.0819,6
32,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.035,6
32,n<=32,sr<=15%,kvB<=1k,kp<=4k,0.0384,6
32,n<=32,sr<=15%,kvB<=1k,kp<=512,0.2383,6
32,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.045,6
32,n<=32,sr<=15%,kvB<=1k,kp=0,0.3185,6
32,n<=32,sr<=15%,kvB<=4k,kp<=1k,0.2718,6
32,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.2018,6
32,n<=32,sr<=15%,kvB<=4k,kp<=4k,0.0256,6
32,n<=32,sr<=15%,kvB<=4k,kp<=512,0.2724,6
32,n<=32,sr<=15%,kvB<=4k,kp<=8k,-0.0135,6
32,n<=32,sr<=15%,kvB<=4k,kp=0,0.2521,6
32,n<=32,sr<=40%,kvB<=16k,kp<=1k,0.2788,2
32,n<=32,sr<=40%,kvB<=16k,kp<=2k,0.2721,2
32,n<=32,sr<=40%,kvB<=16k,kp<=4k,0.2891,2
32,n<=32,sr<=40%,kvB<=16k,kp<=512,0.2821,2
32,n<=32,sr<=40%,kvB<=16k,kp<=8k,0.2422,2
32,n<=32,sr<=40%,kvB<=16k,kp=0,0.2797,2
32,n<=32,sr<=40%,kvB<=1k,kp<=1k,0.1786,2
32,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.17,2
32,n<=32,sr<=40%,kvB<=1k,kp<=4k,0.1507,2
32,n<=32,sr<=40%,kvB<=1k,kp<=512,0.3666,2
