prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,0,4,32,7.78667
16,0,4,64,7.787
16,0,4,128,9.73867
16,0,4,256,12.3733
16,0,4,512,17.3333
16,0,4,768,22.6883
16,0,4,1024,28.3307
16,0,4,1152,31.0293
16,0,4,1728,42.464
16,0,4,2048,50.4427
16,0,4,2592,62.0377
16,0,4,3888,89.3123
16,0,4,4096,95.1787
16,0,4,5832,131.744
16,0,4,8192,184.224
16,0,4,8748,195.808
16,0,4,13122,290.656
16,0,4,16384,362.433
16,0,8,16,7.77633
16,0,8,32,7.89333
16,0,8,64,7.915
16,0,8,128,9.83433
16,0,8,256,12.4477
16,0,8,512,18.2077
16,0,8,768,23.2537
16,0,8,1024,29.2377
16,0,8,1152,31.7227
16,0,8,1728,43.7437
16,0,8,2048,51.9467
16,0,8,2592,63.7553
16,0,8,3888,91.0613
16,0,8,4096,97.0133
16,0,8,5832,134.08
16,0,8,8192,188.566
16,0,8,8748,199.488
16,0,8,13122,294.849
16,0,8,16384,366.39
16,0,16,16,12.0957
16,0,16,32,12.1167
16,0,16,64,12.1603
16,0,16,128,16.5017
16,0,16,256,22.08
16,0,16,512,32.8213
16,0,16,768,43.936
16,0,16,1024,55.3923
16,0,16,1152,61.1527
16,0,16,1728,83.4777
16,0,16,2048,99.2217
16,0,16,2592,122.336
16,0,16,3888,177.387
16,0,16,4096,187.457
16,0,16,5832,263.307
16,0,16,8192,371.158
16,0,16,8748,395.99
16,0,16,13122,588.087
16,0,16,16384,735.842
16,0,32,16,16.4157
16,0,32,32,16.64
16,0,32,64,16.8323
16,0,32,128,23.9573
16,0,32,256,32.448
16,0,32,512,49.1413
16,0,32,768,65.6003
16,0,32,1024,83.1043
16,0,32,1152,91.3817
16,0,32,1728,125.558
16,0,32,2048,149.354
16,0,32,2592,183.851
16,0,32,3888,272.747
16,0,32,4096,289.622
16,0,32,5832,413.313
16,0,32,8192,579.638
16,0,32,8748,615.277
16,0,32,13122,910.403
16,0,32,16384,1130.86
16,0,64,16,28.8747
16,0,64,32,29.2907
16,0,64,64,29.664
16,0,64,128,44.48
16,0,64,256,61.3437
16,0,64,512,94.56
16,0,64,768,131.125
16,0,64,1024,165.109
16,0,64,1152,181.11
16,0,64,1728,253.942
16,0,64,2048,309.995
16,0,64,2592,388.374
16,0,64,3888,690.168
16,0,64,4096,741.134
16,0,64,5832,1062.43
16,0,64,8192,1484.1
16,0,64,8748,1578.32
16,0,64,13122,2363.21
16,0,64,16384,2959.04
16,0,128,16,50.827
16,0,128,32,51.606
16,0,128,64,53.259
16,0,128,128,84.032
16,0,128,256,121.974
16,0,128,512,205.046
16,0,128,768,281.804
16,0,128,1024,355.426
16,0,128,1152,394.391
16,0,128,1728,598.359
16,0,128,2048,787.054
16,0,128,2592,1190.88
16,0,128,3888,2059.12
16,0,128,4096,2169.02
16,0,128,5832,3071.58
16,0,128,8192,4307.9
16,0,128,8748,4609.47
16,0,128,13122,7739.98
16,0,128,16384,10284
16,16,0,0,8.17067
16,16,1,16,8.192
16,16,1,32,8.23467
16,16,1,64,8.10667
16,16,1,128,9.74933
16,16,1,256,12.3947
16,16,1,512,17.3333
16,16,1,1024,28.288
16,16,1,2048,50.837
16,16,1,4096,96.0427
16,16,1,8192,186.549
16,16,1,16384,367.861
16,16,2,16,8.07467
16,16,2,32,8.11767
16,16,2,64,8.128
16,16,2,128,9.83467
16,16,2,256,12.4267
16,16,2,512,17.4293
16,16,2,1024,28.2773
16,16,2,2048,50.528
16,16,2,4096,95.4033
16,16,2,8192,184.949
16,16,2,16384,363.734
16,16,4,16,7.97867
16,16,4,32,7.872
16,16,4,64,8.192
16,16,4,128,9.824
16,16,4,256,12.331
16,16,4,512,17.4187
16,16,4,1024,28.491
16,16,4,2048,50.656
16,16,4,4096,95.296
16,16,4,8192,184.32
16,16,4,16384,363.756
16,16,8,16,7.957
16,16,8,32,7.98967
16,16,8,64,8.14933
16,16,8,128,9.867
16,16,8,256,12.576
16,16,8,512,17.7493
16,16,8,1024,29.3127
16,16,8,2048,52.0957
16,16,8,4096,96.6293
16,16,8,8192,188.491
16,16,8,16384,367.02
16,16,16,16,12.3947
16,16,16,32,12.4273
16,16,16,64,12.5227
16,16,16,128,16.7893
16,16,16,256,22.08
16,16,16,512,32.9493
16,16,16,1024,55.6377
16,16,16,2048,99.6377
