pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
0,n<=64,sr>70%,kvB<=4k,kp=0,0.2973,4
0,n<=8,sr<=15%,kvB<=16k,kp=0,0.0555,3
0,n<=8,sr<=15%,kvB<=1k,kp=0,0.0008,3
0,n<=8,sr<=15%,kvB<=4k,kp=0,0.0461,3
0,n<=8,sr<=40%,kvB<=16k,kp=0,0.007,4
0,n<=8,sr<=40%,kvB<=1k,kp=0,0.0187,4
0,n<=8,sr<=40%,kvB<=4k,kp=0,0.005,4
0,n<=8,sr<=70%,kvB<=16k,kp=0,0.039,2
0,n<=8,sr<=70%,kvB<=1k,kp=0,-0.1122,2
0,n<=8,sr<=70%,kvB<=4k,kp=0,0.0171,2
0,n<=8,sr>70%,kvB<=16k,kp=0,0.1086,4
0,n<=8,sr>70%,kvB<=1k,kp=0,0.0969,4
0,n<=8,sr>70%,kvB<=4k,kp=0,0.3617,4
16,n<=128,sr<=15%,kvB<=16k,kp<=1k,0.1053,4
16,n<=128,sr<=15%,kvB<=16k,kp<=2k,0.0958,4
16,n<=128,sr<=15%,kvB<=16k,kp<=4k,0.1004,4
16,n<=128,sr<=15%,kvB<=16k,kp<=512,0.1035,4
16,n<=128,sr<=15%,kvB<=16k,kp<=8k,0.1025,4
16,n<=128,sr<=15%,kvB<=16k,kp=0,0.1049,4
16,n<=128,sr<=15%,kvB<=1k,kp<=1k,0.0622,4
16,n<=128,sr<=15%,kvB<=1k,kp<=2k,0.0656,4
16,n<=128,sr<=15%,kvB<=1k,kp<=4k,0.0719,4
16,n<=128,sr<=15%,kvB<=1k,kp<=512,0.0668,4
16,n<=128,sr<=15%,kvB<=1k,kp<=8k,0.0614,4
16,n<=128,sr<=15%,kvB<=1k,kp=0,0.065,4
16,n<=128,sr<=15%,kvB<=4k,kp<=1k,0.0083,4
16,n<=128,sr<=15%,kvB<=4k,kp<=2k,0.0077,4
16,n<=128,sr<=15%,kvB<=4k,kp<=4k,0.0042,4
16,n<=128,sr<=15%,kvB<=4k,kp<=512,0.0077,4
16,n<=128,sr<=15%,kvB<=4k,kp<=8k,0.0047,4
16,n<=128,sr<=15%,kvB<=4k,kp=0,0.0077,4
16,n<=128,sr<=40%,kvB<=16k,kp<=1k,0.1863,2
16,n<=128,sr<=40%,kvB<=16k,kp<=2k,0.1712,2
16,n<=128,sr<=40%,kvB<=16k,kp<=4k,0.1661,2
16,n<=128,sr<=40%,kvB<=16k,kp<=512,0.1847,2
16,n<=128,sr<=40%,kvB<=16k,kp<=8k,0.1836,2
16,n<=128,sr<=40%,kvB<=16k,kp=0,0.1857,2
16,n<=128,sr<=40%,kvB<=1k,kp<=1k,0.1001,2
16,n<=128,sr<=40%,kvB<=1k,kp<=2k,0.0994,2
16,n<=128,sr<=40%,kvB<=1k,kp<=4k,0.1031,2
16,n<=128,sr<=40%,kvB<=1k,kp<=512,0.1025,2
16,n<=128,sr<=40%,kvB<=1k,kp<=8k,0.0933,2
16,n<=128,sr<=40%,kvB<=1k,kp=0,0.1007,2
16,n<=128,sr<=40%,kvB<=4k,kp<=1k,-0.0127,2
16,n<=128,sr<=40%,kvB<=4k,kp<=2k,-0.0159,2
16,n<=128,sr<=40%,kvB<=4k,kp<=4k,-0.0207,2
16,n<=128,sr<=40%,kvB<=4k,kp<=512,-0.0138,2
16,n<=128,sr<=40%,kvB<=4k,kp<=8k,-0.024,2
16,n<=128,sr<=40%,kvB<=4k,kp=0,-0.0148,2
16,n<=128,sr<=5%,kvB<=16k,kp<=1k,0.0155,8
16,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.0227,8
16,n<=128,sr<=5%,kvB<=16k,kp<=4k,0.0176,8
16,n<=128,sr<=5%,kvB<=16k,kp<=512,0.0152,8
16,n<=128,sr<=5%,kvB<=16k,kp<=8k,0.0157,8
16,n<=128,sr<=5%,kvB<=16k,kp=0,0.0211,8
16,n<=128,sr<=5%,kvB<=1k,kp<=1k,0.0046,8
16,n<=128,sr<=5%,kvB<=1k,kp<=2k,0.003,8
16,n<=128,sr<=5%,kvB<=1k,kp<=4k,0.0134,8
16,n<=128,sr<=5%,kvB<=1k,kp<=512,0.0125,8
16,n<=128,sr<=5%,kvB<=1k,kp<=8k,0.0114,8
16,n<=128,sr<=5%,kvB<=1k,kp=0,0.0151,8
16,n<=128,sr<=5%,kvB<=4k,kp<=1k,0.0105,8
16,n<=128,sr<=5%,kvB<=4k,kp<=2k,0.0099,8
16,n<=128,sr<=5%,kvB<=4k,kp<=4k,0.005,8
16,n<=128,sr<=5%,kvB<=4k,kp<=512,0.0102,8
16,n<=128,sr<=5%,kvB<=4k,kp<=8k,0.0078,8
16,n<=128,sr<=5%,kvB<=4k,kp=0,0.0101,8
16,n<=128,sr<=70%,kvB<=16k,kp<=1k,0.2683,2
16,n<=128,sr<=70%,kvB<=16k,kp<=2k,0.196,2
16,n<=128,sr<=70%,kvB<=16k,kp<=4k,0.1461,2
16,n<=128,sr<=70%,kvB<=16k,kp<=512,0.3185,2
16,n<=128,sr<=70%,kvB<=16k,kp<=8k,0.2565,2
16,n<=128,sr<=70%,kvB<=16k,kp=0,0.2209,2
16,n<=128,sr<=70%,kvB<=1k,kp<=1k,0.0093,2
16,n<=128,sr<=70%,kvB<=1k,kp<=2k,0.0237,2
16,n<=128,sr<=70%,kvB<=1k,kp<=4k,0.0361,2
16,n<=128,sr<=70%,kvB<=1k,kp<=512,0.0113,2
16,n<=128,sr<=70%,kvB<=1k,kp<=8k,0.0443,2
16,n<=128,sr<=70%,kvB<=1k,kp=0,0.004,2
16,n<=128,sr<=70%,kvB<=4k,kp<=1k,-0.093,2
16,n<=128,sr<=70%,kvB<=4k,kp<=2k,-0.0551,2
16,n<=128,sr<=70%,kvB<=4k,kp<=4k,-0.0969,2
16,n<=128,sr<=70%,kvB<=4k,kp<=512,-0.0722,2
16,n<=128,sr<=70%,kvB<=4k,kp<=8k,-0.072,2
16,n<=128,sr<=70%,kvB<=4k,kp=0,-0.0809,2
16,n<=128,sr>70%,kvB<=16k,kp<=1k,0.487,4
16,n<=128,sr>70%,kvB<=16k,kp<=2k,0.4006,4
16,n<=128,sr>70%,kvB<=16k,kp<=4k,0.2741,4
16,n<=128,sr>70%,kvB<=16k,kp<=512,0.4193,4
16,n<=128,sr>70%,kvB<=16k,kp<=8k,0.2884,4
16,n<=128,sr>70%,kvB<=16k,kp=0,0.4304,4
16,n<=128,sr>70%,kvB<=1k,kp<=1k,0.2931,4
16,n<=128,sr>70%,kvB<=1k,kp<=2k,0.311,4
16,n<=128,sr>70%,kvB<=1k,kp<=4k,0.3339,4
16,n<=128,sr>70%,kvB<=1k,kp<=512,0.2847,4
16,n<=128,sr>70%,kvB<=1k,kp<=8k,0.3451,4
16,n<=128,sr>70%,kvB<=1k,kp=0,0.2668,4
16,n<=128,sr>70%,kvB<=4k,kp<=1k,-0.629,4
16,n<=128,sr>70%,kvB<=4k,kp<=2k,-0.6058,4
16,n<=128,sr>70%,kvB<=4k,kp<=4k,-0.5875,4
16,n<=128,sr>70%,kvB<=4k,kp<=512,-0.6148,4
16,n<=128,sr>70%,kvB<=4k,kp<=8k,-0.7215,4
16,n<=128,sr>70%,kvB<=4k,kp=0,-0.6002,4
16,n<=16,sr<=15%,kvB<=16k,kp<=1k,0.1404,4
16,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.1465,4
16,n<=16,sr<=15%,kvB<=16k,kp<=4k,0.1529,4
16,n<=16,sr<=15%,kvB<=16k,kp<=512,0.1315,4
16,n<=16,sr<=15%,kvB<=16k,kp<=8k,0.1029,4
16,n<=16,sr<=15%,kvB<=16k,kp=0,0.1315,4
16,n<=16,sr<=15%,kvB<=1k,kp<=1k,0.0583,4
16,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.0836,4
16,n<=16,sr<=15%,kvB<=1k,kp<=4k,0.091,4
16,n<=16,sr<=15%,kvB<=1k,kp<=512,0.1803,4
16,n<=16,sr<=15%,kvB<=1k,kp<=8k,0.0891,4
16,n<=16,sr<=15%,kvB<=1k,kp=0,0.2051,4
16,n<=16,sr<=15%,kvB<=4k,kp<=1k,0.1707,4
16,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.1184,4
16,n<=16,sr<=15%,kvB<=4k,kp<=4k,-0.0066,4
16,n<=16,sr<=15%,kvB<=4k,kp<=512,0.1652,4
16,n<=16,sr<=15%,kvB<=4k,kp<=8k,0.0247,4
16,n<=16,sr<=15%,kvB<=4k,kp=0,0.1434,4
16,n<=16,sr<=40%,kvB<=16k,kp<=1k,0.1126,4
16,n<=16,sr<=40%,kvB<=16k,kp<=2k,0.1181,4
16,n<=16,sr<=40%,kvB<=16k,kp<=4k,0.1405,4
16,n<=16,sr<=40%,kvB<=16k,kp<=512,0.1103,4
16,n<=16,sr<=40%,kvB<=16k,kp<=8k,0.1196,4
16,n<=16,sr<=40%,kvB<=16k,kp=0,0.1072,4
16,n<=16,sr<=40%,kvB<=1k,kp<=1k,0.1094,4
16,n<=16,sr<=40%,kvB<=1k,kp<=2k,0.082,4
16,n<=16,sr<=40%,kvB<=1k,kp<=4k,0.101,4
16,n<=16,sr<=40%,kvB<=1k,kp<=512,0.1951,4
16,n<=16,sr<=40%,kvB<=1k,kp<=8k,0.0977,4
16,n<=16,sr<=40%,kvB<=1k,kp=0,0.2023,4
16,n<=16,sr<=40%,kvB<=4k,kp<=1k,0.1554,4
16,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.1348,4
16,n<=16,sr<=40%,kvB<=4k,kp<=4k,0.0115,4
16,n<=16,sr<=40%,kvB<=4k,kp<=512,0.1451,4
16,n<=16,sr<=40%,kvB<=4k,kp<=8k,-0.003,4
16,n<=16,sr<=40%,kvB<=4k,kp=0,0.1295,4
16,n<=16,sr<=70%,kvB<=16k,kp<=1k,0.0866,2
16,n<=16,sr<=70%,kvB<=16k,kp<=2k,0.0936,2
16,n<=16,sr<=70%,kvB<=16k,kp<=4k,0.1232,2
16,n<=16,sr<=70%,kvB<=16k,kp<=512,0.0923,2
16,n<=16,sr<=70%,kvB<=16k,kp<=8k,0.1526,2
16,n<=16,sr<=70%,kvB<=16k,kp=0,0.09,2
16,n<=16,sr<=70%,kvB<=1k,kp<=1k,0.1287,2
16,n<=16,sr<=70%,kvB<=1k,kp<=2k,0.0415,2
16,n<=16,sr<=70%,kvB<=1k,kp<=4k,0.0738,2
16,n<=16,sr<=70%,kvB<=1k,kp<=512,0.2044,2
16,n<=16,sr<=70%,kvB<=1k,kp<=8k,0.1059,2
16,n<=16,sr<=70%,kvB<=1k,kp=0,0.1784,2
16,n<=16,sr<=70%,kvB<=4k,kp<=1k,0.1432,2
16,n<=16,sr<=70%,kvB<=4k,kp<=2k,0.1577,2
16,n<=16,sr<=70%,kvB<=4k,kp<=4k,0.0307,2
16,n<=16,sr<=70%,kvB<=4k,kp<=512,0.1228,2
16,n<=16,sr<=70%,kvB<=4k,kp<=8k,-0.1123,2
16,n<=16,sr<=70%,kvB<=4k,kp=0,0.1019,2
16,n<=16,sr>70%,kvB<=16k,kp<=1k,0.0116,4
16,n<=16,sr>70%,kvB<=16k,kp<=2k,0.0346,4
16,n<=16,sr>70%,kvB<=16k,kp<=4k,0.1001,4
16,n<=16,sr>70%,kvB<=16k,kp<=512,0.0031,4
16,n<=16,sr>70%,kvB<=16k,kp<=8k,0.2256,4
16,n<=16,sr>70%,kvB<=16k,kp=0,-0.0013,4
16,n<=16,sr>70%,kvB<=1k,kp<=1k,0.4762,4
16,n<=16,sr>70%,kvB<=1k,kp<=2k,0.3743,4
16,n<=16,sr>70%,kvB<=1k,kp<=4k,0.2153,4
16,n<=16,sr>70%,kvB<=1k,kp<=512,0.4633,4
16,n<=16,sr>70%,kvB<=1k,kp<=8k,0.441,4
16,n<=16,sr>70%,kvB<=1k,kp=0,0.3167,4
16,n<=16,sr>70%,kvB<=4k,kp<=1k,0.1631,4
16,n<=16,sr>70%,kvB<=4k,kp<=2k,0.2183,4
16,n<=16,sr>70%,kvB<=4k,kp<=4k,0.307,4
16,n<=16,sr>70%,kvB<=4k,kp<=512,0.097,4
16,n<=16,sr>70%,kvB<=4k,kp<=8k,0.2175,4
16,n<=16,sr>70%,kvB<=4k,kp=0,0.0283,4
16,n<=2,sr<=70%,kvB<=16k,kp<=1k,0.93,2
16,n<=2,sr<=70%,kvB<=16k,kp<=2k,0.9583,2
16,n<=2,sr<=70%,kvB<=16k,kp<=4k,0.805,2
16,n<=2,sr<=70%,kvB<=16k,kp<=512,0.9792,2
16,n<=2,sr<=70%,kvB<=16k,kp<=8k,-0.0152,2
16,n<=2,sr<=70%,kvB<=16k,kp=0,0.9846,2
16,n<=2,sr<=70%,kvB<=1k,kp<=1k,-0.7487,2
16,n<=2,sr<=70%,kvB<=1k,kp<=2k,-0.7235,2
16,n<=2,sr<=70%,kvB<=1k,kp<=4k,-0.806,2
16,n<=2,sr<=70%,kvB<=1k,kp<=512,0.121,2
16,n<=2,sr<=70%,kvB<=1k,kp<=8k,-0.4446,2
16,n<=2,sr<=70%,kvB<=1k,kp=0,0.9451,2
16,n<=2,sr<=70%,kvB<=4k,kp<=1k,0.7728,2
16,n<=2,sr<=70%,kvB<=4k,kp<=2k,-0.0467,2
16,n<=2,sr<=70%,kvB<=4k,kp<=4k,-0.9854,2
16,n<=2,sr<=70%,kvB<=4k,kp<=512,0.9312,2
16,n<=2,sr<=70%,kvB<=4k,kp<=8k,-0.9538,2
16,n<=2,sr<=70%,kvB<=4k,kp=0,0.9425,2
16,n<=32,sr<=15%,kvB<=16k,kp<=1k,0.0745,6
16,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.0675,6
16,n<=32,sr<=15%,kvB<=16k,kp<=4k,0.0447,6
16,n<=32,sr<=15%,kvB<=16k,kp<=512,0.0784,6
16,n<=32,sr<=15%,kvB<=16k,kp<=8k,0.0339,6
16,n<=32,sr<=15%,kvB<=16k,kp=0,0.0803,6
16,n<=32,sr<=15%,kvB<=1k,kp<=1k,0.0679,6
16,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.0649,6
16,n<=32,sr<=15%,kvB<=1k,kp<=4k,0.073,6
16,n<=32,sr<=15%,kvB<=1k,kp<=512,0.1045,6
16,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.0718,6
16,n<=32,sr<=15%,kvB<=1k,kp=0,0.1353,6
16,n<=32,sr<=15%,kvB<=4k,kp<=1k,0.0746,6
16,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.0522,6
16,n<=32,sr<=15%,kvB<=4k,kp<=4k,0.0104,6
16,n<=32,sr<=15%,kvB<=4k,kp<=512,0.0845,6
16,n<=32,sr<=15%,kvB<=4k,kp<=8k,0.0045,6
16,n<=32,sr<=15%,kvB<=4k,kp=0,0.0968,6
16,n<=32,sr<=40%,kvB<=16k,kp<=1k,0.0742,2
16,n<=32,sr<=40%,kvB<=16k,kp<=2k,0.0675,2
16,n<=32,sr<=40%,kvB<=16k,kp<=4k,0.052,2
16,n<=32,sr<=40%,kvB<=16k,kp<=512,0.0783,2
16,n<=32,sr<=40%,kvB<=16k,kp<=8k,0.0337,2
16,n<=32,sr<=40%,kvB<=16k,kp=0,0.0786,2
16,n<=32,sr<=40%,kvB<=1k,kp<=1k,0.0974,2
16,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.1112,2
16,n<=32,sr<=40%,kvB<=1k,kp<=4k,0.1099,2
16,n<=32,sr<=40%,kvB<=1k,kp<=512,0.1371,2
16,n<=32,sr<=40%,kvB<=1k,kp<=8k,0.1201,2
16,n<=32,sr<=40%,kvB<=1k,kp=0,0.1722,2
16,n<=32,sr<=40%,kvB<=4k,kp<=1k,0.0527,2
16,n<=32,sr<=40%,kvB<=4k,kp<=2k,0.0375,2
16,n<=32,sr<=40%,kvB<=4k,kp<=4k,-0.0093,2
16,n<=32,sr<=40%,kvB<=4k,kp<=512,0.0669,2
16,n<=32,sr<=40%,kvB<=4k,kp<=8k,0.0133,2
16,n<=32,sr<=40%,kvB<=4k,kp=0,0.0816,2
16,n<=32,sr<=5%,kvB<=16k,kp<=1k,0.0769,2
16,n<=32,sr<=5%,kvB<=16k,kp<=2k,0.0691,2
16,n<=32,sr<=5%,kvB<=16k,kp<=4k,0.0491,2
16,n<=32,sr<=5%,kvB<=16k,kp<=512,0.0802,2
16,n<=32,sr<=5%,kvB<=16k,kp<=8k,0.0413,2
16,n<=32,sr<=5%,kvB<=16k,kp=0,0.0831,2
16,n<=32,sr<=5%,kvB<=1k,kp<=1k,0.0211,2
16,n<=32,sr<=5%,kvB<=1k,kp<=2k,0.0108,2
16,n<=32,sr<=5%,kvB<=1k,kp<=4k,0.0288,2
16,n<=32,sr<=5%,kvB<=1k,kp<=512,0.0527,2
16,n<=32,sr<=5%,kvB<=1k,kp<=8k,0.0192,2
16,n<=32,sr<=5%,kvB<=1k,kp=0,0.0886,2
16,n<=32,sr<=5%,kvB<=4k,kp<=1k,0.0828,2
16,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.0636,2
16,n<=32,sr<=5%,kvB<=4k,kp<=4k,0.0228,2
16,n<=32,sr<=5%,kvB<=4k,kp<=512,0.0936,2
16,n<=32,sr<=5%,kvB<=4k,kp<=8k,0.0239,2
16,n<=32,sr<=5%,kvB<=4k,kp=0,0.1083,2
16,n<=32,sr<=70%,kvB<=16k,kp<=1k,0.3316,2
16,n<=32,sr<=70%,kvB<=16k,kp<=2k,0.2911,2
16,n<=32,sr<=70%,kvB<=16k,kp<=4k,0.1298,2
16,n<=32,sr<=70%,kvB<=16k,kp<=512,0.2658,2
16,n<=32,sr<=70%,kvB<=16k,kp<=8k,0.211,2
16,n<=32,sr<=70%,kvB<=16k,kp=0,0.2938,2
16,n<=32,sr<=70%,kvB<=1k,kp<=1k,0.0187,2
16,n<=32,sr<=70%,kvB<=1k,kp<=2k,0.0474,2
16,n<=32,sr<=70%,kvB<=1k,kp<=4k,0.0349,2
16,n<=32,sr<=70%,kvB<=1k,kp<=512,0.0825,2
16,n<=32,sr<=70%,kvB<=1k,kp<=8k,0.0737,2
16,n<=32,sr<=70%,kvB<=1k,kp=0,0.1373,2
16,n<=32,sr<=70%,kvB<=4k,kp<=1k,0.0536,2
16,n<=32,sr<=70%,kvB<=4k,kp<=2k,0.0161,2
16,n<=32,sr<=70%,kvB<=4k,kp<=4k,-0.0243,2
16,n<=32,sr<=70%,kvB<=4k,kp<=512,0.0754,2
16,n<=32,sr<=70%,kvB<=4k,kp<=8k,0.0023,2
16,n<=32,sr<=70%,kvB<=4k,kp=0,0.0989,2
16,n<=32,sr>70%,kvB<=16k,kp<=1k,1.5894,4
16,n<=32,sr>70%,kvB<=16k,kp<=2k,1.6796,4
16,n<=32,sr>70%,kvB<=16k,kp<=4k,0.9306,4
16,n<=32,sr>70%,kvB<=16k,kp<=512,1.4333,4
16,n<=32,sr>70%,kvB<=16k,kp<=8k,1.0816,4
16,n<=32,sr>70%,kvB<=16k,kp=0,1.3471,4
16,n<=32,sr>70%,kvB<=1k,kp<=1k,0.1876,4
16,n<=32,sr>70%,kvB<=1k,kp<=2k,0.2237,4
16,n<=32,sr>70%,kvB<=1k,kp<=4k,0.3245,4
16,n<=32,sr>70%,kvB<=1k,kp<=512,0.2323,4
16,n<=32,sr>70%,kvB<=1k,kp<=8k,0.2967,4
16,n<=32,sr>70%,kvB<=1k,kp=0,0.3661,4
16,n<=32,sr>70%,kvB<=4k,kp<=1k,0.1393,4
16,n<=32,sr>70%,kvB<=4k,kp<=2k,0.0497,4
16,n<=32,sr>70%,kvB<=4k,kp<=4k,-0.0107,4
16,n<=32,sr>70%,kvB<=4k,kp<=512,0.1883,4
16,n<=32,sr>70%,kvB<=4k,kp<=8k,0.044,4
16,n<=32,sr>70%,kvB<=4k,kp=0,0.2449,4
16,n<=4,sr<=40%,kvB<=16k,kp<=1k,0.3083,2
16,n<=4,sr<=40%,kvB<=16k,kp<=2k,0.3092,2
16,n<=4,sr<=40%,kvB<=16k,kp<=4k,0.3477,2
16,n<=4,sr<=40%,kvB<=16k,kp<=512,0.3046,2
16,n<=4,sr<=40%,kvB<=16k,kp<=8k,0.4601,2
16,n<=4,sr<=40%,kvB<=16k,kp=0,0.2998,2
16,n<=4,sr<=40%,kvB<=1k,kp<=1k,0.4825,2
16,n<=4,sr<=40%,kvB<=1k,kp<=2k,0.4674,2
16,n<=4,sr<=40%,kvB<=1k,kp<=4k,0.5148,2
16,n<=4,sr<=40%,kvB<=1k,kp<=512,0.5195,2
16,n<=4,sr<=40%,kvB<=1k,kp<=8k,0.3511,2
16,n<=4,sr<=40%,kvB<=1k,kp=0,0.3715,5
16,n<=4,sr<=40%,kvB<=4k,kp<=1k,0.3434,2
16,n<=4,sr<=40%,kvB<=4k,kp<=2k,0.4766,2
16,n<=4,sr<=40%,kvB<=4k,kp<=4k,0.1285,2
16,n<=4,sr<=40%,kvB<=4k,kp<=512,0.306,2
16,n<=4,sr<=40%,kvB<=4k,kp<=8k,0.1325,2
16,n<=4,sr<=40%,kvB<=4k,kp=0,0.313,3
16,n<=4,sr<=70%,kvB<=16k,kp<=1k,0.0739,2
16,n<=4,sr<=70%,kvB<=16k,kp<=2k,0.1719,2
16,n<=4,sr<=70%,kvB<=16k,kp<=4k,0.3002,2
16,n<=4,sr<=70%,kvB<=16k,kp<=512,0.024,2
16,n<=4,sr<=70%,kvB<=16k,kp<=8k,0.3527,2
16,n<=4,sr<=70%,kvB<=16k,kp=0,-0.0129,2
16,n<=4,sr<=70%,kvB<=1k,kp<=1k,0.8327,2
16,n<=4,sr<=70%,kvB<=1k,kp<=2k,0.7168,2
16,n<=4,sr<=70%,kvB<=1k,kp<=4k,0.7356,2
16,n<=4,sr<=70%,kvB<=1k,kp<=512,0.5823,2
16,n<=4,sr<=70%,kvB<=1k,kp<=8k,0.7157,2
16,n<=4,sr<=70%,kvB<=1k,kp=0,0.3327,4
16,n<=4,sr<=70%,kvB<=4k,kp<=1k,0.3599,2
16,n<=4,sr<=70%,kvB<=4k,kp<=2k,0.383,2
