prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,0,0,0,8.075
16,0,1,16,8.07467
16,0,1,32,7.98967
16,0,1,64,8.11733
16,0,1,128,10.1123
16,0,1,256,12.853
16,0,1,512,18.219
16,0,1,768,24.0427
16,0,1,1024,29.291
16,0,1,1152,32.075
16,0,1,1728,43.7227
16,0,1,2048,51.915
16,0,1,2592,63.723
16,0,1,3888,91.7543
16,0,1,4096,97.216
16,0,1,5832,134.923
16,0,1,8192,188.833
16,0,1,8748,201.568
16,0,1,13122,299.211
16,0,1,16384,371.552
16,0,2,16,11.8407
16,0,2,32,11.9573
16,0,2,64,12.0643
16,0,2,128,15.0293
16,0,2,256,17.7923
16,0,2,512,23.2
16,0,2,768,28.7357
16,0,2,1024,34.2183
16,0,2,1152,37.2587
16,0,2,1728,49.4937
16,0,2,2048,56.8217
16,0,2,2592,68.3413
16,0,2,3888,96.0323
16,0,2,4096,101.045
16,0,2,5832,138.208
16,0,2,8192,191.861
16,0,2,8748,205.035
16,0,2,13122,301.878
16,0,2,16384,377.909
16,0,4,16,12.267
16,0,4,32,12.235
16,0,4,64,12.4157
16,0,4,128,17.205
16,0,4,256,22.795
16,0,4,512,34.1653
16,0,4,768,45.312
16,0,4,1024,56.897
16,0,4,1152,63.4023
16,0,4,1728,86.837
16,0,4,2048,103.019
16,0,4,2592,126.667
16,0,4,3888,182.229
16,0,4,4096,193.28
16,0,4,5832,265.771
16,0,4,8192,374.785
16,0,4,8748,397.546
16,0,4,13122,596.96
16,0,4,16384,748.31
16,0,8,16,20.2453
16,0,8,32,20.3307
16,0,8,64,20.555
16,0,8,128,27.8827
16,0,8,256,36.6927
16,0,8,512,54.3573
16,0,8,768,70.7737
16,0,8,1024,87.606
16,0,8,1152,96.0743
16,0,8,1728,130.528
16,0,8,2048,154.582
16,0,8,2592,189.174
16,0,8,3888,272.054
16,0,8,4096,289.793
16,0,8,5832,400.886
16,0,8,8192,561.015
16,0,8,8748,597.579
16,0,8,13122,897.58
16,0,8,16384,1120.19
16,0,16,16,29.312
16,0,16,32,29.6967
16,0,16,64,30.496
16,0,16,128,46.0373
16,0,16,256,63.531
16,0,16,512,97.91
16,0,16,768,131.349
16,0,16,1024,164.437
16,0,16,1152,181.952
16,0,16,1728,250.187
16,0,16,2048,299.062
16,0,16,2592,367.552
16,0,16,3888,532.971
16,0,16,4096,565.293
16,0,16,5832,782.785
16,0,16,8192,1105.18
16,0,16,8748,1186.73
16,0,16,13122,1771.7
16,0,16,16384,2197.79
16,0,32,16,54.261
16,0,32,32,54.901
16,0,32,64,55.9893
16,0,32,128,86.283
16,0,32,256,119.051
16,0,32,512,181.835
16,0,32,768,242.998
16,0,32,1024,303.808
16,0,32,1152,334.913
16,0,32,1728,461.537
16,0,32,2048,548.973
16,0,32,2592,675.798
16,0,32,3888,982.296
16,0,32,4096,1039.63
16,0,32,5832,1470.54
16,0,32,8192,2089.66
16,0,32,8748,2226.24
16,0,32,13122,3304.42
16,0,32,16384,4118.88
16,0,64,16,99.6167
16,0,64,32,100.64
16,0,64,64,103.595
16,0,64,128,164.811
16,0,64,256,229.59
16,0,64,512,357.345
16,0,64,768,484.193
16,0,64,1024,606.744
16,0,64,1152,671.788
16,0,64,1728,921.527
16,0,64,2048,1100.69
16,0,64,2592,1380.98
16,0,64,3888,2245.33
16,0,64,4096,2423.63
16,0,64,5832,3548.82
16,0,64,8192,4955.48
16,0,64,8748,5303.54
16,0,64,13122,7969.27
16,0,64,16384,9977.64
16,0,128,16,188.662
16,0,128,32,191.531
16,0,128,64,197.259
16,0,128,128,319.093
16,0,128,256,459.308
16,0,128,512,721.164
16,0,128,768,994.702
16,0,128,1024,1275.67
16,0,128,1152,1409.55
16,0,128,1728,1970.68
16,0,128,2048,2546.98
16,0,128,2592,4190.3
16,0,128,3888,7701.55
16,0,128,4096,8107.26
16,0,128,5832,11536.8
16,0,128,8192,16635
16,0,128,8748,17492.5
16,0,128,13122,33332.2
16,0,128,16384,42923.9
16,16,0,0,8.25633
16,16,1,16,8.15933
16,16,1,32,8.34133
16,16,1,64,8.277
16,16,1,128,10.1973
16,16,1,256,12.9057
16,16,1,512,18.2083
16,16,1,1024,29.4187
16,16,1,2048,51.6693
16,16,1,4096,98.1333
16,16,1,8192,189.632
16,16,1,16384,371.509
16,16,2,16,12.1927
16,16,2,32,12.181
16,16,2,64,12.3307
16,16,2,128,15.339
16,16,2,256,18.144
16,16,2,512,23.616
16,16,2,1024,34.5173
16,16,2,2048,57.312
16,16,2,4096,100.224
16,16,2,8192,192.266
16,16,2,16384,378.528
16,16,4,16,12.4803
16,16,4,32,12.7573
16,16,4,64,12.7893
16,16,4,128,16.896
16,16,4,256,22.5813
16,16,4,512,33.835
16,16,4,1024,57.1837
16,16,4,2048,102.954
16,16,4,4096,194.059
16,16,4,8192,373.708
16,16,4,16384,750.059
16,16,8,16,20.5547
16,16,8,32,20.6397
16,16,8,64,21.1413
16,16,8,128,28.064
16,16,8,256,36.64
16,16,8,512,54.3363
16,16,8,1024,88.1917
16,16,8,2048,154.773
16,16,8,4096,291.115
16,16,8,8192,560.278
16,16,8,16384,1124.81
16,16,16,16,29.5357
16,16,16,32,29.7277
16,16,16,64,30.742
16,16,16,128,45.952
16,16,16,256,63.5523
16,16,16,512,97.6537
16,16,16,1024,165.323
16,16,16,2048,299.168
16,16,16,4096,566.538
16,16,16,8192,1111.22
16,16,16,16384,2204
16,16,32,16,54.5067
16,16,32,32,55.1467
16,16,32,64,56.363
16,16,32,128,86.1013
16,16,32,256,119.477
16,16,32,512,181.429
16,16,32,1024,304.32
16,16,32,2048,549.612
16,16,32,4096,1040.28
16,16,32,8192,2089.8
16,16,32,16384,4117.27
16,16,64,16,99.744
16,16,64,32,100.651
16,16,64,64,104.203
16,16,64,128,164.288
16,16,64,256,229.611
16,16,64,512,356.001
16,16,64,1024,606.935
16,16,64,2048,1102.24
16,16,64,4096,2410.92
16,16,64,8192,4988.62
16,16,64,16384,9875.85
16,16,128,16,187.691
16,16,128,32,192.192
16,16,128,64,196.641
16,16,128,128,319.19
16,16,128,256,459.82
16,16,128,512,734.114
16,16,128,1024,1276.6
16,16,128,2048,2574.31
16,16,128,4096,8109.62
16,16,128,8192,16465.5
16,16,128,16384,43343.9
16,32,0,0,8.23433
16,32,1,16,8.26733
16,32,1,32,8.27733
16,32,1,64,8.34133
16,32,1,128,10.1763
16,32,1,256,12.9167
16,32,1,512,18.3257
16,32,1,1024,29.5467
16,32,1,2048,52.1493
16,32,1,4096,98.0267
16,32,1,8192,190.091
16,32,1,16384,370.987
16,32,2,16,12.245
16,32,2,32,12.2987
16,32,2,64,12.4797
16,32,2,128,15.317
16,32,2,256,18.3257
16,32,2,512,24.138
16,32,2,1024,34.2723
16,32,2,2048,57.003
16,32,2,4096,101.461
16,32,2,8192,192.15
16,32,2,16384,376.459
16,32,4,16,12.523
16,32,4,32,12.672
16,32,4,64,13.0133
16,32,4,128,16.9483
16,32,4,256,22.7627
16,32,4,512,33.7703
16,32,4,1024,57.077
16,32,4,2048,103.189
16,32,4,4096,193.674
16,32,4,8192,373.227
16,32,4,16384,750.091
16,32,8,16,20.3947
16,32,8,32,20.608
16,32,8,64,21.0877
16,32,8,128,28.2987
16,32,8,256,36.672
16,32,8,512,53.973
16,32,8,1024,87.925
16,32,8,2048,154.421
16,32,8,4096,289.281
16,32,8,8192,561.516
16,32,8,16384,1123.69
16,32,16,16,29.6217
16,32,16,32,29.995
16,32,16,64,30.5597
16,32,16,128,45.7067
16,32,16,256,63.285
16,32,16,512,97.3653
16,32,16,1024,164.95
16,32,16,2048,299.499
16,32,16,4096,566.027
16,32,16,8192,1110.53
16,32,16,16384,2207.37
16,32,32,16,54.4963
16,32,32,32,55.179
16,32,32,64,56.7153
16,32,32,128,86.368
16,32,32,256,119.232
16,32,32,512,181.995
16,32,32,1024,304.844
16,32,32,2048,553.141
16,32,32,4096,1038.86
16,32,32,8192,2078.8
16,32,32,16384,4097.06
16,32,64,16,99.6377
16,32,64,32,99.958
16,32,64,64,104.074
16,32,64,128,162.869
16,32,64,256,227.873
16,32,64,512,356.811
16,32,64,1024,608.598
16,32,64,2048,1100.78
16,32,64,4096,2385.61
16,32,64,8192,4953.11
16,32,64,16384,9836.2
16,32,128,16,183.478
16,32,128,32,190.955
16,32,128,64,198.123
16,32,128,128,319.244
16,32,128,256,460.364
16,32,128,512,738.871
16,32,128,1024,1278.39
16,32,128,2048,2610.76
16,32,128,4096,8105.27
16,32,128,8192,16317.7
16,32,128,16384,43207
16,64,0,0,8.39467
16,64,1,16,8.19233
16,64,1,32,8.288
16,64,1,64,8.55467
16,64,1,128,10.208
16,64,1,256,12.896
16,64,1,512,18.3037
16,64,1,1024,29.3543
16,64,1,2048,52.1387
16,64,1,4096,97.601
16,64,1,8192,189.525
16,64,1,16384,373.184
16,64,2,16,12.4803
16,64,2,32,12.4273
16,64,2,64,12.64
16,64,2,128,15.488
16,64,2,256,18.3783
16,64,2,512,24.0853
16,64,2,1024,35.072
16,64,2,2048,57.194
16,64,2,4096,101.59
16,64,2,8192,192.683
16,64,2,16384,377.504
16,64,4,16,12.6293
16,64,4,32,12.8
16,64,4,64,13.0883
16,64,4,128,17.013
16,64,4,256,22.6987
16,64,4,512,33.867
16,64,4,1024,57.0243
16,64,4,2048,102.922
16,64,4,4096,194.144
16,64,4,8192,373.601
16,64,4,16384,750.645
16,64,8,16,20.5763
16,64,8,32,20.8203
16,64,8,64,21.2263
16,64,8,128,28.1813
16,64,8,256,37.1733
16,64,8,512,53.878
16,64,8,1024,87.9997
16,64,8,2048,154.763
16,64,8,4096,289.643
16,64,8,8192,562.177
16,64,8,16384,1121.5
16,64,16,16,29.6107
16,64,16,32,29.792
16,64,16,64,30.9653
16,64,16,128,45.8347
16,64,16,256,63.5413
16,64,16,512,97.4297
16,64,16,1024,164.992
16,64,16,2048,298.614
16,64,16,4096,566.177
16,64,16,8192,1110.24
16,64,16,16384,2203.81
16,64,32,16,54.282
16,64,32,32,55.1473
16,64,32,64,56.672
16,64,32,128,86.5383
16,64,32,256,119.168
16,64,32,512,182.102
16,64,32,1024,304.534
16,64,32,2048,550.988
16,64,32,4096,1035.98
16,64,32,8192,2085.46
16,64,32,16384,3976.38
16,64,64,16,99.5527
16,64,64,32,100.65
16,64,64,64,104.054
16,64,64,128,163.915
16,64,64,256,229.461
16,64,64,512,356.554
16,64,64,1024,608.395
16,64,64,2048,1100.31
16,64,64,4096,2381.72
16,64,64,8192,4917.3
16,64,64,16384,9827.16
16,64,128,16,189.611
16,64,128,32,186.07
16,64,128,64,190.571
16,64,128,128,319.169
16,64,128,256,460.214
16,64,128,512,739.543
16,64,128,1024,1243.17
16,64,128,2048,2517.61
16,64,128,4096,8114.35
16,64,128,8192,17618.7
16,64,128,16384,43181.5
16,128,0,0,10.7203
16,128,1,16,10.2187
16,128,1,32,10.2607
16,128,1,64,10.3357
16,128,1,128,10.731
16,128,1,256,12.8853
16,128,1,512,18.1653
16,128,1,1024,29.2587
16,128,1,2048,51.872
16,128,1,4096,97.3223
16,128,1,8192,189.931
16,128,1,16384,369.557
16,128,2,16,15.3387
16,128,2,32,14.997
16,128,2,64,15.1573
16,128,2,128,17.6747
16,128,2,256,20.7463
16,128,2,512,26.197
16,128,2,1024,37.6213
16,128,2,2048,60.64
16,128,2,4096,104.362
16,128,2,8192,192.213
16,128,2,16384,376.15
16,128,4,16,15.605
16,128,4,32,15.4673
16,128,4,64,15.6053
16,128,4,128,18.048
16,128,4,256,22.891
16,128,4,512,33.899
16,128,4,1024,57.2373
16,128,4,2048,102.827
16,128,4,4096,193.867
16,128,4,8192,373.109
16,128,4,16384,748.29
16,128,8,16,22.2297
16,128,8,32,22.4
16,128,8,64,22.549
16,128,8,128,30.3147
16,128,8,256,37.632
16,128,8,512,54.4647
16,128,8,1024,86.934
16,128,8,2048,151.04
16,128,8,4096,277.067
16,128,8,8192,536.31
16,128,8,16384,1069.31
16,128,16,16,31.3283
16,128,16,32,31.542
16,128,16,64,32.224
16,128,16,128,44.8747
16,128,16,256,60.928
16,128,16,512,93.44
16,128,16,1024,158.251
16,128,16,2048,286.091
16,128,16,4096,540.331
16,128,16,8192,1058.42
16,128,16,16384,2105.68
16,128,32,16,54.581
16,128,32,32,55.1043
16,128,32,64,56.4373
16,128,32,128,84.8327
16,128,32,256,115.583
16,128,32,512,177.579
16,128,32,1024,294.037
16,128,32,2048,529.899
16,128,32,4096,994.029
16,128,32,8192,2005.89
16,128,32,16384,3964.58
16,128,64,16,101.216
16,128,64,32,102.261
16,128,64,64,105.515
16,128,64,128,165.996
16,128,64,256,222.08
16,128,64,512,343.99
16,128,64,1024,586.145
16,128,64,2048,1053.99
16,128,64,4096,2344.14
16,128,64,8192,4952.74
16,128,64,16384,9799.34
16,128,128,16,182.165
16,128,128,32,184.629
16,128,128,64,190.55
16,128,128,128,308.299
16,128,128,256,442.807
16,128,128,512,710.69
16,128,128,1024,1228.29
16,128,128,2048,2527.29
16,128,128,4096,8110.15
16,128,128,8192,16512.5
16,128,128,16384,43152.7
16,256,0,0,12.8213
16,256,1,16,12.5653
16,256,1,32,12.5437
16,256,1,64,12.5767
16,256,1,128,12.4587
16,256,1,256,12.6507
16,256,1,512,17.2907
16,256,1,1024,28.213
16,256,1,2048,49.4403
16,256,1,4096,93.4397
16,256,1,8192,182.07
16,256,1,16384,356.97
16,256,2,16,17.259
16,256,2,32,17.3547
16,256,2,64,17.28
16,256,2,128,19.872
16,256,2,256,22.08
16,256,2,512,27.808
16,256,2,1024,38.8057
16,256,2,2048,60.7257
16,256,2,4096,102.315
16,256,2,8192,188.896
16,256,2,16384,363.2
16,256,4,16,17.8987
16,256,4,32,17.8883
16,256,4,64,17.8667
16,256,4,128,20.1493
16,256,4,256,22.4853
16,256,4,512,32.533
16,256,4,1024,55.2747
16,256,4,2048,99.3493
16,256,4,4096,185.675
16,256,4,8192,358.197
16,256,4,16384,717.632
16,256,8,16,25.43
16,256,8,32,25.3227
16,256,8,64,25.8023
16,256,8,128,32.768
16,256,8,256,40.8213
16,256,8,512,56.9603
16,256,8,1024,89.76
16,256,8,2048,153.376
16,256,8,4096,278.07
16,256,8,8192,537.154
16,256,8,16384,1069.65
16,256,16,16,34.8693
16,256,16,32,35.094
16,256,16,64,35.4453
16,256,16,128,47.914
16,256,16,256,61.611
16,256,16,512,94.0053
16,256,16,1024,158.261
16,256,16,2048,286.913
16,256,16,4096,541.622
16,256,16,8192,1056.13
16,256,16,16384,2101.71
16,256,32,16,57.8773
16,256,32,32,58.5387
16,256,32,64,60.0537
16,256,32,128,86.9977
16,256,32,256,117.355
16,256,32,512,179.371
16,256,32,1024,297.462
16,256,32,2048,531.756
16,256,32,4096,996.983
16,256,32,8192,2004.23
16,256,32,16384,3971.06
16,256,64,16,101.003
16,256,64,32,101.93
16,256,64,64,104.95
16,256,64,128,160.288
16,256,64,256,223.84
16,256,64,512,344.364
16,256,64,1024,585.868
16,256,64,2048,1055.95
16,256,64,4096,2342.97
16,256,64,8192,4889.8
16,256,64,16384,9889
16,256,128,16,185.206
16,256,128,32,187.361
16,256,128,64,193.121
16,256,128,128,309.132
16,256,128,256,444.471
16,256,128,512,711.031
16,256,128,1024,1229.18
16,256,128,2048,2519.18
16,256,128,4096,8114.66
16,256,128,8192,19139.6
16,256,128,16384,43302.1
16,512,0,0,18.2933
16,512,1,16,17.7707
16,512,1,32,17.7067
16,512,1,64,17.792
16,512,1,128,17.5673
16,512,1,256,17.557
16,512,1,512,18.592
16,512,1,768,23.595
16,512,1,1024,29.4087
16,512,1,1152,32.075
16,512,1,1728,44.054
16,512,1,2048,51.851
16,512,1,2592,64.3627
16,512,1,3888,92.0533
16,512,1,4096,97.4293
16,512,1,5832,135.019
16,512,1,8192,189.291
16,512,1,8748,200.597
16,512,1,13122,297.772
16,512,1,16384,373.26
16,512,2,16,22.347
16,512,2,32,22.571
16,512,2,64,22.347
16,512,2,128,24.9817
16,512,2,256,27.669
16,512,2,512,33.9727
16,512,2,768,40.2877
16,512,2,1024,45.6323
16,512,2,1152,49.2477
16,512,2,1728,59.915
16,512,2,2048,67.4353
16,512,2,2592,79.3173
16,512,2,3888,106.795
16,512,2,4096,111.841
16,512,2,5832,148.02
16,512,2,8192,200.278
16,512,2,8748,211.232
16,512,2,13122,304.533
16,512,2,16384,377.653
16,512,4,16,23.0187
16,512,4,32,22.9333
16,512,4,64,22.976
16,512,4,128,25.472
16,512,4,256,28.1173
16,512,4,512,35.019
16,512,4,768,46.0373
16,512,4,1024,57.1957
16,512,4,1152,63.488
16,512,4,1728,87.7657
16,512,4,2048,103.318
16,512,4,2592,126.315
16,512,4,3888,183.082
16,512,4,4096,194.295
16,512,4,5832,267.51
16,512,4,8192,371.755
16,512,4,8748,397.846
16,512,4,13122,594.283
16,512,4,16384,750.592
16,512,8,16,30.677
16,512,8,32,30.6987
16,512,8,64,31.136
16,512,8,128,38.325
16,512,8,256,46.1123
16,512,8,512,65.4617
16,512,8,768,82.838
16,512,8,1024,99.605
16,512,8,1152,108.331
16,512,8,1728,141.323
16,512,8,2048,165.132
16,512,8,2592,198.891
16,512,8,3888,281.194
16,512,8,4096,295.724
16,512,8,5832,404.565
16,512,8,8192,561.699
16,512,8,8748,595.798
16,512,8,13122,899.627
16,512,8,16384,1121.86
16,512,16,16,42.4533
16,512,16,32,42.7403
16,512,16,64,43.4133
16,512,16,128,53.7387
16,512,16,256,67.6267
16,512,16,512,98.325
16,512,16,768,131.552
16,512,16,1024,165.569
16,512,16,1152,182.518
16,512,16,1728,251.371
16,512,16,2048,299.393
16,512,16,2592,367.265
16,512,16,3888,531.104
16,512,16,4096,567.319
16,512,16,5832,782.604
16,512,16,8192,1082.01
16,512,16,8748,1181.59
16,512,16,13122,1769.85
16,512,16,16384,2213.9
16,512,32,16,63.7757
16,512,32,32,64.5763
16,512,32,64,66.432
16,512,32,128,93.2807
16,512,32,256,121.888
16,512,32,512,189.173
16,512,32,768,253.493
16,512,32,1024,316.075
16,512,32,1152,348
16,512,32,1728,474.454
16,512,32,2048,562.614
16,512,32,2592,687.797
16,512,32,3888,991.523
16,512,32,4096,1053.61
16,512,32,5832,1476.13
16,512,32,8192,2086.43
16,512,32,8748,2170.25
16,512,32,13122,3257.97
16,512,32,16384,4069.24
16,512,64,16,107.211
16,512,64,32,108.245
16,512,64,64,111.712
16,512,64,128,167.083
16,512,64,256,227.478
16,512,64,512,362.251
16,512,64,768,491.105
16,512,64,1024,605.229
16,512,64,1152,682.316
16,512,64,1728,931.202
16,512,64,2048,1084.04
16,512,64,2592,1378.63
16,512,64,3888,2247.76
16,512,64,4096,2411.92
16,512,64,5832,3504.61
16,512,64,8192,4989.11
16,512,64,8748,5312.62
16,512,64,13122,7905.06
16,512,64,16384,9979.94
16,512,128,16,192.363
16,512,128,32,193.942
16,512,128,64,199.734
16,512,128,128,312.715
16,512,128,256,446.39
16,512,128,512,741.495
16,512,128,768,970.957
16,512,128,1024,1279.82
16,512,128,1152,1374.28
16,512,128,1728,2006.67
16,512,128,2048,2563.3
16,512,128,2592,4228.35
16,512,128,3888,7700.23
16,512,128,4096,8118.47
16,512,128,5832,11556.5
16,512,128,8192,17425.4
16,512,128,8748,17516.9
16,512,128,13122,34309
16,512,128,16384,43309.2
16,768,0,0,23.8403
16,768,1,512,24.3303
16,768,1,768,24.416
16,768,1,1152,32.2777
16,768,1,1728,44.6293
16,768,1,2592,64.5227
16,768,1,3888,92.597
16,768,1,5832,135.243
16,768,1,8748,200.8
16,768,1,13122,299.168
16,768,1,16384,371.201
16,768,2,512,39.968
16,768,2,768,45.5787
16,768,2,1152,54.4427
16,768,2,1728,66.101
16,768,2,2592,85.0137
16,768,2,3888,112.789
16,768,2,5832,154.038
16,768,2,8748,215.883
16,768,2,13122,309.546
16,768,2,16384,382.016
16,768,4,512,40.9707
16,768,4,768,46.486
16,768,4,1152,63.5307
16,768,4,1728,87.36
16,768,4,2592,126.923
16,768,4,3888,182.709
16,768,4,5832,265.941
16,768,4,8748,397.568
16,768,4,13122,591.863
16,768,4,16384,747.116
16,768,8,512,70.6667
16,768,8,768,87.2213
16,768,8,1152,113.653
16,768,8,1728,147.371
16,768,8,2592,205.002
16,768,8,3888,286.837
16,768,8,5832,408.715
16,768,8,8748,600.695
16,768,8,13122,900.289
16,768,8,16384,1122.88
16,768,16,512,104.661
16,768,16,768,132.171
16,768,16,1152,182.806
16,768,16,1728,251.862
16,768,16,2592,367.489
16,768,16,3888,534.753
16,768,16,5832,785.634
16,768,16,8748,1177.78
16,768,16,13122,1755.13
16,768,16,16384,2216.1
16,768,32,512,193.963
16,768,32,768,253.889
16,768,32,1152,351.584
16,768,32,1728,480.14
16,768,32,2592,691.51
16,768,32,3888,1001.67
16,768,32,5832,1476.91
16,768,32,8748,2206.97
16,768,32,13122,3219.31
16,768,32,16384,3975.69
16,768,64,512,364.086
16,768,64,768,490.465
16,768,64,1152,679.809
16,768,64,1728,933.773
16,768,64,2592,1372.61
16,768,64,3888,2247.24
16,768,64,5832,3555.32
16,768,64,8748,5309.41
16,768,64,13122,7835.52
16,768,64,16384,9811.02
16,768,128,512,744.119
16,768,128,768,1010.18
16,768,128,1152,1414.36
16,768,128,1728,1963.31
16,768,128,2592,4233.52
16,768,128,3888,7714.24
16,768,128,5832,11574.3
16,768,128,8748,17508.1
16,768,128,13122,33021.3
16,768,128,16384,42888.4
16,1024,0,0,29.6743
16,1024,1,16,28.341
16,1024,1,32,28.5973
16,1024,1,64,28.3413
16,1024,1,128,28.1173
16,1024,1,256,28.3517
16,1024,1,512,29.8027
16,1024,1,1024,29.9947
16,1024,1,2048,52.7677
16,1024,1,4096,97.5573
16,1024,1,8192,189.835
16,1024,1,16384,373.206
16,1024,2,16,32.6507
16,1024,2,32,32.64
16,1024,2,64,32.6613
16,1024,2,128,35.5097
16,1024,2,256,37.8453
16,1024,2,512,44.9283
16,1024,2,1024,56.6827
16,1024,2,2048,79.6157
16,1024,2,4096,124.661
16,1024,2,8192,211.073
16,1024,2,16384,386.55
16,1024,4,16,33.2797
16,1024,4,32,33.3657
16,1024,4,64,33.546
16,1024,4,128,35.936
16,1024,4,256,38.55
16,1024,4,512,45.8463
16,1024,4,1024,58.005
16,1024,4,2048,103.424
16,1024,4,4096,194.209
16,1024,4,8192,374.999
16,1024,4,16384,744.844
16,1024,8,16,41.184
16,1024,8,32,41.3977
16,1024,8,64,41.611
16,1024,8,128,49.3867
16,1024,8,256,57.2053
16,1024,8,512,74.9867
16,1024,8,1024,109.195
16,1024,8,2048,176.97
16,1024,8,4096,307.575
16,1024,8,8192,571.095
16,1024,8,16384,1098.71
16,1024,16,16,53.3333
16,1024,16,32,53.8133
16,1024,16,64,54.7197
16,1024,16,128,69.2903
16,1024,16,256,83.2537
16,1024,16,512,109.92
16,1024,16,1024,165.973
16,1024,16,2048,299.446
16,1024,16,4096,570.135
16,1024,16,8192,1082.37
16,1024,16,16384,2214.19
16,1024,32,16,77.557
16,1024,32,32,78.5177
16,1024,32,64,79.7333
16,1024,32,128,105.493
16,1024,32,256,134.294
16,1024,32,512,199.595
16,1024,32,1024,321.558
